DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S2;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S2A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;CLASE;FT;DPTO;AREA;fex_c_2011
817163;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;52;52;110.322.712.219.522
817164;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;1;1;52;52;880.974.805.751.345
817164;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;6;;;;;;;1;1;52;52;880.974.805.751.345
817164;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;52;52;880.974.805.751.345
817164;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;1;1;52;52;880.974.805.751.345
817166;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;24;;;;;;;;;1;1;52;52;187.390.996.942.359
817166;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;40;;20;;;;;;;1;1;52;52;187.390.996.942.359
817166;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;1;1;52;52;187.390.996.942.359
817166;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;187.390.996.942.359
817166;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;1;1;52;52;187.390.996.942.359
817166;2;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;12;;20;;;;;;;1;1;52;52;187.390.996.942.359
817166;2;2;2;90;;2;;1;2;1;2;2;2;2;2;2;;;12;;20;;;;;;;1;1;52;52;187.390.996.942.359
817168;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;52;52;103.563.762.010.573
817169;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;25;;30;;;;;;;1;1;52;52;184.703.478.881.351
817169;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;184.703.478.881.351
817169;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;52;52;184.703.478.881.351
817169;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;184.703.478.881.351
817169;2;1;2;90;;2;;2;2;1;2;2;2;2;2;2;;;;;6;;;;;;;1;1;52;52;184.703.478.881.351
817169;2;2;2;90;;2;;1;1;1;2;2;2;2;2;2;;;20;30;30;;;;;;;1;1;52;52;184.703.478.881.351
817171;1;1;1;90;;2;;1;2;1;2;2;2;2;2;1;;;8;;10;;;;;;2;1;1;52;52;163.571.738.281.764
817171;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;49;;49;;;;;;;1;1;52;52;163.571.738.281.764
817173;1;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;14;;;;;;;1;1;52;52;12.749.884.398.102
817173;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;24;;20;;;;;;;1;1;52;52;12.749.884.398.102
817173;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;52;52;12.749.884.398.102
817174;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;12;;12;;;;;;;1;1;52;52;151.885.477.297.464
817174;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;25;;24;;;;;;;1;1;52;52;151.885.477.297.464
817174;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;151.885.477.297.464
817176;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;1;1;52;52;117.790.297.344.519
817176;1;2;1;90;;2;;1;2;1;1;2;2;2;2;2;;;25;;20;15;;;;;;1;1;52;52;117.790.297.344.519
817176;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;30;;;;;;;1;1;52;52;117.790.297.344.519
817176;1;6;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;52;52;117.790.297.344.519
817178;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;1;1;52;52;833.874.592.426.658
817178;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;833.874.592.426.658
817178;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;1;1;52;52;833.874.592.426.658
817178;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;1;1;52;52;833.874.592.426.658
817180;1;1;1;90;;2;;1;2;2;2;2;1;2;2;2;;;12;;;;;10;;;;1;1;52;52;144.396.339.446.673
817180;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;144.396.339.446.673
817180;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;1;1;52;52;144.396.339.446.673
817180;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;144.396.339.446.673
817181;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;1;1;52;52;139.503.608.669.652
817181;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;1;1;52;52;139.503.608.669.652
817181;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;139.503.608.669.652
817181;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;52;52;139.503.608.669.652
817181;1;6;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;1;1;52;52;139.503.608.669.652
817183;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;20;;;;;;;1;1;52;52;993.494.145.452.505
817183;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;25;;15;;;;;;;1;1;52;52;993.494.145.452.505
817183;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;52;52;993.494.145.452.505
817184;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;20;;;;;;;1;1;52;52;223.376.430.262.315
817184;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;25;;30;;;;;;;1;1;52;52;223.376.430.262.315
817184;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;52;52;223.376.430.262.315
817184;1;6;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;10;;;;;;;1;1;52;52;223.376.430.262.315
817184;1;7;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;1;1;52;52;223.376.430.262.315
817184;1;8;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;1;1;52;52;223.376.430.262.315
817186;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;12;;;;;;;1;1;52;52;106.209.830.887.231
817186;1;2;1;90;;2;;1;1;2;2;2;2;2;2;2;;;30;30;;;;;;;;1;1;52;52;106.209.830.887.231
817186;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;1;1;52;52;106.209.830.887.231
817186;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;1;1;52;52;106.209.830.887.231
817186;1;5;1;90;;2;;1;2;1;2;2;2;2;2;2;;;8;;20;;;;;;;1;1;52;52;106.209.830.887.231
817188;1;1;1;90;;2;;1;2;2;2;2;2;2;2;1;;;12;;;;;;;;14;1;1;52;52;105.144.581.611.754
817188;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;52;52;105.144.581.611.754
817188;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;52;52;105.144.581.611.754
817189;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;7;;;;;;;1;1;52;52;114.666.090.409.723
817189;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;52;52;114.666.090.409.723
817190;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;5;;;;;;;1;1;52;52;146.958.964.259.328
817190;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;52;52;146.958.964.259.328
817190;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;20;;;;;;;1;1;52;52;146.958.964.259.328
817192;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;2;;10;;;;;;;1;1;52;52;202.278.471.923.843
817192;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;35;;;;;;;1;1;52;52;202.278.471.923.843
817192;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;5;;5;;;;;;;1;1;52;52;202.278.471.923.843
817193;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;5;;8;;;;;;;1;1;52;52;138.472.141.655.291
817193;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;25;;5;;;;;;;1;1;52;52;138.472.141.655.291
817193;1;3;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;2;;;;;;;1;1;52;52;138.472.141.655.291
817193;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;138.472.141.655.291
817195;1;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;8;;;;;;;1;1;52;52;12.749.884.398.102
817195;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;14;;;;;;;1;1;52;52;12.749.884.398.102
817195;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;12.749.884.398.102
817196;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;10;;;;;;;1;1;52;52;101.893.705.811.683
817196;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;12;;21;;;;;;;1;1;52;52;101.893.705.811.683
817198;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;52;52;116.246.910.010.904
817198;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;116.246.910.010.904
817198;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;52;52;116.246.910.010.904
817198;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;52;52;116.246.910.010.904
817201;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;14;;;;;;;1;1;52;52;134.271.799.342.212
817201;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;21;;;;;;;1;1;52;52;134.271.799.342.212
817201;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;134.271.799.342.212
817201;1;6;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;14;;;;;;;1;1;52;52;134.271.799.342.212
817201;1;7;1;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;28;;;;;;;1;1;52;52;134.271.799.342.212
817203;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;52;52;151.885.477.297.464
817203;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;52;52;151.885.477.297.464
817203;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;1;1;52;52;151.885.477.297.464
817204;1;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;5;;;;;;;1;1;52;52;137.617.492.779.166
817204;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;5;;;;;;;1;1;52;52;137.617.492.779.166
817204;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;52;52;137.617.492.779.166
817206;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;907.475.663.685.778
817206;1;2;1;90;;2;;1;2;2;2;1;2;2;2;2;;;25;;;;1;;;;;1;1;52;52;907.475.663.685.778
817206;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;907.475.663.685.778
817207;1;1;1;90;;2;;1;2;2;1;1;2;2;2;2;;;14;;;14;5;;;;;1;1;52;52;112.504.688.737.666
817207;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;112.504.688.737.666
817208;1;1;1;90;;2;;1;1;1;2;2;2;2;2;2;;;20;5;28;;;;;;;1;1;52;52;16.313.741.126.758
817208;1;2;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;14;;;;;;;1;1;52;52;16.313.741.126.758
817210;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;20.065.807.752.784
817210;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;14;;;;;;;1;1;52;52;20.065.807.752.784
817210;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;20.065.807.752.784
817210;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;1;1;52;52;20.065.807.752.784
817210;1;5;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;40;;;;;;;1;1;52;52;20.065.807.752.784
817210;1;6;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;5;;;;;;;1;1;52;52;20.065.807.752.784
817210;1;7;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;52;52;20.065.807.752.784
817210;1;8;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;20.065.807.752.784
817212;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;4;;;;;;;1;1;52;52;181.924.362.363.029
817212;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;52;52;181.924.362.363.029
817212;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;10;;15;;;;;;;1;1;52;52;181.924.362.363.029
817212;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;52;52;181.924.362.363.029
817212;1;6;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;52;52;181.924.362.363.029
817212;1;7;1;90;;2;;1;2;1;2;2;2;2;2;2;;;2;;7;;;;;;;1;1;52;52;181.924.362.363.029
817212;1;8;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;5;;;;;;;1;1;52;52;181.924.362.363.029
817214;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;14;;;;;;;1;1;52;52;833.874.592.426.658
817214;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;14;;;;;;;1;1;52;52;833.874.592.426.658
817214;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;2;;28;;;;;;;1;1;52;52;833.874.592.426.658
817214;1;4;1;90;;2;;1;2;1;2;2;2;2;2;2;;;3;;10;;;;;;;1;1;52;52;833.874.592.426.658
817215;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;1;1;52;52;105.144.581.611.754
817215;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;1;1;52;52;105.144.581.611.754
817215;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;1;1;52;52;105.144.581.611.754
817217;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;52;52;112.504.688.737.666
817217;1;2;1;90;;2;;1;2;2;2;1;1;2;2;2;;;28;;;;5;3;;;;1;1;52;52;112.504.688.737.666
817218;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;1;1;52;52;92.823.748.359.711
817219;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;129.531.214.928.198
817219;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;24;;;;;;;;;1;1;52;52;129.531.214.928.198
817219;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;1;1;52;52;129.531.214.928.198
817220;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;774.632.614.512.836
817220;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;7;;;;;;;1;1;52;52;774.632.614.512.836
817220;1;3;1;90;;2;;1;2;2;2;2;1;2;2;2;;;5;;;;;18;;;;1;1;52;52;774.632.614.512.836
817220;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;1;1;52;52;774.632.614.512.836
817222;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;45;;;;;;;;;1;1;52;52;837.497.739.909.536
817222;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;52;52;837.497.739.909.536
817222;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;7;;;;;;;1;1;52;52;837.497.739.909.536
817222;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;1;1;52;52;837.497.739.909.536
817222;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;837.497.739.909.536
817224;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;960.331.749.754.311
817224;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;49;;;;;;;;;1;1;52;52;960.331.749.754.311
817224;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;52;52;960.331.749.754.311
817224;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;52;52;960.331.749.754.311
817224;2;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;4;;70;;;;;;;1;1;52;52;960.331.749.754.311
817226;1;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;14;;;;;;;1;1;52;52;116.246.910.010.904
817226;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;21;;;;;;;1;1;52;52;116.246.910.010.904
817226;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;116.246.910.010.904
817226;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;116.246.910.010.904
817227;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;123.841.842.388.706
817227;1;2;1;90;;2;;2;2;1;2;2;1;2;2;2;;;;;35;;;4;;;;1;1;52;52;123.841.842.388.706
817227;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;123.841.842.388.706
817228;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;1;1;52;52;821.689.543.897.726
817228;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;14;;;;;;;1;1;52;52;821.689.543.897.726
817228;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;821.689.543.897.726
817230;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;52;52;92.823.748.359.711
817231;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;52;52;145.001.824.757.616
817232;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;52;52;140.186.008.898.136
817234;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;123.244.702.388.528
817234;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;45;;;;;;;;;1;1;52;52;123.244.702.388.528
817236;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;837.497.739.909.536
817236;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;52;52;837.497.739.909.536
817236;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;837.497.739.909.536
817236;1;4;1;90;;2;;1;2;2;2;2;1;2;2;2;;;14;;;;;35;;;;1;1;52;52;837.497.739.909.536
817236;1;5;1;90;;2;;2;2;2;2;1;2;2;2;2;;;;;;;10;;;;;1;1;52;52;837.497.739.909.536
817238;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;49;;;;;;;;;1;1;52;52;868.912.052.575.634
817238;1;2;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;21;;;;;;;1;1;52;52;868.912.052.575.634
817238;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;868.912.052.575.634
817238;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;868.912.052.575.634
817238;1;6;1;90;;2;;1;2;2;2;2;2;2;2;2;;;36;;;;;;;;;1;1;52;52;868.912.052.575.634
817240;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;790.918.684.658.229
817240;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;52;52;790.918.684.658.229
817240;1;3;1;90;;2;;1;2;2;2;2;2;2;2;1;;;7;;;;;;;;12;1;1;52;52;790.918.684.658.229
817240;1;5;1;90;;2;;2;2;1;2;2;1;2;2;2;;;;;25;;;9;;;;1;1;52;52;790.918.684.658.229
817240;1;6;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;790.918.684.658.229
817240;1;7;1;90;;2;;1;2;1;2;2;2;2;2;2;;;4;;25;;;;;;;1;1;52;52;790.918.684.658.229
817242;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;139.035.499.394.353
817242;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;56;;;;;;;;;1;1;52;52;139.035.499.394.353
817242;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;52;52;139.035.499.394.353
817242;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;139.035.499.394.353
817243;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;138.472.141.655.291
817243;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;1;1;52;52;138.472.141.655.291
817243;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;138.472.141.655.291
817243;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;138.472.141.655.291
817246;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;52;52;118.428.886.529.048
817246;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;9;;;;;;;;;1;1;52;52;118.428.886.529.048
817247;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;85.931.750.509.098
817247;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;85.931.750.509.098
817247;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;50;;;;;;;;;1;1;52;52;85.931.750.509.098
817248;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;162.838.200.125.647
817248;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;52;52;162.838.200.125.647
817248;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;52;52;162.838.200.125.647
817248;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;162.838.200.125.647
817248;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;162.838.200.125.647
817248;1;6;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;1;1;52;52;162.838.200.125.647
817250;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;14;;;;;;;1;1;52;52;110.886.069.958.584
817250;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;52;52;110.886.069.958.584
817250;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;52;52;110.886.069.958.584
817250;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;52;52;110.886.069.958.584
817252;1;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;14;;;;;;;1;1;52;52;405.458.244.642.461
817252;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;405.458.244.642.461
817252;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;405.458.244.642.461
817252;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;52;52;405.458.244.642.461
817252;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;52;52;405.458.244.642.461
817253;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;52;52;405.527.141.969.715
817253;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;52;52;405.527.141.969.715
817253;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;405.527.141.969.715
817255;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;420.578.326.447.016
817255;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;50;;;;;;;;;1;1;52;52;420.578.326.447.016
817255;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;52;52;420.578.326.447.016
817256;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;52;52;564.869.903.649.991
817256;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;21;;;;;;;1;1;52;52;564.869.903.649.991
817258;1;1;1;90;;1;;1;2;2;2;2;2;2;2;2;14;;35;;;;;;;;;1;1;52;52;490.215.989.586.645
817258;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;52;52;490.215.989.586.645
817258;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;52;52;490.215.989.586.645
817259;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;21;;;;;;;1;1;52;52;505.409.405.576.091
817260;1;1;1;90;;2;;1;2;1;1;2;2;2;1;2;;;35;;25;15;;;;4;;1;1;52;52;157.621.970.847.803
817260;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;1;1;52;52;157.621.970.847.803
817260;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;8;;45;;;;;;;1;1;52;52;157.621.970.847.803
817260;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;52;52;157.621.970.847.803
817260;1;7;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;52;52;157.621.970.847.803
