DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7490;P7490S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
542096;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;784,761562351841
542098;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;683,159408721085
542098;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;683,159408721085
542105;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1099,35151267718
542105;1;5;05;80;2; ; ; ;2; ;1;500000;1;1200000;1;2; ;2; ;1;05;1099,35151267718
542106;1;1;05;80;1;3;4; ;3; ;2; ;2; ; ; ; ;10;2;1;05;810,14497368084
542106;1;4;05;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;810,14497368084
542107;1;1;05;80;1;1;3; ;2; ;2; ;1;350000; ;1;ESTA ESPERANDO A QUE LO LLAMEN;12;1;1;05;850,506396738038
542107;1;2;05;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;05;850,506396738038
542110;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;739,730112461158
542113;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;756,811138191718
542113;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;756,811138191718
542114;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;756,811138191718
542114;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;756,811138191718
542114;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;756,811138191718
542117;1;1;05;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;785,481399900786
542117;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;785,481399900786
542119;1;1;05;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;05;944,482995599583
542119;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;944,482995599583
542120;1;2;05;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;915,812733890514
542122;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;758,241427179471
542122;1;3;05;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;05;758,241427179471
542123;1;2;05;80;1;1;3; ;2; ;2; ;1;3500000; ; ; ;4;2;1;05;836,202187540976
542128;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;735,110067756792
542134;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;748,347458984402
542135;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;685,57451405347
542137;1;4;05;80;1;1;1; ;2; ;2; ;1;80000; ; ; ;2;2;1;05;840,9004237562
542139;1;1;05;80;1;2;4; ;3; ;2; ;2; ; ; ; ;11;2;1;05;848,643961872812
542142;1;2;05;80;1;3;8;CAMBIO DE CIUDAD;2; ;2; ;2; ; ; ; ;1;2;1;05;808,761797227425
542143;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;804,09463998872
542143;1;4;05;80;1;2;1; ;2; ;2; ;2; ; ; ; ;2;2;1;05;804,09463998872
542144;1;2;05;80;1;1;7; ;2; ;2; ;1;240000; ; ; ;2;2;1;05;773,939276456616
542150;1;3;05;80;1;2;1; ;2; ;2; ;2; ; ; ; ;2;2;1;05;666,078382990526
542151;1;1;05;80;1;4;3; ;3; ;2; ;2; ; ; ; ;4;2;1;05;894,94744189626
542153;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;704,907591690349
542157;1;1;05;80;1;3;6; ;3; ;2; ;2; ; ; ; ;8;2;1;05;926,694388024995
542157;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;926,694388024995
542157;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;926,694388024995
542157;1;5;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;926,694388024995
542157;1;6;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;926,694388024995
542159;1;2;05;80;1;4;2; ;2; ;2; ;1;50000; ; ; ;9;2;1;05;891,548091329161
542159;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;891,548091329161
542159;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;891,548091329161
542161;1;2;05;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;800,305302281397
542161;1;4;05;80;1;4;2; ;3; ;2; ;2; ; ; ; ;9;2;1;05;800,305302281397
542162;1;1;05;80;1;1;4; ;2; ;2; ;1;3600000; ; ; ;10;2;1;05;716,496827668858
542162;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;716,496827668858
542164;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;687,82656595979
542165;1;1;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;738,042391197037
542165;1;2;05;80;1;1;5; ;2; ;2; ;1;2000000; ;1; ;9;1;1;05;738,042391197037
542168;1;1;05;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;789,428719590545
542169;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;915,812733890514
542170;1;2;05;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;808,761797227425
542171;1;1;05;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;05;1049,42450124065
542171;1;2;05;80;1;4;2; ;2; ;2; ;2; ; ; ; ;8;2;1;05;1049,42450124065
542173;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;800,440349363605
542174;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;739,730112461158
542177;1;2;05;80;1;3;4; ;3; ;2; ;2; ; ; ; ;10;2;1;05;798,60285023667
542179;1;1;05;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;05;746,699303735301
542180;1;1;05;80;1;1;2; ;2; ;2; ;2; ; ; ; ;8;2;1;05;915,812733890514
542181;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;704,907591690349
542182;1;1;05;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;05;944,482995599583
542182;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;944,482995599583
542183;1;1;05;80;1;3;2; ;3; ;2; ;2; ; ; ; ;4;2;1;05;714,702625631143
542183;1;2;05;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;05;714,702625631143
542184;1;1;05;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;05;892,532336563876
542184;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;892,532336563876
542184;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;892,532336563876
542185;1;1;05;80;1;4;2; ;2; ;2; ;2; ; ; ; ;4;2;1;05;687,779453425452
542185;1;5;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;687,779453425452
542186;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;749,939041581032
542186;1;4;05;80;1;2;1; ;2; ;2; ;2; ; ; ; ;2;2;1;05;749,939041581032
542186;1;5;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;749,939041581032
542187;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;771,549992761903
542187;1;6;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;771,549992761903
542187;1;7;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;771,549992761903
542188;1;1;05;80;1;4;2; ;2; ;2; ;2; ; ; ; ;4;2;1;05;795,27643384158
542188;2;2;05;80;1;2;2; ;2; ;2; ;1;600000; ; ; ;9;2;1;05;795,27643384158
542193;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;755,278923834344
542193;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;755,278923834344
542193;1;5;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;755,278923834344
542196;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;804,09463998872
542196;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;804,09463998872
542197;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;756,811138191718
542197;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;756,811138191718
542198;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;837,229439495408
542198;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;837,229439495408
542200;1;2;05;80;1;2;7; ;2; ;2; ;2; ; ;1; ;9;1;1;05;783,734310397409
542201;1;1;05;80;1;1;0; ;2; ;2; ;1;99; ; ; ;1;2;1;05;784,761562351841
542201;1;3;05;80;1;2;0; ;2; ;2; ;2; ; ; ;PORQUE NO TIENE TODO EL BACHILLERATO NI LIBRETA MILITAR;12;2;1;05;784,761562351841
542201;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;784,761562351841
542202;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1651,68564591597
542202;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1651,68564591597
542203;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1549,23909598108
542204;1;1;05;80;1;4;8;PENSIONADO POR INVALIDEZ;3; ;2; ;2; ; ; ; ;10;2;1;05;1890,1531771683
542204;1;2;05;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;1890,1531771683
542204;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1890,1531771683
542204;1;8;05;80;1;1;2; ;3; ;1;220000;1;1320000; ; ; ;8;2;1;05;1890,1531771683
542205;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1479,46022492232
542206;1;1;05;80;1;3;6; ;2; ;2; ;2; ; ; ; ;4;2;1;05;1344,53054027919
542206;1;7;05;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;05;1344,53054027919
542206;1;8;05;80;1;4;8;PENSION POR INVALIDEZ;3; ;2; ;2; ; ; ; ;4;2;1;05;1344,53054027919
542209;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;683,492699834503
542209;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;683,492699834503
542209;1;7;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;683,492699834503
542209;1;8;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;683,492699834503
542212;1;1;05;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;05;746,699303735301
542214;1;2;05;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;807,026963428965
542214;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;807,026963428965
542214;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;807,026963428965
542214;1;5;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;807,026963428965
542215;1;2;05;80;1;4;2; ;2; ;2; ;2; ; ; ; ;6;2;1;05;785,481399900786
542215;1;3;05;80;1;1;1; ;2; ;2; ;1;200000; ; ; ;2;2;1;05;785,481399900786
542215;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;785,481399900786
542216;1;2;05;80;1;3;6; ;2; ;2; ;2; ; ;1;MIEDO A QUEBRARSE;12;1;1;05;756,811138191718
542216;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;756,811138191718
542216;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;756,811138191718
542221;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;767,680536621281
542221;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;767,680536621281
542225;1;1;05;80;1;4;4; ;3; ;2; ;2; ; ;1; ;9;1;1;05;872,099072800555
542228;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1574,02722851632
542231;1;2;05;80;1;1;3; ;2; ;1;433700;1;3600000; ; ; ;4;2;1;05;1781,73563959047
542232;1;5;05;80;1;4;2; ;2; ;2; ;2; ; ; ; ;4;2;1;05;1205,080495587
542233;1;1;05;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;820,148413764848
542234;1;1;05;80;1;4;3; ;3; ;2; ;2; ; ; ; ;8;2;1;05;996,386542100951
542234;1;2;05;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;05;996,386542100951
542235;1;6;05;80;1;1;1; ;2; ;2; ;1;400000; ; ; ;2;2;1;05;763,386236511015
542237;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1597,45195077937
542237;1;3;05;80;1;2;3; ;2; ;2; ;2; ; ;2; ;4;1;1;05;1597,45195077937
542237;1;5;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1597,45195077937
542237;1;10;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1597,45195077937
542239;1;1;05;80;1;4;8;PARA DESCANSAR;2; ;2; ;2; ; ; ;PARA DESCANSAR;12;2;1;05;853,81929567785
542239;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;853,81929567785
542239;1;7;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;853,81929567785
542240;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;735,273121182856
542241;1;2;05;80;1;2;2; ;2; ;2; ;2; ; ;2; ;2;1;1;05;769,932588527601
542242;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;833,950135634656
542243;1;1;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;698,695964389353
542244;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;789,428719590545
542247;1;1;05;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;05;944,482995599583
542247;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;944,482995599583
542248;1;2;05;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;756,811138191718
542248;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;756,811138191718
542248;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;756,811138191718
542249;1;1;05;80;1;4;8;SE CANSO DE TRABAJAR;2; ;2; ;2; ; ; ; ;8;2;1;05;539,604249436502
542249;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;539,604249436502
542249;1;4;05;80;1;2;8;MONTAR SU PROPIO NEGOCIO;1;1;2; ;2; ; ; ;ESPERA PARA MONTAR SU PROPIO;12;2;1;05;539,604249436502
542251;1;1;05;80;1;3;4; ;3; ;2; ;2; ; ; ; ;10;2;1;05;1102,11798882607
542251;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1102,11798882607
542256;1;1;05;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;05;944,482995599583
542256;1;2;05;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;944,482995599583
542258;1;2;05;80;1;2;3; ;2; ;2; ;2; ; ; ; ;9;2;1;05;767,680536621281
542258;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;767,680536621281
542259;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;761,018243712969
542260;1;2;05;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;05;915,812733890514
542261;1;1;05;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;05;967,716280391883
542261;2;2;05;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;967,716280391883
542269;1;1;05;80;1;4;7; ;2; ;2; ;2; ; ; ; ;8;2;1;05;1491,15565342439
542271;1;2;05;80;1;4;5; ;2; ;2; ;2; ; ; ; ;11;2;1;05;1513,62227638344
542271;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1513,62227638344
542271;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1513,62227638344
542273;1;1;05;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;05;1842,40519654589
542273;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1842,40519654589
542273;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1842,40519654589
542274;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1574,02722851632
542276;1;2;05;80;1;3;5; ;2; ;2; ;2; ; ; ; ;6;2;1;05;982,215502511787
542277;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;891,079596977935
542278;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;833,950135634656
542278;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;833,950135634656
542280;1;2;05;80;1;4;0; ;2; ;2; ;2; ; ; ; ;9;2;1;05;803,067388034289
542282;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;704,907591690349
542284;1;1;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;706,290768143765
542284;1;2;05;80;1;4;3; ;3; ;2; ;2; ; ; ; ;4;2;1;05;706,290768143765
542284;1;3;05;80;1;3;5; ;2; ;2; ;2; ; ; ; ;9;2;1;05;706,290768143765
542285;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;846,781049124248
542286;1;2;05;80;1;1;5; ;2; ;2; ;1;1500000; ; ; ;9;2;1;05;1038,87947137177
542286;1;3;05;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;05;1038,87947137177
542286;1;4;05;80;1;4;5; ;2; ;2; ;2; ; ; ; ;8;2;1;05;1038,87947137177
542289;1;2;05;80;1;2;2; ;2; ;2; ;2; ; ; ; ;5;2;1;05;825,659461979794
542290;1;1;05;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;05;804,13541417862
542292;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1073,02859491936
542294;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;811,493503027704
542294;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;811,493503027704
542295;1;2;05;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;714,103438159524
542295;1;5;05;80;1;4;1; ;2; ;2; ;2; ; ; ; ;9;2;1;05;714,103438159524
542295;3;3;05;80;1;1;1; ;2; ;2; ;1;160000; ; ; ;8;2;1;05;714,103438159524
542299;1;1;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;997,192239501257
542299;1;2;05;80;2; ; ; ;2; ;2; ;2; ;1;4; ;9; ;1;05;997,192239501257
542299;1;5;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;997,192239501257
542299;1;6;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;997,192239501257
542300;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;843,126061114843
542301;1;2;05;80;1;1;7; ;2; ;2; ;1;620000; ; ; ;9;2;1;05;797,745864700949
542302;1;2;05;80;1;1;7; ;2; ;2; ;1;600000; ; ; ;7;2;1;05;839,927160150645
542303;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;723,329358264524
542303;1;5;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;723,329358264524
542304;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;675,415567062714
542304;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;675,415567062714
542305;1;1;05;80;2; ; ; ;1;3;2; ;2; ;2; ;.; ; ;1;05;592,235180006133
542305;1;5;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;592,235180006133
542307;1;1;05;80;1;4;2; ;2; ;2; ;2; ; ; ; ;8;2;1;05;852,791816801347
542307;1;2;05;80;2; ; ; ;3; ;2; ;2; ;1;4; ;10; ;1;05;852,791816801347
542307;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;852,791816801347
542308;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;743,689687855835
542308;1;5;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;743,689687855835
542308;1;6;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;743,689687855835
542311;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;699,213182497213
542311;1;4;05;80;1;1;6; ;2; ;2; ;1;1400000; ; ; ;9;2;1;05;699,213182497213
542314;1;2;05;80;2; ; ; ;2; ;2; ;2; ;1;1; ;11; ;1;05;708,208534887943
542314;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;708,208534887943
542315;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;791,654734168644
542317;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;668,49348832291
542318;1;1;05;80;1;4;2; ;3; ;2; ;2; ; ; ; ;9;2;1;05;996,386542100951
542318;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;996,386542100951
542319;1;2;05;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;769,932588527601
542322;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;858,56102193037
542323;1;2;05;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;1302,73224993501
542325;1;1;05;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;05;1029,4742290733
542325;1;2;05;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;1029,4742290733
542325;1;3;05;80;1;4;4; ;3; ;2; ;2; ; ; ; ;4;2;1;05;1029,4742290733
542325;1;5;05;80;2; ; ; ;2; ;1;10000;1;60000;2; ;.; ; ;1;05;1029,4742290733
542325;1;6;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1029,4742290733
542327;1;3;05;80;2; ; ; ;2; ;2; ;1;20000;1;1; ;4; ;1;05;759,743461631963
542327;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;759,743461631963
542327;1;5;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;759,743461631963
542329;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;605,309517807678
542329;1;5;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;605,309517807678
542333;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;764,104502186197
542333;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;764,104502186197
542336;1;2;05;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;921,970847693907
542338;1;2;05;80;1;2;1; ;2; ;2; ;2; ; ; ; ;2;2;1;05;735,110067756792
542342;1;2;05;80;1;4;3; ;2; ;2; ;1;300000; ; ; ;4;2;1;05;781,474711971772
542343;1;2;05;80;2; ; ; ;2; ;2; ;2; ;1;4; ;9; ;1;05;846,623196220068
542344;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;787,013614258161
542345;1;1;05;80;1;4;2; ;2; ;2; ;1;1800000; ; ; ;9;2;1;05;778,720172738198
542346;1;2;05;80;1;1;7; ;2; ;2; ;2; ; ; ; ;9;2;1;05;854,983596555638
542348;1;1;05;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;05;1086,96804264335
542348;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1086,96804264335
542348;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1086,96804264335
542349;1;2;05;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;05;1058,89026840651
542349;1;4;05;80;1;1;2; ;2; ;2; ;1;1800000; ; ; ;9;2;1;05;1058,89026840651
542350;1;2;05;80;1;1;5; ;2; ;2; ;1;700000; ; ; ;6;2;1;05;769,932588527601
542351;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;815,683875967229
542352;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;733,53074086508
542352;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;733,53074086508
542352;1;5;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;733,53074086508
542353;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;704,860479156011
542353;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;704,860479156011
542353;1;5;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;704,860479156011
542355;1;2;05;80;1;3;7; ;2; ;2; ;2; ; ;3; ;9;1;1;05;808,761797227425
542357;1;2;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;709,527636394716
542357;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;709,527636394716
542357;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;709,527636394716
542358;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;1574,02722851632
542360;1;1;05;80;1;4;4; ;2; ;2; ;2; ; ; ; ;10;2;1;05;1831,62546778103
542361;1;4;05;80;1;4;2; ;2; ;2; ;2; ; ; ; ;8;2;1;05;1420,47617566705
542362;1;1;05;80;1;4;3; ;9; ;2; ;2; ; ; ; ;4;2;1;05;839,554425573737
542362;1;2;05;80;1;4;2; ;2; ;2; ;2; ; ; ; ;11;2;1;05;839,554425573737
542362;1;5;05;80;1;4;0; ;2; ;2; ;2; ; ; ; ;11;2;1;05;839,554425573737
542364;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;784,761562351841
542364;1;4;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;784,761562351841
542365;1;3;05;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;739,730112461158
