DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6410S1;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P6790;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P1879;P1805;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P1880;P1881;P1882;P3148;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P7240;P7240S1;P6430;OFICIO;RAMA2D_R4;OCI;MES;RAMA4D_R4;INGLABO;DPTO;fex_c_2011;RAMA4DP8_R4
5263813;1;4;1;60;2;50;1;1; ; ;1; ; ;1;2;2;2;13; ;1; ;2;700000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;45; ;.;45; ; ;3;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;8;8; ;2; ; ; ; ; ; ; ;1;11;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;8;62;01;1;10;0122;700000;50;657,959460542947; 
5263814;1;2;1;60;2;50;1;2;1; ;1; ; ;1;2;2;1;60; ;1; ;2;900000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;900000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;45; ;.;45; ; ;4;8; ;1; ;1;1;1;7;1;1; ; ; ; ; ; ; ; ;1;2;1;2;14;8; ;2; ; ; ; ; ; ; ;1;11;25; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;8;62;01;1;10;0122;900000;50;757,247169554299; 
5263814;1;4;1;60;2;50;1;1; ; ;1; ; ;1;2;2;2;12; ;1; ;2;800000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;45; ;.;45; ; ;3;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;3;7;8; ;2; ; ; ; ; ; ; ;1;11;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;8;62;01;1;10;0122;800000;50;757,247169554299; 
5263815;1;2;1;60;2;50;1;1; ; ;1; ; ;1;2;2;2;60; ;1; ;2;720000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;50; ;.;50; ; ;3;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;14;8; ;2; ; ; ; ; ; ; ;1;11;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;8;62;01;1;10;0122;720000;50;762,915524771318; 
5263816;1;1;1;60;2;50;2; ; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;300000;1;3600000;3; ;12;2; ; ; ; ;3;1;2;70; ;.;70; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;4;41;47;1;10;4711;300000;50;545,001611668959; 
5263816;1;2;1;60;2;50;2; ; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;600000;1;7200000;3; ;12;2; ; ; ; ;2;1;2;45; ;.;45; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;36;4; ;2; ; ; ; ; ; ; ;1;3;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;4;61;01;1;10;0161;600000;50;545,001611668959; 
5263826;1;1;1;60;2;50;1;2;2;12;1; ; ;1;2;2;2;10; ;1; ;2;1200000;2; ; ;2; ;1;200000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;6;4; ;2; ; ; ; ; ; ; ;8;3;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;8;62;01;1;10;0141;1400000;50;917,582465246213; 
5263826;1;3;1;60;2;50;1;1; ; ;1; ; ;1;2;2;2;0; ;1; ;2;80000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;1; ; ; ; ; ; ; ; ;32;2; ;32; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;3; ;8;62;01;1;10;0113;80000;50;917,582465246213; 
5263826;1;6;1;60;2;50;1;1; ; ;1; ; ;1;2;2;2;1; ;1; ;2;300000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;8; ; ; ; ; ; ; ; ;48; ;.;48; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;4;4; ;2; ; ; ; ; ; ; ;8;3;15; ;2; ; ; ;1;1;2;1;2;1;2;2;2;2;2; ;2;1;2;2;2;2;2;1;5; ;8;62;01;1;10;0113;300000;50;917,582465246213; 
5263827;1;1;1;60;2;50;2; ; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2020;1; ;1;99;3; ;12;1;2;2;0;0;2;3;2;60; ;.;60; ; ;2;8; ;1; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;2;1;0;12;4; ;2; ; ; ; ; ; ; ;2;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;5;61;01;1;10;0145; ;50;545,001611668959; 
5263829;1;1;1;60;2;50;1;1; ; ;1; ; ;1;2;2;2;18; ;1; ;2;600000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;60; ;.;60; ; ;2;8; ;4; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;84;8; ;2; ; ; ; ; ; ; ;2;13;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;8;62;01;1;10;0141;600000;50;962,169936301477; 
5263830;1;1;1;60;2;50;2; ; ; ; ; ; ; ; ; ; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;190000;1;4800000;3; ;12;2; ; ; ; ;2;1;2;48; ;.;16;6; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;3;8; ;2; ; ; ; ; ; ; ;1;13;30;2;2; ; ; ;1;1;2;1;2;2;2;2;1;1;2; ;2;1;2;2;1;2;2;1;5; ;4;61;01;1;10;0161;190000;50;481,360246232761; 
5263831;1;1;1;60;2;50;2; ; ; ; ; ; ; ; ; ; ;42; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;2; ;2;0;1;4000000;3; ;12;2; ; ; ; ;2;3;2;50; ;.;50; ; ;1;8; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;144;4; ;2; ; ; ; ; ; ; ;8;3;1; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;5; ;4;61;01;1;10;0141;0;50;545,001611668959; 
5263833;1;1;1;60;2;50;2; ; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2020;2;300000;1;3600000;3; ;12;1;1;0;1;0;3;1;2;28;2; ;28; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;60;1; ;2; ; ; ; ; ; ; ;3;14; ; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;1;1;1;1;1;2;2;1;2; ;4;41;47;1;10;4711;300000;50;952,682185155329; 
5263834;1;1;1;60;2;50;1;1; ; ;1; ; ;1;2;2;2;360; ;1; ;2;800000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;40;6; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;120;4; ;2; ; ; ; ; ; ; ;8;13;30;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;8;62;01;1;10;0122;800000;50;481,360246232761; 
5263836;1;1;1;60;2;50;1;1; ; ;1; ; ;1;2;2;2;7; ;1; ;2;400000;2; ; ;1;450000;1;200000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;60; ;.;60; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;12;3; ;2; ; ; ; ; ; ; ;9;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;2;1;5; ;1;53;56;1;10;5611;1050000;50;481,360246232761; 
5263840;1;1;1;60;2;50;1;1; ; ;1; ; ;1;1;2;1;36; ;1; ;2;1100000;2; ; ;2; ;1;200000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1100000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;56; ;.;56; ; ;2;8; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;36;8; ;2; ; ; ; ; ; ; ;2;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;8;62;01;1;10;0111;1300000;50;1271,06271359073; 
5263841;1;1;1;60;2;50;2; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;400000;1;5000000;3; ;12;2; ; ; ; ;2;1;2;48; ;.;32;6; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;6;5; ;2; ; ; ; ; ; ; ;2;11;10;2;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;1;1;1;2;1;2;2;1;5; ;4;61;01;1;10;0122;400000;50;1550,76233291438; 
5263843;1;1;1;60;2;50;2; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;50000;1;1000000;3; ;12;2; ; ; ; ;3;1;2;70; ;.;70; ; ;1;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;36;1; ;2; ; ; ; ; ; ; ;9;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;2;5; ;4;41;47;1;10;4724;50000;50;545,001611668959; 
5263843;1;2;1;60;2;50;2; ; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;600000;1;3000000;3; ;12;2; ; ; ; ;1;3;2;50; ;.;50; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;24;1; ;2; ; ; ; ; ; ; ;1;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;4;61;01;1;10;0127;600000;50;545,001611668959; 
5263844;1;1;1;60;2;50;2; ; ; ; ; ; ; ; ; ; ;480; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;0;1;4000000;3; ;12;1;1;0;1;0;1;3;2;28;2; ;28; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;1;5; ;4;61;01;1;10;0111;0;50;648,471709396799; 
5263845;1;1;1;60;2;50;2; ; ; ; ; ; ; ; ; ; ;492; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;1000000;1;5000000;3; ;12;1;2;1;0;1;2;3;2;28;2; ;28; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;18;4; ;2; ; ; ; ; ; ; ;10;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;5;61;01;1;10;0121;1000000;50;534,963304358766; 
5263845;1;3;1;60;2;50;2; ; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;1;1; ;2; ; ; ; ; ; ; ;11;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;6;62;01;1;10;0121; ;50;534,963304358766; 
5263846;1;1;1;60;2;50;2; ; ; ; ; ; ; ; ; ; ;480; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;60000;1;150000;3; ;12;2; ; ; ; ;2;5;2;16;1; ;16; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;36;4; ;2; ; ; ; ; ; ; ;3;3;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;5; ;4;61;01;1;10;0122;60000;50;859,250394737681; 
5263847;1;1;1;60;2;50;1;1; ; ;1; ; ;1;2;2;2;48; ;1; ;2;360000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;24;2; ;24; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;84;8; ;2; ; ; ; ; ; ; ;9;14; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;1;1;POR SALUD;2;1;1;1;1;2;1;1;5; ;8;62;01;1;10;0121;360000;50;481,360246232761; 
5263848;1;1;1;60;2;50;1;1; ; ;1; ; ;1;2;2;2;24; ;1; ;2;400000;2; ; ;1;400000;1;100000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;60; ;.;60; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;24;4; ;2; ; ; ; ; ; ; ;8;14; ; ;2; ; ; ;1;1;2;1;1;2;2;2;2;2;2; ;2;1;1;1;1;2;1;1;5; ;3;54;97;1;10;9700;900000;50;481,360246232761; 
5263849;1;1;1;60;2;50;2; ; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;600000;1;10000000;3; ;12;1;1;0;1;0;2;3;2;60; ;.;60; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;360;4; ;2; ; ; ; ; ; ; ;10;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;5; ;4;61;01;1;10;0113;600000;50;952,682185155329; 
5263850;1;1;1;60;2;50;1;1; ; ;1; ; ;2;2;2;2;36; ;1; ;2;800000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;48;8; ;2; ; ; ; ; ; ; ;3;3;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;5; ;8;62;01;1;10;0122;800000;50;1665,20158455787; 
5263850;1;3;1;60;2;50;2; ; ; ; ; ; ; ; ; ; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;540000;1;6000000;3; ;10;2; ; ; ; ;2;1;1;48; ;.;48; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;3;4; ;2; ; ; ; ; ; ; ;8;13;20; ;2; ; ; ;1;1;1;1;2;2;2;2;1;1;2; ;2;1;1;2;1;2;2;1;5; ;4;61;01;1;10;0122;540000;50;1665,20158455787; 
5263851;1;1;1;60;2;50;2; ; ; ; ; ; ; ; ; ; ;480; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;200000;1;2000000;3; ;12;2; ; ; ; ;2;5;2;14;2; ;14; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;4;61;01;1;10;0122;200000;50;648,471709396799; 
5263853;1;1;1;60;2;50;1;1; ; ;1; ; ;1;2;2;2;36; ;1; ;2;450000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;24;6; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;180;1; ;2; ; ; ; ; ; ; ;11;11;10;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;8;62;01;1;10;0121;450000;50;952,682185155329; 
5264158;1;2;1;60;2;50;2; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;450000;1;2300000;3; ;12;2; ; ; ; ;2;1;1;40; ;.;40; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;34;8; ;2; ; ; ; ; ; ; ;1;11;20; ;2; ; ; ;1;1;1;1;2;2;2;2;1;1;2; ;2;1;2;2;1;2;1;1;8; ;4;97;01;1;10;0161;450000;50;1673,83058754682; 
5264160;1;1;1;60;2;50;1;1; ; ;1; ; ;1;2;2;2;3; ;1; ;2;700000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;4;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;6;8; ;2; ; ; ; ; ; ; ;1;11;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;8;62;01;1;10;0112;700000;50;767,285476864492; 
5264161;1;1;1;60;2;50;1;1; ; ;1; ; ;1;2;2;2;24; ;1; ;2;900000;2; ; ;2; ;1;200000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;50; ;.;50; ; ;2;8; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1;2;1;0;4;8; ;2; ; ; ; ; ; ; ;3;10;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;8;62;01;1;10;0141;1100000;50;762,915524771318; 
5264162;1;1;1;60;2;50;1;1; ; ;1; ; ;1;2;2;2;4; ;1; ;2;700000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;50; ;.;50; ; ;6;8; ;4; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;8;8; ;2; ; ; ; ; ; ; ;3;11;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;8;62;01;1;10;0111;700000;50;481,360246232761; 
5264165;1;2;1;60;2;50;1;1; ; ;1; ; ;1;2;2;2;2; ;1; ;2;400000;2; ; ;1;200000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;9; ; ; ; ; ; ; ; ;48; ;.;48; ; ;3;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;3;12;1; ;2; ; ; ; ; ; ; ;3;3;18; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;8;62;01;1;10;0121;600000;50;481,360246232761; 
5264180;1;1;1;60;2;50;1;1; ; ;1; ; ;1;2;2;2;4; ;1; ;2;450000;2; ; ;1;350000;1;150000;2; ;1;200000;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;50; ;.;50; ; ;4;8; ;4; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;24;1; ;2; ; ; ; ; ; ; ;3;14; ; ;2; ; ; ;1;1;1;1;2;2;2;2;1;1;2; ;2;1;2;2;2;2;1;1;5; ;8;62;01;1;10;0141;950000;50;952,682185155329; 
5264182;1;2;1;60;2;50;1;1; ; ;1; ; ;1;2;2;2;120; ;1; ;2;800000;2; ; ;2; ;1;300000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;4;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;24;1; ;2; ; ; ; ; ; ; ;3;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;8;62;01;1;10;0111;1100000;50;962,169936301477; 
