DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;DPTO;fex_c_2011
1905583;1;2;1;50;2;3; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;47;819,399965583801
1905583;1;3;1;50;2;1; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;47;819,399965583801
1905583;1;4;1;50;2; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;819,399965583801
1905583;1;5;1;50;2; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;819,399965583801
1905584;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;533,738992225925
1905584;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;533,738992225925
1905584;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;533,738992225925
1905585;1;1;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;722,044828621987
1905585;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;722,044828621987
1905585;2;1;2;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;722,044828621987
1905585;2;2;2;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;722,044828621987
1905585;2;3;2;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;722,044828621987
1905585;2;4;2;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;722,044828621987
1905585;2;5;2;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;722,044828621987
1905585;2;6;2;50;2; ; ;6;6;DESCANSA POR LA EDAD;2;2;2;2;2; ; ; ; ; ; ; ;47;722,044828621987
1905586;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;685,699337617685
1905586;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;685,699337617685
1905586;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;685,699337617685
1905586;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;685,699337617685
1905586;1;5;1;50;2; ; ;5;4; ;2;2;2;2;1;2; ;1;2; ; ; ;47;685,699337617685
1905586;1;6;1;50;2; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;685,699337617685
1905587;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;699,849247211372
1905587;1;2;1;50;2; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;47;699,849247211372
1905587;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;699,849247211372
1905587;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;699,849247211372
1905588;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;628,172425923954
1905588;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;628,172425923954
1905589;1;1;1;50;2;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;47;552,554361341097
1905589;1;2;1;50;2;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;47;552,554361341097
1905591;1;1;1;50;2; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;47;1203,85724873069
1905591;1;2;1;50;2;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;47;1203,85724873069
1905593;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;1139,89113431521
1905593;1;2;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;47;1139,89113431521
1905594;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;804,433252701794
1905594;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;804,433252701794
1905594;1;3;1;50;2; ; ;3;6;DESCANSA POR EL EMBARAZO;2;2;2;2;2; ; ; ; ; ; ; ;47;804,433252701794
1905594;1;4;1;50;2; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;804,433252701794
1905594;1;5;1;50;2; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;804,433252701794
1905594;1;6;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;804,433252701794
1905594;1;7;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;804,433252701794
1905594;1;10;1;50;2; ; ;10;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;804,433252701794
1905594;1;11;1;50;2; ; ;11;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;804,433252701794
1905594;1;12;1;50;2; ; ;12;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;804,433252701794
1905594;1;16;1;50;2; ; ;16;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;804,433252701794
1905594;1;17;1;50;2; ; ;16;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;804,433252701794
1905595;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;537,094234637754
1905595;1;2;1;50;2; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;47;537,094234637754
1905595;1;3;1;50;2;1; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;47;537,094234637754
1905595;1;4;1;50;2; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;537,094234637754
1905596;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;642,77321250973
1905596;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;642,77321250973
1905596;1;3;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;642,77321250973
1905596;1;4;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;642,77321250973
1905597;1;1;1;50;2;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;47;652,088502369781
1905597;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;652,088502369781
1905597;1;3;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;652,088502369781
1905597;1;4;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;652,088502369781
1905598;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;801,696259600317
1905598;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;801,696259600317
1905598;1;3;1;50;2; ; ;3;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;47;801,696259600317
1905598;1;4;1;50;2; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;801,696259600317
1905598;1;5;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;801,696259600317
1905599;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;393,623336286896
1905599;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;393,623336286896
1905599;1;3;1;50;2;1; ;3;6;DESCANSA;2;2;2;1; ; ; ; ; ; ; ;1;47;393,623336286896
1905599;1;4;1;50;2;2; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;47;393,623336286896
1905599;1;6;1;50;2; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;393,623336286896
1905600;1;1;1;50;2; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;47;679,132166927064
1905600;1;2;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;679,132166927064
1905600;1;3;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;679,132166927064
1905600;1;4;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;679,132166927064
1905600;1;5;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;679,132166927064
1905600;1;6;1;50;2; ; ;6;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;679,132166927064
1905600;1;7;1;50;2; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;679,132166927064
1905601;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;699,16661238631
1905601;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;699,16661238631
1905601;1;5;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;699,16661238631
1905601;1;6;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;699,16661238631
1905602;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;587,189593386119
1905603;1;1;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;672,375270843146
1905603;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;672,375270843146
1905603;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;672,375270843146
1905603;1;4;1;50;2; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;672,375270843146
1905605;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;552,554361341097
1905605;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;552,554361341097
1905606;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;699,145171009663
1905606;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;699,145171009663
1905606;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;699,145171009663
1905606;1;4;1;50;2; ; ;4;6;PREDICA  LA  PALABRA  DE  DIOS;2;2;2;2;2; ; ; ; ; ; ; ;47;699,145171009663
1905606;1;5;1;50;2; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;699,145171009663
1905606;1;6;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;699,145171009663
1905606;1;7;1;50;2; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;699,145171009663
1905607;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;677,400466591137
1905607;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;677,400466591137
1905607;1;3;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;677,400466591137
1905607;1;4;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;677,400466591137
1905607;1;5;1;50;2; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;677,400466591137
1905607;1;6;1;50;2; ; ;6;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;677,400466591137
1905607;1;9;1;50;2; ; ;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;677,400466591137
1905612;1;1;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;573,250425405567
1905612;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;573,250425405567
1905612;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;573,250425405567
1905623;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;552,554361341097
1905623;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;552,554361341097
1905625;1;1;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;798,096778276933
1905625;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;798,096778276933
1905625;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;798,096778276933
1905625;1;4;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;798,096778276933
1905626;1;1;1;50;2; ; ;1;6;DILIGENCIAS PARA UNA  OPERACION  DE  LA  VISTA;2;2;2;2;2; ; ; ; ; ; ; ;47;405,000537230168
1905626;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;405,000537230168
1905626;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;405,000537230168
1905626;1;4;1;50;2; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;405,000537230168
1905626;1;9;1;50;2; ; ;9;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;405,000537230168
1905626;1;10;1;50;2;1; ;10;2; ;2;2;2;1; ; ; ; ; ; ; ;1;47;405,000537230168
1905626;1;12;1;50;2; ; ;12;6;DILIGENCIA  OPERACION  DE  HERNIA;2;2;2;2;2; ; ; ; ; ; ; ;47;405,000537230168
1905627;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;722,673393241033
1905627;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;722,673393241033
1905627;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;722,673393241033
1905627;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;722,673393241033
1905627;1;6;1;50;2; ; ;6;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;722,673393241033
1905628;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;695,157835471822
1905628;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;695,157835471822
1905629;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;631,78439605237
1905629;1;2;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;631,78439605237
1905629;1;5;1;50;2; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;631,78439605237
1905630;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;587,189593386119
1905631;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;415,389482082069
1905631;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;415,389482082069
1905632;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;930,35835965835
1905632;1;2;1;50;2; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;47;930,35835965835
1905633;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;1116,42118752859
1905633;1;2;1;50;2; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;47;1116,42118752859
1905633;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;1116,42118752859
1905633;1;4;1;50;2; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;1116,42118752859
1905634;1;1;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;638,945651729165
1905634;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;638,945651729165
1905637;1;1;1;50;2;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;47;464,216205121762
1905637;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;464,216205121762
1905638;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;646,583435446249
1905638;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;646,583435446249
1905638;1;3;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;646,583435446249
1905638;1;4;1;50;2; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;646,583435446249
1905638;1;6;1;50;2; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;646,583435446249
1905639;1;1;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;527,838394294188
1905639;1;2;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;527,838394294188
1905639;1;3;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;527,838394294188
1905639;1;4;1;50;2;1; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;47;527,838394294188
1905639;1;7;1;50;2; ; ;7;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;527,838394294188
1905640;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;370,216310571777
1905640;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;370,216310571777
1905640;1;3;1;50;2; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;370,216310571777
1905640;1;5;1;50;2; ; ;5;4; ;2;2;1; ; ; ; ; ; ; ; ; ;47;370,216310571777
1905640;1;7;1;50;2; ; ;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;370,216310571777
1905640;1;8;1;50;2; ; ;8;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;370,216310571777
1905642;1;1;1;50;2; ; ;1;6;SE  RECUPERA  DE  OPERACION;2;2;2;2;2; ; ; ; ; ; ; ;47;430,597391910244
1905642;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;430,597391910244
1905642;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;430,597391910244
1905642;1;4;1;50;2;2; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;47;430,597391910244
1905643;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;482,416473030922
1905643;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;482,416473030922
1905643;2;1;2;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;482,416473030922
1905643;2;2;2;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;482,416473030922
1905643;2;5;2;50;2; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;482,416473030922
1905645;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;623,093567278763
1905645;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;623,093567278763
1905645;1;3;1;50;2; ; ;3;6;DESCANSAR NO HACE  NADA;2;2;2;2;2; ; ; ; ; ; ; ;47;623,093567278763
1905645;1;4;1;50;2; ; ;4;6;NO HACE NADA NI QUIERE HACER NADA;2;2;2;2;2; ; ; ; ; ; ; ;47;623,093567278763
1905646;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;769,556823710605
1905646;1;2;1;50;2; ; ;2;6;EN LA CASA NOHACE  NADA;2;2;2;2;2; ; ; ; ; ; ; ;47;769,556823710605
1905646;1;3;1;50;2; ; ;3;6;NO HACE NADA;2;2;2;2;2; ; ; ; ; ; ; ;47;769,556823710605
1905646;1;4;1;50;2;1; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;47;769,556823710605
1905647;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;679,337972541973
1905647;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;2; ;1;2; ; ; ;47;679,337972541973
1905649;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;752,869536560624
1905649;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;752,869536560624
1905649;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;752,869536560624
1905649;1;4;1;50;2;2; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;47;752,869536560624
1905649;1;5;1;50;2; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;752,869536560624
1905651;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;484,912269186232
1905651;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;484,912269186232
1905651;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;484,912269186232
1905652;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;746,52193606781
1905652;1;2;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;746,52193606781
1905652;1;3;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;746,52193606781
1905653;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;401,922207313445
1905653;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;401,922207313445
1905653;2;1;2;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;401,922207313445
1905653;2;2;2;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;401,922207313445
1905654;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;469,092406256383
1905654;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;2; ;2; ;1;2;1;47;469,092406256383
1905654;1;4;1;50;2; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;469,092406256383
1905655;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;926,078024445235
1905655;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;926,078024445235
1905655;1;3;1;50;2; ; ;3;4; ;2;2;2;2;1;2; ;1;2; ; ; ;47;926,078024445235
1905655;1;4;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;926,078024445235
1905655;1;5;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;926,078024445235
1905656;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;663,059980983095
1905656;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;663,059980983095
1905656;1;3;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;663,059980983095
1905656;1;4;1;50;2; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;663,059980983095
1905657;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;552,48378575666
1905657;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;552,48378575666
1905657;1;3;1;50;2; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;552,48378575666
1905657;1;7;1;50;2; ; ;7;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;552,48378575666
1905657;1;8;1;50;2; ; ;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;552,48378575666
1905657;1;10;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;552,48378575666
1905657;1;11;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;552,48378575666
1905659;1;1;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;942,828334372848
1905659;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;942,828334372848
1905659;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;942,828334372848
1905659;1;4;1;50;2; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;942,828334372848
1905660;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;769,556823710605
1905660;1;2;1;50;2;1; ;2;6;NADA;2;2;2;1; ; ; ; ; ; ; ;1;47;769,556823710605
1905660;1;3;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;769,556823710605
1905660;1;4;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;769,556823710605
1905661;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;628,424748938074
1905661;1;2;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;47;628,424748938074
1905661;1;3;1;50;2; ; ;3;6;NO HACE NI QUIERE HACER NADA;2;2;2;2;2; ; ; ; ; ; ; ;47;628,424748938074
1905661;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;628,424748938074
1905661;1;5;1;50;2;1; ;5;2; ;2;2;2;1; ; ; ; ; ; ; ;1;47;628,424748938074
1905662;1;1;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;625,180067842968
1905665;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;801,696259600317
1905665;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;801,696259600317
1905665;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;801,696259600317
1905665;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;801,696259600317
1905665;1;5;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;801,696259600317
1905676;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;543,054282085976
1905676;1;2;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;47;543,054282085976
1905676;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;543,054282085976
1905684;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;589,528416964445
1905686;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;642,363916918626
1905686;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;642,363916918626
1905686;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;47;642,363916918626
1905687;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;510,505550605161
1905688;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;642,363916918626
1905688;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;642,363916918626
1905688;1;3;1;50;2; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;47;642,363916918626
1905689;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;628,172425923954
1905689;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;47;628,172425923954
