DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6440;P6450;P6460;P6460S1;P6400;P6422;P6424;P6424S2;P6424S3;P6424S1;P6426;P6430S1;P6480;P6480S1;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585;P6585S2A1;P6585S3A1;P6585S4A1;P6585S3A2;P6585S2A2;P6585S1A2;P6585S2;P6585S3;P6585S1A1;P6585S4;P6585S1;P6580;P6580S1;P6580S2;P6630;P6630S3;P6630S4A1;P6630S3A1;P6630S2A1;P6630S1A1;P6630S4;P6630S2;P6630S1;P6640;P6642;P6642S2;P6642S1;P6765;P6765S1;P6772;P6750;P6760;P550;P6780;P6780S1;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6835;P6835S1;P6835S2;P6836;P6836S1;P6836S2;P6837;P6837S1;P6837S2;P6870;P6880;P6880S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S8;P6980S7A1;P6990;P7020;P7026;P7028;P7028S1;P7040;P7045;P7050;P7050S1;P7070;P760;P6410;P6640S1;P6642S11;P6642S7;P6642S8;P6642S9;P6642S10;P6642S12;P6642S5;P6642S4;P6642S3;P6642S6;P9440;P9450;P6630S6;P6630S6A1;P6410S1;P6545S1;P6545;P6545S2;P6915S1;P6915;P6585S4A2;P6773;P6773S1;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7150;P7160;P7170;P7170S1;P7170S2;P7170S3;P7170S4;P7170S5;P7170S6;P7180;P7190;P7200;P7240;P7240S1;OFICIO;RAMA2D;OCI;P6430;P6420S1;RAMA4D;RAMA4DP8;RAMA2DP8;INGLABO;DPTO;fex_c_2011
1063778;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;360; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;300000;1;3600000;3; ;12;30;2; ;18;1; ;1;9;15;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;3; ; ; ;2; ; ; ;1;1;2;2;2;2;2;2;1;2;1;2;2; ;3;2;2;3;3;2;2;3;3;9; ;62;01;1;4; ;0113; ; ;300000;52;1526,46603459293
1063779;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;360; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;50000;1;98;3; ;12;20;3;ES EL HORARIO DE TRABAJO;20; ; ;1;8;12;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;1;5;1;1;1;1;2;1;2;2;2;2;2;2;2;2;1; ;2;2;2;4;4;2;2;3;3;8; ;61;01;1;4; ;0113; ; ;50000;52;1788,42501786655
1063779;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;20;3;POR EL DESPLAZAMIENTO A LA FINCA;20; ; ;1;8;12;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;5; ; ; ;1;5;2;1;1;1;2;1;2;2;2;2;2;2;2;2;1; ;2;2;2;3;3;2;2;3;3;3; ;62;01;1;6; ;0113; ; ; ;52;1788,42501786655
1063779;1;4;1;60;2;2; ; ; ; ; ; ; ; ; ;90; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;20;3;JORNADA LABORAL POR DESPLAZAMIENTO HASTA LA FINCA;20; ; ;1;8;12;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;5; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3;3;2;2;3;3;3; ;62;01;1;6; ;0113; ; ; ;52;1788,42501786655
1063779;1;5;1;60;2;2; ; ; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;20;3;LA FINCA QUEDA LEJOS;20; ; ;1;8;12;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ;SISBEN;12; ; ; ;1;10;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;62;01;1;6; ;0113; ; ; ;52;1788,42501786655
1063779;1;6;1;60;2;2; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;20;2; ;20; ; ;1;8;12;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;5; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3;3;2;2;3;3;3; ;62;01;1;6; ;0113; ; ; ;52;1788,42501786655
1063779;1;14;1;60;2;2; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;20;3;POR DESPLAZAMIENTO LARGO;20; ; ;1;8;12;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;5; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;62;01;1;6; ;0113; ; ; ;52;1788,42501786655
1063779;1;15;1;60;2;2; ; ; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;20;3;ES LAJORNADA DE TRABAJO;20; ; ;1;8;12;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;5; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;62;01;1;6; ;0113; ; ; ;52;1788,42501786655
1063780;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;480; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;150000;1;1800000;3; ;12;36;3;DESPLAZAMIENO A LA FINCA ES LARGO;30;5; ;1;8;14;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ;SISBEN;12; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;4;3;2;2;3;3;8; ;61;01;1;4; ;0118; ; ;150000;52;2711,66497057926
1063781;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;150000;1;2100000;3; ;12;36;3;QUEDA MUY LEJOS LA FINCA;0;1; ;1;8;14;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;36;8; ;2; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;1;1;2;2;2;2;2;2;1;2;1;2;1; ;2;2;2;4;4;2;2;3;3;8; ;61;01;1;4; ;0113; ; ;150000;52;2002,09840303773
1063783;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;600; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ;1;98;3; ;12;48; ;.;32;2; ;1;8;16;2; ; ; ; ; ;3;8; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3;2;2;2;3;3;3; ;61;01;1;5; ;0113; ; ; ;52;2875,18006253604
1063784;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;360; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;600000;1;98;3; ;12;36;3;ES ELHORARIO DE TRABAJO;36; ; ;1;6;12;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;4; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;1;2;2;2;1; ;2;2;2;2;2;2;2;3;3;9; ;64;05;1;5; ;0501; ; ;600000;52;1880,63851070152
1063784;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ;500000;1;4000000;3; ;0;8;2; ;8; ; ;1;12;20;2; ; ; ; ; ;1;5; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;360;4; ;2; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;1; ;2;2;2;2;2;2;2;2;1;2;2; ;2;2;2;2;3;2;2;2;3;3; ;45;52;1;4; ;5261; ; ;500000;52;1880,63851070152
1063784;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;56; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;150000;1;2400000;3; ;12;48; ;.;48; ; ;1;6;16;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;4; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;1;2;2;2;1; ;2;3;2;3;3;2;2;2;3;9; ;64;05;1;4; ;0501; ; ;150000;52;1880,63851070152
1063784;1;4;1;60;2;2; ; ; ; ; ; ; ; ; ;124; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;100000;1;1550000;3; ;12;48; ;.;48; ; ;1;8;16;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;4; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;2; ;64;05;1;4; ;0501; ; ;100000;52;1880,63851070152
1063784;1;5;1;60;2;2; ; ; ; ; ; ; ; ; ;0; ;1; ;140000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;12;24;3;ES LA JORNADA DE TRABAJO;6;6; ;1;8;12;2; ; ; ; ; ;2;6; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;1;6;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2; ; ; ;2; ; ;4; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;4;3;2;2;2;3;8; ;45;52;1;1; ;5223; ; ;140000;52;1880,63851070152
1063784;1;6;1;60;2;2; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;48; ;.;48; ; ;1;6;19;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;4; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3;2;2;2;3;3;3; ;64;05;1;6; ;0501; ; ; ;52;1880,63851070152
1063785;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;300000;1;2500000;3; ;12;42; ;.;42; ; ;1;6;13;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3;3;2;2;3;3;8; ;64;05;1;4; ;0501; ; ;300000;52;1498,62834971719
1063785;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;300000;1;1500000;3; ;12;48; ;.;48; ; ;1;6;14;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ;SISBEN;12; ; ; ;2; ; ; ;1;1;2;2;2;2;2;2;1;2;2;2;1; ;3;3;2;2;3;2;2;3;3;3; ;64;05;1;4; ;0501; ; ;300000;52;1498,62834971719
1063785;1;4;1;60;2;2; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;48; ;.;48; ; ;1;6;16;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ;SISBEN;12; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;3;3; ;64;05;1;6; ;0501; ; ; ;52;1498,62834971719
1063785;1;9;1;60;2;2; ; ; ; ; ; ; ; ; ;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;250000;1;2500000;3; ;12;48; ;.;48; ; ;1;6;14;2; ; ; ; ; ;1;6; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;64;05;1;4; ;0501; ; ;250000;52;1498,62834971719
1063785;1;11;1;60;2;2; ; ; ; ; ; ; ; ; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;300000;1;1500000;1; ;12;15;3;RESPONSABILIDADES FAMILIARES;15; ; ;1;7;15;2; ; ; ; ; ;1;6; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;5;3; ;2; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;4; ; ; ;1;15;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;3;3; ;64;05;1;4; ;0501; ; ;300000;52;1498,62834971719
1063787;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ;1;98;2; ;12;48; ;.;48; ; ;1;7;15;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3;3;2;2;3;3;8; ;61;01;1;4; ;0113; ; ; ;52;1650,63352663406
1063789;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;156; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;300000;1;3000000;2; ;12;48; ;.;48; ; ;1;7;16;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3;3;2;2;3;3;8; ;61;01;1;4; ;0113; ; ;300000;52;1410,80278818199
1063790;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;280000;1;2800000;2; ;12;48; ;.;48; ; ;1;7;15;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3;3;2;2;3;3;8; ;61;01;1;4; ;0113; ; ;280000;52;1882,26592596614
1063804;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;0;1;98;3; ;12;42; ;.;0;1; ;1;7;14;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;96;1; ;1;8;1; ;80000;0; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ;SISBEN;12; ; ; ;1;12;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1; ;2;2;2;2;2;2;2;2;3;8; ;61;01;1;4; ;0113; ; ;80000;52;1959,75295023766
1063804;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;100000;1;1000000;3; ;12;12;3;SOLO TRABAJA FIN DE SEMANA;12; ; ;1;6;10;2; ; ; ; ; ;1;6; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;8;3; ;1;8;1; ;30000;0; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ;SISBEN;12; ; ; ;1;40;2;2;1;1;2;1;2;1;2;2;2;2;2;2;1; ;2;2;2;2;3;2;2;2;3;8; ;53;55;1;4; ;5529; ; ;130000;52;1959,75295023766
1063805;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;0;1;1500000;3; ;12;45; ;.;45; ; ;1;7;16;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;1;120;4; ;2; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2;2;1; ;2;2;2;3;3;2;2;3;3;9; ;61;01;1;4; ;0118; ; ;0;52;1880,63851070152
1063805;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;204; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;200000;1;2400000;3; ;12;40; ;.;40; ; ;1;8;16;2; ; ; ; ; ;1;1; ;1;4;4;0;1; ;1; ; ; ; ; ; ; ;2;1;360;6; ;1;0;6; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;4;3;2;2;3;3;3; ;54;85;1;4; ;8532; ; ;200000;52;1880,63851070152
1063805;1;4;1;60;2;2; ; ; ; ; ; ; ; ; ;48; ;7;LE OFRECIERON EL EMPLEO;200000;2; ; ;1;50000;2; ;1;98;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;12;24;3;ES LA JORNADA DE TRABAJO;24; ; ;1;10;14;2; ; ; ; ; ;6;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;18;4; ;1;24;4; ;200000;0; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2; ; ; ;2; ;SISBEN;12; ; ; ;1;24;2;1;1;1;2;2;2;2;2;1;2;1;1;2;1; ;3;3;3;3;3;2;2;2;3;8; ;62;01;1;8; ;0118; ; ;450000;52;1880,63851070152
1063805;1;5;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;16;2; ;16; ; ;1;7;16;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ;SISBEN;12; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3;3;2;2;2;3;3; ;62;01;1;6; ;0118; ; ; ;52;1880,63851070152
1063805;1;6;1;60;2;2; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;9;3;SOLO AYUDO UN DIA LA SEMANA PASADA;9; ; ;1;7;16;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;5; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;62;01;1;6; ;0118; ; ; ;52;1880,63851070152
1063807;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;100000;1;1200000;2; ;12;48; ;.;48; ; ;1;7;17;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;11; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3;3;2;2;2;3;8; ;62;01;1;4; ;0113; ; ;100000;52;1400,97703379739
1063809;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;700000;1;4200000;3; ;12;66; ;.;66; ; ;1;6;12;1;13;18;2; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;36;1; ;2; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;11; ; ; ;2; ; ; ;1;1;1;1;1;1;2;2;1;2;2;1;1; ;3;2;3;3;3;3;2;2;2;8; ;64;02;1;4; ;0201; ; ;700000;52;1724,83508897789
