DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;DSI;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DPTO;fex_c_2011
660066;1;1;54;70;6;1;4;;2;12;4;;5;4;;;;;;;;;;1;;2;;2;1;80;80;1929;19;54;281.503.093.725.556
660073;1;1;54;70;16;60;5;;2;16;4;;5;1;;;;;;;;;;1;;2;;2;1;79;79;1810;18;54;401.626.019.740.601
660077;1;3;54;70;16;50;4;;2;18;4;;4;1;;;;;;;;;;1;;2;;2;1;79;79;1810;18;54;258.278.481.030.014
660092;1;2;54;70;6;48;1;;2;8;1;;9;2;;;;;1;;;;;;;2;;2;1;45;45;5244;52;54;274.879.852.559.281
660096;1;1;54;70;14;44;3;;2;14;3;;1;4;;;;;;;;;;1;;2;;2;1;55;54;9500;95;54;255.681.653.207.136
660102;1;2;54;70;4;20;4;;2;312;1;;2;2;;;;;;;;;;1;;2;;2;1;57;41;5233;52;54;299.814.033.328.655
660107;1;4;54;70;10;44;4;;2;10;4;;4;4;;;;;;;;;;1;;2;;2;1;59;59;8512;85;54;272.969.437.127.241
660110;1;3;54;70;52;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;54;201.815.965.124.294
660115;1;2;54;70;12;48;1;;2;12;4;;8;4;;;;;;;;;;1;;2;;2;1;2;2;7512;75;54;271.739.903.795.175
660118;1;4;54;70;60;48;1;;2;62;4;;3;4;;;;;;;;;;1;;2;;2;1;45;79;1810;18;54;235.908.683.958.172
660119;1;2;54;70;8;48;4;;2;8;1;;3;4;;;;;;;;;;1;;2;;2;1;98;45;5211;52;54;329.764.120.633.541
660130;1;2;54;70;12;50;1;;2;99;4;;2;1;;;;;;;;;;1;;2;;2;1;53;55;7493;74;54;235.908.683.958.172
660157;1;3;54;70;4;40;1;;2;4;1;;2;4;;;;;;;;;;1;;1;461500;2;1;59;59;8513;85;54;212.761.250.536.494
660160;1;3;54;70;4;40;1;;2;12;4;;1;4;;;;;;;;;;1;;2;;2;1;45;38;6421;64;54;229.285.442.791.897
660162;1;2;54;70;8;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;54;291.164.158.544.745
660182;1;2;54;70;4;30;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;32;;;;54;201.444.758.611.982
660186;1;2;54;70;16;48;1;;2;28;1;;3;2;;;;;;;;;;1;;2;;2;1;13;13;8043;80;54;321.807.570.896.965
660188;1;2;54;70;8;28;1;;2;12;1;;3;2;;;;;;;;;;1;;2;;2;1;97;79;1810;18;54;269.039.300.734.061
660246;1;2;66;70;1;48;1;;2;2;1;;3;1;;;;;;;;;;1;;1;20000;2;1;45;53;5521;55;66;272.069.880.364.244
660250;1;2;66;70;24;48;1;;2;24;1;;3;1;;;;;;;;;;1;;2;;2;1;93;93;3591;35;66;239.293.003.382.658
660252;1;2;66;70;8;48;1;;2;48;1;;2;2;;;;;;;;;;1;;2;;2;1;59;39;8511;85;66;435.657.615.225.107
660254;1;5;66;70;2;48;1;;2;4;1;;3;8;;;;;;;;;;1;;1;600000;2;1;81;81;3611;36;66;201.572.144.363.981
660260;1;2;66;70;3;48;1;;2;3;1;;8;1;;;1;;;;;;;;;1;461500;2;1;58;58;7492;74;66;860.956.079.624.958
660265;1;3;66;70;4;48;1;;2;24;4;;1;2;;;;;;;;;;1;;2;;2;1;98;98;6031;60;66;15.701.662.027.458
660271;1;2;66;70;6;48;1;;2;6;4;;1;1;;;;;;;;;;1;;2;;2;1;95;62;140;1;66;191.230.591.512.093
660271;1;5;66;70;8;48;4;;2;8;4;;2;1;;;;;;;;;;1;;2;;2;1;95;95;4521;45;66;191.230.591.512.093
660272;1;5;66;70;16;48;1;;2;16;1;;3;1;;;;;;;;;;1;;2;;2;1;32;32;5529;55;66;165.810.220.736.274
660281;1;1;66;70;4;48;1;;2;32;1;;9;4;;;;;;;;;;1;;2;;2;1;58;58;6021;60;66;980.868.984.140.373
660282;1;3;66;70;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;66;695.143.576.742.281
660289;1;5;66;70;8;24;1;;2;15;4;;1;1;;;;;;;;;;1;;2;;2;1;95;45;5262;52;66;132.915.645.527.343
660299;1;2;66;70;4;60;1;;2;45;1;;2;4;;;;;;;;;;1;;2;;2;1;45;38;6421;64;66;277.510.070.365.801
660299;3;2;66;70;4;60;1;;2;5;1;;6;4;;;;;;;;;;1;;1;80000;2;1;97;45;5221;52;66;277.510.070.365.801
660299;3;4;66;70;4;70;1;;2;5;4;;1;4;;;;;;;;;;1;;1;300000;2;1;95;45;5262;52;66;277.510.070.365.801
660299;4;2;66;70;5;20;3;;2;72;3;;1;4;;;;;;;;;;1;;2;;2;1;54;54;9500;95;66;277.510.070.365.801
660303;3;1;66;70;8;60;1;;2;9;1;;3;1;;;;;;;;;;1;;2;;2;1;85;85;4521;45;66;197.521.752.915.982
660327;1;3;66;70;4;49;4;;2;15;1;;9;3;;;;;1;1;;;;;;1;700000;2;1;53;97;3140;31;66;226.794.914.745.219
660334;1;2;66;70;12;48;1;;2;12;1;;9;3;;;;;;;;;;1;;2;;1;1;97;97;6041;60;66;177.743.790.227.679
660338;4;1;66;70;8;48;3;;2;20;3;;1;1;;;;;;;;;;1;;2;;2;1;54;54;9500;95;66;215.469.328.393.403
660340;1;2;66;70;52;48;1;;2;4;4;;1;2;;;;;;;;;;1;;1;500000;2;1;32;57;9302;93;66;525.124.572.321.096
660342;1;5;66;70;2;48;1;;2;3;1;;2;1;;;;;;;;;;1;;1;250000;2;1;95;45;5221;52;66;4.168.137.587.765
660347;1;1;66;70;20;48;1;;2;232;1;;3;3;;;;;;;;;;1;;2;;2;1;21;41;5239;52;66;221.703.902.166.628
660354;1;1;66;70;8;48;3;;2;8;3;;1;1;;;;;;;;;;1;;2;;2;1;54;54;9500;95;66;214.839.814.708.593
660354;2;1;66;70;6;50;2;;2;1;1;;2;1;;;;;;;;;;1;;1;100000;2;1;58;58;4530;45;66;214.839.814.708.593
660354;2;2;66;70;5;50;1;;2;2;1;;4;1;;;;;;;;;;1;;1;150000;2;1;79;79;1810;18;66;214.839.814.708.593
660372;1;2;66;70;3;48;1;;2;12;4;;1;2;;;;;;;;;;1;;2;;2;1;58;54;8532;85;66;249.177.042.369.842
660376;1;2;68;70;96;48;1;;2;144;1;;2;1;;;;;;;;;;1;;2;;2;1;58;58;6331;63;68;38.698.950.504.997
660388;1;1;68;70;4;48;2;;2;156;2;;9;1;;;1;;;;;;;;;2;;2;1;39;0;7512;75;68;318.958.099.698.105
660389;1;3;68;70;2;48;1;;2;15;1;;6;6;;;;;;;;;;1;;2;;2;1;37;45;2212;22;68;338.495.721.090.106
660390;1;3;68;70;4;48;1;;2;14;4;;9;6;;;;;;;;;;1;;1;80000;2;1;55;55;7512;75;68;304.654.094.751.628
660391;1;1;68;70;14;48;1;;2;16;1;;2;1;;;1;;;;;;;;;2;;2;1;79;79;1810;18;68;340.210.704.469.885
660399;1;5;68;70;4;36;1;;2;16;1;;4;2;;;;;;;;;;1;;2;;2;1;13;53;5530;55;68;310.223.846.930.635
660402;1;1;68;70;4;46;1;;2;24;1;;4;1;;;;;;;;;;1;;2;;2;1;97;80;1922;19;68;436.067.885.252.471
660406;1;2;68;70;32;40;1;;2;72;1;;3;2;;;;;;;;;;1;;2;;2;1;39;45;5233;52;68;298.387.653.384.939
660407;1;4;68;70;24;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;8;;;;68;296.675.039.474.903
660409;1;4;68;70;1;48;1;;2;1;1;;9;1;;;;;;;;;;1;;1;515700;2;1;38;43;1530;15;68;307.294.426.232.578
660411;1;2;68;70;24;48;1;;2;8;4;;1;1;;;;;;;;;;1;;2;;2;1;53;53;5529;55;68;978.852.535.526.394
660413;1;2;68;70;24;48;1;;2;24;1;;9;4;;;;;;;;;;1;;2;;2;1;32;32;8050;80;68;28.670.862.918.326
660416;1;5;68;70;16;48;1;;2;16;4;;1;4;;;;;;;;;;1;;2;;2;1;59;57;9302;93;68;210.436.255.284.366
660422;1;3;68;70;96;48;1;;2;96;1;;6;6;;;;;;;;;;1;;2;;2;1;32;53;5521;55;68;264.697.177.491.235
660425;1;2;68;70;24;36;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;68;213.291.453.519.245
660426;1;2;68;70;20;48;4;;2;20;4;;1;1;;;;;;;;;;1;;2;;2;1;80;80;1922;19;68;262.056.846.010.285
660428;1;3;68;70;16;48;1;;2;16;4;;1;1;;;;;;;;;;1;;2;;2;1;45;38;6421;64;68;20.044.169.559.506
660430;1;6;68;70;184;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;32;;;;68;149.679.279.760.359
660432;1;3;68;70;72;48;1;;2;96;1;;7;2;;;;;;;;;;1;;2;;2;1;21;0;0;0;68;234.610.104.973.052
660437;1;2;68;70;48;48;1;;2;48;1;;4;2;;;;;;;;;;1;;2;;2;1;13;13;8011;80;68;237.370.894.540.405
660439;2;4;68;70;3;40;1;;2;4;1;;2;2;;;;;;;;;1;;PREPARANDOSE EN  LA  UNIVERSIDAD;2;;2;1;3;34;7499;74;68;465.469.556.936.087
660457;1;1;68;70;4;48;1;;2;4;1;;2;1;;;1;;;;;;;;;2;;2;1;95;95;4521;45;68;362.153.740.010.139
660459;1;3;68;70;16;42;1;;2;16;1;;4;1;;;;;;;;;;1;;2;;2;1;45;39;7411;74;68;162.791.104.031.912
660461;1;3;68;70;4;48;1;;2;8;1;;5;1;;;;;;;;;;1;;2;;2;1;58;58;7492;74;68;38.698.950.504.997
660462;1;4;68;70;4;48;4;;2;4;4;;1;1;;;;;;;;;;1;;2;;2;1;80;80;1921;19;68;342.298.667.415.533
660526;1;5;73;70;2;20;1;;2;2;4;;1;2;;;;;;;;;;1;;1;60000;2;1;45;45;5261;52;73;212.730.938.241.139
660528;1;2;73;70;104;24;1;;2;104;1;;4;2;;;;;;;;;;1;;2;;2;1;11;13;8060;80;73;176.738.161.039.062
660528;1;3;73;70;8;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;21;;;;73;176.738.161.039.062
660528;1;4;73;70;32;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;9;;;;73;176.738.161.039.062
660529;1;2;73;70;8;48;2;;2;8;1;;8;3;;;;;;;;;;1;;2;;2;1;59;59;8512;85;73;160.021.321.757.845
660534;1;2;73;70;12;48;2;;2;12;4;;9;1;;;;;;;;;;1;;2;;2;1;19;19;7512;75;73;196.163.772.832.921
660536;1;1;73;70;52;24;1;;2;156;1;;2;4;;;;;;;;;;1;;2;;2;1;45;33;5211;52;73;147.710.251.282.201
660543;1;6;73;70;4;24;3;;2;4;3;;1;2;;;;;;;;;;1;;1;140000;2;1;54;54;9500;95;73;176.723.242.140.588
660550;1;2;73;70;2;48;1;;2;3;1;;9;2;;;;;;;;;;1;;1;461500;2;1;33;33;5211;52;73;221.156.618.568.746
660553;1;2;73;70;52;25;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;73;216.145.596.008.659
660553;1;3;73;70;16;48;1;;2;16;1;;4;4;;;;;;;;;;1;;2;;2;1;45;45;5233;52;73;216.145.596.008.659
660557;1;3;73;70;250;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;31;;;;73;121.193.412.949.891
660560;1;1;73;70;3;60;5;;2;208;3;;1;4;;;;;;;;;;1;;2;;2;1;51;54;9500;95;73;221.722.617.680.946
660560;1;3;73;70;2;25;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;99;;;;73;221.722.617.680.946
660563;1;2;73;70;1;24;4;;2;4;5;;2;1;;;;;;;;;;1;;1;630000;2;1;45;21;6031;60;73;227.584.692.369.409
660565;1;5;73;70;48;48;1;;2;48;1;;6;1;;;;;;;;;;1;;2;;2;1;32;39;5127;51;73;164.556.458.306.471
660572;1;4;73;70;9;48;1;;2;9;1;;4;4;;;;;;;;;;1;;2;;2;1;58;79;1810;18;73;281.849.882.902.392
660577;1;1;73;70;1;48;1;;2;8;1;;5;1;;;;;;;;;;1;;1;600000;2;1;79;79;1810;18;73;264.855.514.566.399
660588;1;1;73;70;52;40;3;;2;58;3;;1;8;;;;;;;;;;1;;2;;2;1;54;54;9500;95;73;172.949.044.619.599
660599;1;2;73;70;16;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;53;;;;73;228.011.895.297.184
660602;1;3;73;70;24;40;1;;2;24;4;;1;1;;;;;;1;;;;;;2;;2;1;3;3;7421;74;73;10.201.887.030.875
660755;1;2;5;70;16;48;1;;2;18;1;;9;8;;;;;;;;;;1;;1;200000;2;1;3;3;7499;74;5;942.270.290.190.356
660822;1;3;11;70;4;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;39;;;;11;190.560.363.308.659
660850;1;3;11;70;3;48;1;;2;8;1;;3;4;;;;;;;;;;1;;2;;2;1;39;53;5521;55;11;21.975.157.571.421
660895;1;1;11;70;108;48;1;;2;150;1;;9;2;;;;;;;;;;1;;2;;2;1;13;13;8050;80;11;440.214.852.802.135
660896;1;3;11;70;16;48;1;;2;20;1;;9;8;;;;;;;;;;1;;2;;2;1;2;2;7414;74;11;23.296.760.490.529
660943;1;2;17;70;12;48;1;;2;12;1;;2;1;;;;;;;;;;1;;2;;2;1;45;45;5225;52;17;170.163.823.997.553
660949;1;3;17;70;80;48;1;;2;80;1;;4;4;;;;;;;;;;1;;2;;2;1;37;37;5521;55;17;247.589.812.156.846
660963;1;1;17;70;60;48;1;;2;60;1;;9;2;;;;;;;;;;1;;2;;2;1;98;98;6021;60;17;118.377.173.690.079
660968;1;5;17;70;20;48;3;;2;24;1;;2;1;;;;;;;;;;1;;2;;2;1;54;53;5521;55;17;240.792.149.686.948
660975;1;1;17;70;50;60;1;;2;24;1;;7;8;;;;;;;;;;1;;2;;2;1;98;95;4530;45;17;15.700.631.718.141
660978;1;2;17;70;14;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;17;150.872.980.876.303
663760;1;1;8;70;26;48;1;;2;26;1;;5;1;;;;;;;;;;1;;2;;2;1;53;53;5521;55;8;587.278.698.189.653
663760;2;2;8;70;13;48;1;;2;13;1;;9;1;;;;;;;;;;1;;2;;2;1;95;95;4521;45;8;587.278.698.189.653
663790;1;2;8;70;21;50;3;;2;21;3;;1;1;;;;;;;;;;1;;2;;2;1;54;54;9500;95;8;50.879.813.197.767
663795;1;4;8;70;4;48;1;;2;4;1;;9;8;;;;;;;;;;1;;2;;2;1;97;97;2529;25;8;585.462.058.991.549
663837;1;3;8;70;78;40;1;;2;104;1;;6;8;;;;;;;;;;1;;2;;2;1;2;13;8041;80;8;479.639.285.172.914
663837;1;4;8;70;52;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;13;;;;8;479.639.285.172.914
663855;1;3;8;70;12;48;1;;2;14;1;;4;1;;;;;;;;;;1;;2;;2;1;39;32;5232;52;8;408.737.584.097.728
663910;1;2;8;70;13;60;2;;1;;;.;;;.;.;;;;;;;;;.;;;;1;58;;;;8;589.741.133.021.823
663939;1;3;8;70;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;8;291.862.293.017.517
663950;1;4;8;70;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;53;;;;8;451.316.294.820.976
663988;1;2;8;70;12;40;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;41;;;;8;392.997.122.072.367
664092;1;1;8;70;3;24;3;;2;12;1;;4;7;;;;;;;;;;1;;2;;2;1;54;53;5521;55;8;506.638.850.518.768
664092;1;7;8;70;8;24;1;;2;8;1;;4;1;;;;;;;;;;1;;2;;2;1;84;84;5020;50;8;506.638.850.518.768
664099;1;1;8;70;12;24;4;;2;12;4;;2;7;;;;;;;;;;1;;2;;2;1;93;93;4521;45;8;600.867.453.957.222
664142;1;2;8;70;4;24;1;;2;5;1;;3;1;;;;;;;;;;1;;2;;2;1;6;58;5235;52;8;433.378.820.377.984
664159;1;2;8;70;48;24;1;;2;48;1;;8;7;;;;;;;;;;1;;2;;2;1;59;59;8511;85;8;435.142.695.328.771
664204;1;1;8;70;200;48;1;;2;200;1;;9;4;;;;;;;;;;1;;2;;2;1;83;83;2919;29;8;433.378.820.377.984
664206;1;2;8;70;16;48;1;;2;36;1;;2;4;;;;;;;;;;1;;2;;2;1;43;45;5231;52;8;494.596.509.383.153
664248;1;3;11;70;4;48;1;;2;12;1;;9;8;;;;;;;;;;1;;2;;2;1;45;39;8050;80;11;197.897.720.195.147
664271;1;2;11;70;36;48;4;;2;24;1;;4;7;;;;;;;;;;1;;2;;2;1;3;3;7421;74;11;205.189.068.638.419
664286;1;2;11;70;52;48;1;;2;108;2;;9;2;;;;;;;;;;1;;2;;2;1;39;39;7512;75;11;215.900.852.241.755
664297;1;4;11;70;52;48;1;;2;24;1;;9;8;;;;;;;;;;1;;2;;2;1;33;33;5211;52;11;212.945.424.074.649
664323;1;2;11;70;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;3;;;;11;281.672.956.562.412
664343;1;4;11;70;16;48;1;;2;17;1;;9;1;;;;;;;;;;1;;2;;2;1;39;91;2102;21;11;27.486.680.492.285
664349;1;3;11;70;199;48;1;;2;199;1;;9;4;;;;;;;;;;1;;2;;2;1;84;39;5011;50;11;214.018.454.814.487
664377;1;2;11;70;8;48;1;;2;8;1;;2;1;;;;;;;;;;1;;2;;2;1;45;44;6421;64;11;153.787.685.504.115
664382;1;3;11;70;30;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;37;;;;11;221.058.094.720.567
664409;1;2;11;70;48;8;1;;2;6;4;;1;1;;;;;;;;;;1;;2;;2;1;45;54;8532;85;11;184.285.416.916.024
664415;1;3;11;70;4;48;1;;2;4;1;;4;4;;;;;;;;;;1;;1;258000;2;1;99;99;5020;50;11;194.232.507.005.914
664415;1;4;11;70;40;48;1;;2;52;1;;2;3;;;;;;;;;;1;;2;;2;1;58;45;5529;55;11;194.232.507.005.914
664420;1;2;11;70;16;48;1;;2;18;1;;6;2;;;;;;;;;;1;;2;;2;1;97;97;1581;15;11;200.390.902.061.594
664422;1;1;11;70;2;72;1;;2;2;1;;9;8;;;;;;;;;;1;;1;516000;2;1;58;58;5211;52;11;194.641.349.832.502
664432;1;3;11;70;4;30;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;3;;;;11;20.354.015.947.767
664438;1;2;11;70;12;48;1;;2;2;3;;1;1;;;;;;;;;;1;;1;24000;2;1;34;54;9500;95;11;225.139.081.244.411
664441;1;5;11;70;12;48;3;;2;12;3;;1;1;;;;;;;;;;1;;2;;2;1;54;54;9500;95;11;195.929.779.078.609
664441;1;8;11;70;12;48;1;;2;12;1;;5;1;;;;;;;;;;1;;2;;2;1;87;87;2899;28;11;195.929.779.078.609
664445;1;2;11;70;12;24;1;;2;24;1;;4;1;;;;;;;;;;1;;2;;2;1;32;39;7411;74;11;182.803.543.349.597
664450;1;4;11;70;8;48;1;;2;52;1;;2;3;;;;;;;;;;1;;2;;2;1;45;45;5231;52;11;239.167.157.858.145
664455;1;1;11;70;2;48;1;;2;2;1;;9;5;;;;;;;;;;1;;1;516000;2;1;77;45;5211;52;11;166.041.265.321.632
664455;1;2;11;70;1;48;1;;2;8;1;;2;5;;;;;;;;;;1;;2;;2;1;13;45;5132;51;11;166.041.265.321.632
664464;1;3;11;70;8;48;1;;2;8;1;;9;4;;;;;;;;;;1;;2;;2;1;44;44;6512;65;11;192.404.283.573.976
664501;1;1;11;70;24;48;1;;2;24;1;;9;4;;;;;;;;;;1;;1;250000;2;1;98;98;5529;55;11;248.050.718.029.543
664537;1;2;11;70;4;48;1;;2;36;1;;9;4;;;;;;;;;;1;;2;;2;1;97;55;6333;63;11;163.609.187.958.537
664542;1;2;11;70;8;48;1;;2;12;4;;1;1;;;;;;;;;;1;;2;;2;1;55;55;7020;70;11;215.900.852.241.755
664544;1;2;11;70;1;48;1;;2;5;4;;2;1;;;;;;;;;;1;;2;;2;1;55;21;9241;92;11;215.900.852.241.755
664552;1;4;11;70;4;48;1;;2;4;1;;5;1;;;;;;;;;;1;;1;98;2;1;55;55;8512;85;11;140.877.312.804.203
664591;1;5;11;70;4;48;1;;2;4;1;;7;7;;;;;;;;;;1;;2;;2;1;58;62;112;1;11;608.971.438.625.528
664597;1;2;11;70;20;48;1;;2;21;1;;3;8;;;;;;;;;;1;;2;;2;1;57;57;9302;93;11;273.387.672.709.754
664638;1;3;11;70;3;48;1;;2;52;1;;9;2;;;;;;;;;;1;;2;;2;1;39;39;7499;74;11;194.823.634.900.595
664655;1;1;13;70;4;60;1;;2;4;1;;3;4;;;;;;;;;;1;;2;;2;1;53;53;5521;55;13;289.334.206.790.468
664655;1;2;13;70;52;60;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;84;;;;13;289.334.206.790.468
664657;1;6;13;70;52;60;1;;2;26;4;;1;4;;;;;;;;;;1;;2;;2;1;55;84;5020;50;13;310.366.337.682.618
664667;1;1;13;70;4;48;1;;2;8;2;;7;5;;;;;;;;;;1;;2;;2;1;39;21;7530;75;13;25.408.799.479.832
664667;1;3;13;70;20;48;1;;2;30;2;;8;4;;;;;;;;;;1;;2;;1;1;8;8;7512;75;13;25.408.799.479.832
664678;1;4;13;70;52;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;59;;;;13;210.304.559.095.446
664706;1;2;13;70;16;48;1;;2;16;1;;9;8;;;;;;;;;;1;;2;;2;1;54;54;5511;55;13;330.428.566.996.221
664708;1;3;13;70;192;48;2;;2;192;1;;7;1;;;;;;;;;;1;;2;;2;1;13;13;8045;80;13;190.302.080.596.724
664715;1;3;13;70;12;48;1;;2;12;1;;4;4;;;;;;;;;;1;;2;;2;1;33;40;5233;52;13;176.694.829.898.136
664716;1;5;13;70;4;48;1;;2;4;1;;9;1;;;;;;;;;;1;;1;500000;2;1;58;58;7492;74;13;227.147.361.451.951
664728;1;6;13;70;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;16;;;;13;288.927.935.488
665859;2;1;50;70;4;54;1;;2;4;1;;3;3;;;;;;;;;1;;TRAMITANDO LA PENSION;1;350000;2;1;55;55;5511;55;50;120.295.922.539.877
665859;2;2;50;70;6;48;1;;2;24;1;;2;4;;;;;;;;;;1;;2;;2;1;45;95;4521;45;50;120.295.922.539.877
665863;1;4;50;70;26;48;5;;2;26;1;;6;2;;;;;;;;;;1;;2;;2;1;21;20;9192;91;50;105.313.145.834.944
665871;1;3;50;70;2;54;1;;2;2;1;;9;1;;;;;1;;;;;;;1;600000;2;1;45;77;1511;15;50;297.483.564.860.689
665882;1;4;50;70;2;48;1;;2;2;1;;2;4;;;;;;;;;;1;;1;500000;2;1;98;98;6042;60;50;910.885.320.203.834
665882;1;5;50;70;12;48;1;;2;12;1;;6;1;;;;;;;;;;1;;2;;2;1;45;45;5233;52;50;910.885.320.203.834
665889;1;4;50;70;24;48;1;;2;36;1;;4;1;;;;;;;;;;1;;2;;2;1;32;32;4530;45;50;733.063.126.350.517
665896;1;2;50;70;2;48;1;;2;4;1;;4;4;;;;;;;;;;1;;1;250000;2;1;45;13;8060;80;50;193.490.368.609.388
665902;1;4;50;70;100;50;4;;2;54;8;;3;1;;;;;;;;;1;;ES PENSIONADO;2;;2;1;41;63;111;1;50;14.479.193.277.045
665916;1;1;50;70;17;48;4;;2;8;4;;1;7;;;;;;;;;;1;;2;;2;1;57;45;5261;52;50;323.244.187.023.803
665916;1;4;50;70;17;5;1;;2;4;1;;5;3;;;;;;;;;;1;;2;;2;1;13;13;8043;80;50;323.244.187.023.803
665921;1;2;50;70;54;48;1;;2;30;1;;9;7;;;;;;;;;;1;;2;;2;1;32;55;6512;65;50;302.222.339.464.663
665926;1;2;50;70;1;48;1;;2;104;1;;5;3;;;;;;;;;;1;;2;;2;1;33;33;5232;52;50;156.161.847.788.274
665932;1;3;50;70;4;60;1;;2;13;1;;3;4;;;;;;;;;;1;;2;;2;1;45;58;7020;70;50;153.792.460.486.287
665935;1;2;50;70;52;25;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;55;;;;50;302.676.293.920.989
665937;1;3;50;70;1;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;81;;;;50;348.289.363.349.845
665947;1;1;50;70;25;84;1;;2;13;4;;1;1;;;;;;;;;;1;;1;300000;2;1;84;84;5020;50;50;638.721.639.864.332
665947;1;2;50;70;17;40;3;;2;52;1;;9;1;;;;;;;;;;1;;2;;2;1;54;34;6042;60;50;638.721.639.864.332
665949;1;1;50;70;258;48;1;;2;258;1;;6;1;;;;;;;;;;1;;2;;2;1;85;85;4530;45;50;615.169.841.945.146
665966;1;3;50;70;12;48;1;;2;12;1;;2;1;;;;;;;;;;1;;2;;2;1;77;77;1551;15;50;157.738.726.420.265
666001;1;2;50;70;3;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;59;;;;50;530.830.856.339.223
666003;4;1;50;70;12;48;1;;2;12;1;;3;9;TIENE SISBEN SIN ARS;;;;;;;;;1;;2;;2;1;38;45;5233;52;50;6.323.699.089.636
666005;1;2;50;70;24;28;1;;2;28;1;;9;4;;;;;;;;;;1;;2;;2;1;2;3;5170;51;50;141.736.015.113.149
666022;3;1;50;70;36;48;4;;2;2;1;;2;1;;;;;;;;;;1;;2;;2;1;45;95;4521;45;50;158.902.090.411.172
666026;1;3;50;70;12;48;1;;2;12;6;;4;1;;;;;;;;;;1;;2;;2;1;45;62;116;1;50;45.735.342.187.972
666028;1;1;50;70;16;30;4;;2;24;1;;2;1;;;;;;;;;;1;;2;;2;1;93;93;4552;45;50;549.531.686.022.853
666034;1;3;50;70;24;48;1;;2;28;1;;9;6;;;;;;;;;;1;;1;150000;2;1;39;11;6320;63;50;153.429.946.862.664
666035;1;2;50;70;104;48;1;;2;36;1;;3;2;;;;;;;;;;1;;2;;2;1;32;32;7411;74;50;151.111.169.732.332
666281;2;2;68;70;4;48;1;;2;52;4;;1;9;LA ATIENDEN CON EL SISBEN;;;;;;;;;1;;2;;2;1;45;45;5262;52;68;264.697.177.491.235
666304;1;2;68;70;1;48;1;;2;2;1;;8;2;;;;;;;;;;1;;1;600000;2;1;49;49;5125;51;68;270.975.080.644.611
666324;1;2;68;70;2;20;4;;2;16;4;;1;2;;;;;;;;;;1;;2;;2;1;80;80;1921;19;68;362.044.743.710.423
666331;1;2;68;70;4;48;1;;2;48;1;;8;2;;;;;;;;;;1;;2;;2;1;39;97;1511;15;68;283.939.720.737.878
666331;1;6;68;70;4;48;3;;2;48;3;;1;2;;;;;;;;;;1;;2;;2;1;54;56;9500;95;68;283.939.720.737.878
666632;1;2;73;70;156;20;1;;2;156;4;;1;2;;;;;;;;;;1;;2;;2;1;45;79;1810;18;73;121.193.412.949.891
666632;1;3;73;70;52;20;1;;2;78;1;;9;4;;;;;;;;;;1;;2;;2;1;32;32;5141;51;73;121.193.412.949.891
666634;1;2;73;70;2;20;2;;2;8;4;;9;2;;;;;;;;;;1;;2;;2;1;5;13;8050;80;73;22.188.295.102.063
666637;1;5;73;70;12;48;1;;2;12;1;;3;4;;;;;;;;;;1;;2;;2;1;34;81;3611;36;73;264.437.676.765.923
666640;1;2;73;70;52;40;1;;2;156;1;;7;1;;;;;;;;;;1;;2;;2;1;58;98;8043;80;73;141.378.451.210.113
