DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
6,006,213;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;1;100,000;1;11;1.2;52;2549.4369703
6,006,213;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;52;2549.4369703
6,006,215;1;4;1;80;2;2;;300,000;1;8;;2;;;2;;2;2;;2;;1;11;1.2;52;8160.0538997
6,006,216;1;2;1;80;2;;;;1;4;;2;;;1;;2;2;;2;;1;11;4;52;2549.4369703
6,006,216;1;3;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;52;2549.4369703
6,006,218;1;1;1;80;2;2;;200,000;1;4;;2;;;4;;2;2;;2;;1;11;3;52;5698.3949786
6,006,219;1;3;1;80;2;2;;250,000;1;2;;2;;;2;;2;2;;1;120,000;1;11;1.2;52;2549.4369703
6,006,220;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;52;2549.4369703
6,006,221;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;52;2549.4369703
6,006,221;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;1;50,000;1;11;;52;2549.4369703
6,006,222;1;2;1;80;2;1;40;908,000;1;8;;2;;;1;;2;2;;2;;1;11;1.2;52;2549.4369703
6,006,223;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;52;2549.4369703
6,006,226;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;52;2549.4369703
6,006,227;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;3;52;2549.4369703
6,006,229;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;3;52;2549.4369703
6,006,230;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;52;2549.4369703
6,006,230;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;52;2549.4369703
6,006,230;1;3;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;52;2549.4369703
6,006,231;1;2;1;80;2;;;;1;7;;2;;;1;;2;2;;2;;1;11;3;52;10962.578972
6,006,232;1;1;1;80;2;;;;1;7;;2;;;8;;2;2;;1;50,000;1;11;4;52;2549.4369703
6,006,232;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;52;2549.4369703
6,006,276;1;3;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;52;1287.5357977
6,006,277;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;3;52;1287.5357977
6,006,277;1;4;1;80;2;1;40;908,000;2;;;;2;;;.;2;2;;2;;1;11;;52;1287.5357977
6,006,280;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;52;1287.5357977
6,006,283;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;52;1287.5357977
6,006,285;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;52;1287.5357977
6,006,285;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;52;1287.5357977
6,006,286;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;52;5536.4039302
6,006,286;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;52;5536.4039302
6,006,290;1;2;1;80;2;;;;1;6;;2;;;12;CAMBIO DE CIUDAD DE RESIDENCIA;2;2;;2;;1;11;2;63;520.03865211
6,006,292;1;3;1;80;2;;;;1;2;;2;;;2;;2;2;;2;;1;11;2;63;520.03865211
6,006,292;1;4;1;80;2;;;;1;5;;2;;;11;;3;3;;2;;1;11;4;63;520.03865211
6,006,295;1;3;1;80;2;2;;908,500;2;;;;2;;;.;2;2;;2;;1;11;;63;520.03865211
6,006,295;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;63;520.03865211
6,006,327;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;63;520.03865211
6,006,328;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;11;4;63;520.03865211
6,006,329;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;63;2231.3312306
6,006,330;1;2;1;80;2;1;20;200,000;1;3;;2;;;9;;2;2;;2;;1;11;1.3;63;1640.0750205
6,006,331;1;3;1;80;2;1;60;400,000;2;;;;2;;;.;2;2;;2;;1;11;;63;2340.1739345
6,006,331;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;63;2340.1739345
6,006,334;1;2;1;80;2;;;;1;8;;2;;;1;;2;2;;2;;1;11;1.3;63;520.03865211
6,006,334;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;63;520.03865211
6,006,335;1;3;1;80;2;1;40;2,000,000;1;8;;2;;;10;;3;3;;2;;1;11;4;63;520.03865211
6,006,335;1;4;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;63;520.03865211
6,006,335;1;5;1;80;2;;;;1;5;;2;;;11;;3;3;;2;;1;11;4;63;520.03865211
6,006,336;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;63;520.03865211
6,006,337;1;2;1;80;2;;;;1;8;;2;;;1;;2;2;;2;;1;11;1.4;63;520.03865211
6,006,338;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;63;520.03865211
6,006,339;1;1;1;80;2;;;;1;8;;2;;;1;;2;2;;2;;1;11;1.3;63;520.03865211
6,006,339;1;2;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;11;3;63;520.03865211
6,006,354;1;4;1;80;2;;;;1;9;POR LA PANDEMIA DEL COVID 19;2;;;9;;2;2;;2;;1;11;2;63;520.03865211
6,006,355;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;63;520.03865211
6,006,361;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;63;520.03865211
6,006,362;1;1;1;80;2;2;;908,526;1;1;;2;;;4;;3;3;;2;;1;11;2;63;1041.7650104
6,006,363;1;1;1;80;2;1;48;3,000,000;1;5;;2;;;1;;3;3;;2;;1;11;4;63;1041.7650104
6,006,363;1;2;1;80;2;1;48;3,000,000;1;8;;2;;;1;;2;2;;2;;1;11;4;63;1041.7650104
6,006,367;1;2;1;80;2;;;;1;7;;2;;;9;;2;2;;2;;1;11;4;63;1041.7650104
6,006,367;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;63;1041.7650104
6,006,367;1;4;1;80;2;2;;908,500;1;8;;2;;;2;;2;2;;2;;1;11;3;63;1041.7650104
6,006,368;1;2;1;80;2;;;;1;6;;2;;;9;;2;2;;2;;1;11;4;63;1041.7650104
6,006,370;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;63;4687.9425468
6,006,371;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;63;2340.1739345
6,006,372;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;63;520.03865211
6,006,374;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;63;700.31505442
6,006,375;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;63;520.03865211
6,006,375;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;63;520.03865211
6,006,378;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;3;63;520.03865211
6,006,379;1;2;1;80;2;1;24;300,000;1;3;;2;;;9;;2;2;;2;;1;11;2;63;520.03865211
6,006,380;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;63;520.03865211
6,006,381;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;63;520.03865211
6,006,383;1;2;1;80;2;;;;1;8;;2;;;1;;2;2;;2;;1;11;1.3;63;520.03865211
6,006,383;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;63;520.03865211
6,006,411;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;63;1299.248249
6,006,411;1;6;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;63;1299.248249
6,006,412;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;63;520.03865211
6,006,413;1;2;1;80;2;1;25;400,000;1;4;;2;;;4;;2;2;;2;;1;11;1.2;63;676.26878223
6,006,414;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;11;4;63;2340.1739345
6,006,414;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;63;2340.1739345
6,006,414;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;63;2340.1739345
6,006,414;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;63;2340.1739345
6,006,414;1;7;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;63;2340.1739345
6,006,415;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;63;520.03865211
6,006,416;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;63;2340.1739345
6,006,416;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;63;2340.1739345
6,006,416;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;63;2340.1739345
6,006,417;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;63;520.03865211
6,006,418;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;68;2219.68781
6,006,419;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;68;1643.4577632
6,006,420;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;68;1299.8449839
6,006,421;1;1;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;11;4;68;1154.8146779
6,006,421;1;3;1;80;2;;;;1;9;CUIDAR A PERSONA ENFERMA;2;;;9;;2;2;;2;;1;11;1.4;68;1154.8146779
6,006,421;1;4;1;80;2;;;908,000;1;4;;2;;;4;;2;2;;2;;1;11;1.3;68;1154.8146779
6,006,422;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;68;740.41234601
6,006,422;2;3;2;80;2;1;48;500,000;1;8;;2;;;8;;2;2;;2;;1;11;1.3;68;740.41234601
6,006,423;1;3;1;80;2;;;;1;9;POR PANDEMIA;2;;;9;;2;2;;2;;1;11;2;68;2041.5273716
6,006,424;1;2;1;80;2;2;;908,600;1;4;;2;;;4;;2;2;;2;;1;11;3;68;1036.3711353
6,006,425;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;68;2315.8515561
6,006,425;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;68;2315.8515561
6,006,427;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;68;2295.6119027
6,006,427;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;68;2295.6119027
6,006,431;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;68;2984.0462565
6,006,431;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;68;2984.0462565
6,006,432;1;2;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;68;1317.9446553
6,006,435;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;1.4;68;2410.8328062
6,006,436;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;68;1972.6020943
6,006,439;1;5;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;3;68;3461.812944
6,006,439;1;9;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;68;3461.812944
6,006,439;1;10;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;68;3461.812944
6,006,440;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;3;68;1317.9446553
6,006,441;1;1;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;11;4;68;3040.2160115
6,006,441;1;2;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;3;68;3040.2160115
6,006,441;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;68;3040.2160115
6,006,441;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;68;3040.2160115
6,006,442;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;68;3914.7003934
6,006,444;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;68;1317.9446553
6,006,444;1;2;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;68;1317.9446553
6,006,444;1;3;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;1.4;68;1317.9446553
6,006,445;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;68;1317.9446553
6,006,446;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;68;1317.9446553
6,006,446;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;68;1317.9446553
6,006,450;1;1;1;80;2;;;;1;8;;2;;;8;;2;2;;2;;1;11;4;68;2354.512838
6,006,451;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;68;1439.8020205
6,006,451;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;68;1439.8020205
6,006,452;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;68;3351.3746768
6,006,452;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;68;3351.3746768
6,006,453;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;68;3351.3746768
6,006,454;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;11;4;68;2089.7864072
6,006,456;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;68;3747.3112347
6,006,456;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;68;3747.3112347
6,006,498;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;781.02033815
6,006,499;1;4;1;80;2;1;54;600,000;1;8;;2;;;1;;2;2;;1;200,000;1;11;1.1;73;781.02033815
6,006,500;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;73;781.02033815
6,006,501;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;1.3;73;3514.5915217
6,006,503;1;2;1;80;2;1;24;908,526;1;3;;2;;;9;;2;2;;2;;1;11;3;73;781.02033815
6,006,507;1;2;1;80;2;2;;500,000;1;3;;2;;;9;;2;2;;2;;1;11;2;73;3514.5915217
6,006,510;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;1.1;73;781.02033815
6,006,511;1;2;1;80;2;1;36;600,000;1;3;;2;;;9;;2;2;;2;;1;11;3;73;3514.5915217
6,006,511;1;3;1;80;2;2;;908,526;1;2;;2;;;2;;2;2;;2;;1;11;2;73;3514.5915217
6,006,511;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;3514.5915217
6,006,512;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;73;781.02033815
6,006,514;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;73;3514.5915217
6,006,516;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;73;781.02033815
6,006,517;1;2;1;80;2;;;600,000;1;3;;2;;;9;;2;2;;2;;1;11;1.2;73;2585.2751317
6,006,517;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;2585.2751317
6,006,518;1;2;1;80;2;;;;1;7;;2;;;9;;2;2;;2;;1;11;2;73;3023.0195343
6,006,518;1;5;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;1.3;73;3023.0195343
6,006,526;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;73;2846.4433327
6,006,526;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;2846.4433327
6,006,527;1;5;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;73;3023.0195343
6,006,528;1;2;1;80;2;2;;908,526;1;3;;2;;;9;;2;2;;2;;1;11;2;73;3194.4317097
6,006,528;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;3194.4317097
6,006,529;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;781.02033815
6,006,532;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;11;1.2;73;3514.5915217
6,006,532;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;3514.5915217
6,006,533;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;11;4;73;1252.3640998
6,006,533;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;1252.3640998
6,006,534;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;73;3514.5915217
6,006,536;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;11;1.3;73;781.02033815
6,006,536;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;73;781.02033815
6,006,537;1;2;1;80;2;2;;908,526;1;3;;2;;;1;;2;2;;2;;1;11;3;73;3514.5915217
6,006,537;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;3514.5915217
6,006,538;1;3;1;80;2;;;;1;8;;2;;;2;;;;;2;;1;11;1.2;73;991.19589886
6,006,539;1;2;1;80;2;1;24;400,000;1;3;;2;;;9;;2;2;;2;;1;11;2;73;3514.5915217
6,006,539;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;3514.5915217
6,006,541;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;2;73;781.02033815
6,006,542;1;1;1;80;2;;;;1;4;;2;;;11;;2;2;;2;;1;11;4;73;2257.3880061
6,006,544;1;2;1;80;2;1;35;900,000;1;8;;2;;;9;;2;2;;2;;1;11;1.3;73;781.02033815
6,006,544;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;781.02033815
6,006,544;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;781.02033815
6,006,545;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;73;886.72203461
6,006,545;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;886.72203461
6,006,546;1;3;1;80;2;1;24;500,000;1;3;;2;;;9;;2;2;;2;;1;11;2;73;781.02033815
6,006,546;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;781.02033815
6,006,547;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;73;3514.5915217
6,006,548;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;73;781.02033815
6,006,550;1;3;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;73;3514.5915217
6,006,550;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;73;3514.5915217
6,006,550;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;3514.5915217
6,006,550;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;3514.5915217
6,006,551;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;73;781.02033815
6,006,552;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;781.02033815
6,006,553;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;73;781.02033815
6,006,554;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;3514.5915217
6,006,555;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;2;73;781.02033815
6,006,555;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;73;781.02033815
6,006,556;1;2;1;80;2;2;;600,000;1;3;;2;;;4;;2;2;;2;;1;11;1.3;73;3514.5915217
6,006,557;1;2;1;80;2;1;48;650,000;1;3;;2;;;9;;2;2;;2;;1;11;2;73;2585.2751317
6,006,557;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;2585.2751317
6,006,560;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;1172.3489825
6,006,560;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;1172.3489825
6,006,562;1;2;1;80;2;1;40;800,000;1;7;;2;;;9;;2;2;;2;;1;11;3;73;781.02033815
6,006,562;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;781.02033815
6,006,564;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;781.02033815
6,006,565;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;3514.5915217
6,006,565;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;3514.5915217
6,006,569;1;1;1;80;2;1;48;908,526;1;8;;2;;;12;PROBLEMAS DE SALUD;1;2;;1;210,000;1;11;1.1;73;3514.5915217
6,006,569;1;2;1;80;2;1;35;908,526;1;7;;2;;;2;;2;2;;2;;1;11;3;73;3514.5915217
6,006,569;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;3514.5915217
6,006,569;2;1;2;80;2;1;48;900,000;1;8;;2;;;9;;2;2;;1;300,000;1;11;1.1;73;3514.5915217
6,006,572;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;73;1823.2088773
6,006,580;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;73;3514.5915217
6,006,581;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;2;73;1118.7068641
6,006,581;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;1118.7068641
6,006,581;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;1118.7068641
6,006,582;1;2;1;80;2;;;;1;8;;2;;;8;;2;2;;2;;1;11;2;73;3514.5915217
6,006,583;1;2;1;80;2;2;;600,000;1;4;;2;;;1;;2;2;;1;100,000;1;11;1.1;73;3514.5915217
6,006,584;1;2;1;80;2;2;;908,526;1;3;;2;;;9;;2;2;;2;;1;11;3;73;781.02033815
6,006,585;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;73;3514.5915217
6,006,586;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;73;781.02033815
6,006,650;1;2;1;80;2;;;;1;7;;2;;;9;;2;2;;2;;1;11;1.3;76;3009.647901
6,006,651;1;2;1;80;2;;;;1;7;;2;;;9;;2;2;;2;;1;11;3;76;3009.647901
6,006,651;1;3;1;80;2;2;;98;2;;;;2;;;.;2;2;;2;;1;11;;76;3009.647901
6,006,651;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;76;3009.647901
6,006,652;1;2;1;80;2;;;;1;7;;2;;;4;;2;2;;2;;1;11;3;76;3009.647901
6,006,652;1;3;1;80;2;;;;1;8;;2;;;11;;2;2;;2;;1;11;1.3;76;3009.647901
6,006,653;1;2;1;80;2;;;;1;3;;2;;;11;;2;2;;2;;1;11;4;76;3009.647901
6,006,653;1;3;1;80;2;;;;1;7;;2;;;11;;2;2;;2;;1;11;4;76;3009.647901
6,006,654;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;1.2;76;3009.647901
6,006,662;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;1.4;05;1041.7650104
6,006,662;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;05;1041.7650104
6,006,663;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;4260.8969585
6,006,663;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;05;4260.8969585
6,006,665;1;2;1;80;2;;;;1;8;;2;;;1;;2;2;;2;;1;11;3;05;4260.8969585
6,006,666;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1041.7650104
6,006,670;1;1;1;80;2;;;;1;4;;2;;;4;;3;3;;2;;1;11;3;05;1041.7650104
6,006,670;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;05;1041.7650104
6,006,673;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;3;05;1041.7650104
6,006,674;1;1;1;80;2;1;48;908,000;1;8;;2;;;12;ESTA ESPERANDO QUE  LA LLAMEN DE SU ANTERIOR  EMPLEO;2;2;;1;127,000;1;11;1.1;05;1041.7650104
6,006,674;1;2;1;80;2;1;8;400,000;2;;;;1;1;2;;2;2;;2;;1;11;;05;1041.7650104
6,006,674;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1041.7650104
6,006,674;1;4;1;80;2;;;;1;9;CAMBIO DE LUGAR DE RESIDENCIA;2;;;11;;2;2;;2;;1;11;4;05;1041.7650104
6,006,675;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;05;1041.7650104
6,006,676;1;1;1;80;2;1;48;908,000;1;3;;1;;4;1;;2;2;;2;;1;11;4;05;1041.7650104
6,006,676;1;3;1;80;2;1;48;1,100,000;2;;;;2;;;.;2;2;;2;;1;11;;05;1041.7650104
6,006,676;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;05;1041.7650104
6,006,676;1;6;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;05;1041.7650104
6,006,676;1;7;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1041.7650104
6,006,676;1;8;1;80;2;1;48;1,100,000;2;;;;2;;;.;2;2;;2;;1;11;;05;1041.7650104
6,006,677;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;05;1041.7650104
6,006,678;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1041.7650104
6,006,679;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;05;1182.755358
6,006,679;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;05;1182.755358
6,006,696;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;2242.4232992
6,006,697;1;1;1;80;2;1;28;400,000;1;6;;2;;;8;;2;2;;2;;1;11;4;05;2242.4232992
6,006,698;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;05;2242.4232992
6,006,698;1;4;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;05;2242.4232992
6,006,701;1;1;1;80;2;;;;2;;;;1;4;1;;2;2;;2;;1;11;;05;2242.4232992
6,006,702;1;2;1;80;2;1;24;400,000;1;8;;2;;;1;;2;2;;2;;1;11;3;05;9171.6793324
6,006,702;1;3;1;80;2;1;48;908,000;1;8;;2;;;2;;2;2;;2;;1;11;3;05;9171.6793324
6,006,702;1;4;1;80;2;1;24;400,000;1;8;;2;;;1;;2;2;;2;;1;11;1.3;05;9171.6793324
6,006,703;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;05;10090.904846
6,006,704;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;05;2242.4232992
6,006,708;1;2;1;80;2;1;48;908,000;1;1;;2;;;12;NO TIENE TRANSPORTE PARA IR AL PUEBLO;2;2;;2;;1;11;2;05;2242.4232992
6,006,709;1;2;1;80;2;;;;1;4;;2;;;9;;2;2;;2;;1;11;4;05;2242.4232992
