DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
629602;1;1;52;80;1;1;3;;2;;2;;;;;4;2;1;52;178.805.213.181.316
629603;1;2;52;80;1;1;1;;2;;2;;;;;2;2;1;52;202.937.918.199.583
629603;1;3;52;80;1;1;1;;2;;2;;;;;2;2;1;52;202.937.918.199.583
629604;1;2;52;80;1;2;7;;2;;2;;;;;9;2;1;52;170.279.439.641.544
629607;1;2;52;80;1;1;5;;2;;2;;;;;9;2;1;52;444.632.838.930.093
629608;1;2;52;80;2;;;;2;;2;;2;;.;;;1;52;550.040.670.183.335
629608;1;4;52;80;2;;;;2;;2;;2;;.;;;1;52;550.040.670.183.335
629609;1;2;52;80;1;1;1;;2;;2;;;;;2;2;1;52;376.862.918.585.371
629611;1;1;52;80;1;4;3;;2;;2;;;;;4;2;1;52;160.319.647.977.729
629611;1;2;52;80;2;;;;2;;2;;2;;.;;;1;52;160.319.647.977.729
629613;1;2;52;80;1;2;2;;2;;2;;;;;9;2;1;52;116.619.929.949.845
629615;1;1;52;80;1;1;4;;3;;2;;;;;10;2;1;52;146.333.852.422.256
629615;1;2;52;80;2;;;;2;;2;;2;;.;;;1;52;146.333.852.422.256
629615;1;4;52;80;1;1;1;;2;;2;;;;;2;2;1;52;146.333.852.422.256
629617;1;1;52;80;1;4;4;;3;;2;;;;;10;2;1;52;157.741.663.582.259
629617;1;2;52;80;2;;;;2;;2;;2;;.;;;1;52;157.741.663.582.259
629617;1;4;52;80;2;;;;2;;2;;2;;.;;;1;52;157.741.663.582.259
629618;1;5;52;80;2;;;;2;;2;;1;4;;9;;1;52;167.163.275.141.188
629619;1;1;52;80;1;4;4;;3;;2;;;;;10;2;1;52;218.998.263.559.817
629619;1;2;52;80;2;;;;2;;2;;1;3;;2;;1;52;218.998.263.559.817
629619;1;3;52;80;1;1;1;;2;;2;;;;;2;2;1;52;218.998.263.559.817
629620;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;265.898.916.969.001
629621;1;2;66;80;2;;;;2;;2;;2;;.;;;1;66;277.397.724.964.894
629621;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;277.397.724.964.894
629621;1;4;66;80;2;;;;2;;2;;2;;.;;;1;66;277.397.724.964.894
629624;1;2;66;80;1;3;5;;2;;2;;;;EL ESPOSO NO LA DEJA TRABAJAR;12;2;1;66;31.939.363.418.731
629624;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;31.939.363.418.731
629625;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;397.008.047.568.077
629626;1;5;66;80;1;4;2;;2;;2;;;;;9;2;1;66;34.549.748.736.612
629628;1;1;66;80;1;4;8;POR  VIAJE  A  OTRO  PAIS;2;;2;;;;VIAJO  A OTRO PAIS;12;2;1;66;271.210.315.241.168
629630;1;2;66;80;1;2;2;;2;;2;;;;;9;2;1;66;266.870.016.242.775
629633;2;2;66;80;1;2;2;;2;;2;;;;;9;2;1;66;324.266.269.200.088
629634;1;1;66;80;1;4;4;;3;;2;;;;;10;2;1;66;25.683.291.588.566
629635;1;4;66;80;1;4;2;;2;;2;;;;;9;2;1;66;290.325.482.292.826
629637;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;602.333.088.396.828
629638;1;2;66;80;1;1;1;;2;;2;;;;;2;2;1;66;577.688.260.835.298
629638;1;4;66;80;1;1;1;;2;;2;;;;;2;2;1;66;577.688.260.835.298
629639;1;2;66;80;1;2;1;;2;;2;;;;;2;2;1;66;274.466.731.062.142
629640;1;2;66;80;2;;;;2;;2;;2;;.;;;1;66;309.801.155.348.061
629645;1;1;66;80;1;4;4;;3;;2;;;;;10;2;1;66;253.686.663.936.872
629645;1;4;66;80;2;;;;2;;2;;2;;.;;;1;66;253.686.663.936.872
629646;1;1;66;80;1;2;8;VIAJAR;2;;2;;;;;9;2;1;66;260.089.331.706.634
629647;1;1;66;80;1;4;4;;3;;2;;;;POR  CONOCIMIENTO  Y  CARIDAD  Y  DARLE  OPORTUNIDADES  A  OTRAS  PERSONAS;12;2;1;66;25.683.291.588.566
629648;1;2;66;80;1;1;2;;2;;2;;;1;EMBARAZO;12;1;1;66;283.474.970.816.435
629649;1;2;66;80;2;;;;2;;2;;2;;.;;;1;66;271.210.315.241.168
629651;1;4;66;80;1;3;2;;2;;2;;;;;9;2;1;66;28.641.803.345.394
629651;1;5;66;80;2;;;;2;;2;;2;;.;;;1;66;28.641.803.345.394
629652;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;274.971.628.001.185
629652;1;4;66;80;2;;;;2;;2;;2;;.;;;1;66;274.971.628.001.185
629653;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;631.087.887.107.843
629653;1;4;66;80;2;;;;2;;2;;2;;.;;;1;66;631.087.887.107.843
629655;1;1;66;80;2;;;;3;;2;;2;;.;;;1;66;557.699.257.401.907
629657;1;4;66;80;2;;;;2;;2;;2;;.;;;1;66;316.967.537.223.601
629658;1;2;66;80;1;4;2;;2;;2;;;;;9;2;1;66;293.198.717.990.081
629658;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;293.198.717.990.081
629658;1;4;66;80;2;;;;2;;2;;2;;.;;;1;66;293.198.717.990.081
629659;1;1;66;80;1;4;4;;3;;2;;;;;10;2;1;66;25.683.291.588.566
629660;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;37.403.310.350.464
629660;1;5;66;80;2;;;;2;;2;;2;;.;;;1;66;37.403.310.350.464
629661;1;2;66;80;2;;;;2;;2;;2;;.;;;1;66;357.882.660.354.793
629668;1;1;66;80;1;4;2;;2;;2;;;;;8;2;1;66;246.780.655.963.467
629668;1;2;66;80;1;4;8;POR  LA  EDAD;2;;2;;;;;8;2;1;66;246.780.655.963.467
629670;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;297.048.408.623.469
629671;1;1;66;80;2;;;;2;;2;;2;;.;;;1;66;239.309.264.581.365
629673;1;1;66;80;1;3;5;;3;;2;;;;;10;2;1;66;208.817.519.017.202
629673;1;2;66;80;1;1;7;;2;;2;;;;;2;2;1;66;208.817.519.017.202
629673;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;208.817.519.017.202
629674;1;2;66;80;1;4;5;;2;;2;;;;;8;2;1;66;29.562.481.495.379
629675;1;2;66;80;1;4;2;;2;;2;;;;;8;2;1;66;226.326.010.756.419
629675;1;3;66;80;1;3;7;;2;;2;;;;;2;2;1;66;226.326.010.756.419
629677;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;31.939.363.418.731
629679;1;1;66;80;1;4;4;;3;;2;;;;;10;2;1;66;528.944.458.690.892
629681;1;2;66;80;1;4;2;;1;1;2;;;;;9;2;1;66;246.780.655.963.467
629683;1;1;66;80;2;;;;3;;2;;2;;.;;;1;66;215.923.625.471.564
629683;1;3;66;80;2;;;;2;;2;;1;4;;9;;1;66;215.923.625.471.564
629684;1;4;66;80;2;;;;2;;2;;2;;.;;;1;66;392.388.418.808.011
629685;1;1;66;80;1;4;3;;3;;2;;;;;4;2;1;66;434.503.180.925.212
629685;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;434.503.180.925.212
629685;1;7;66;80;1;3;5;;2;;2;;;;;9;2;1;66;434.503.180.925.212
629686;1;2;66;80;1;2;5;;2;;2;;;2;;5;1;1;66;283.474.970.816.435
629690;1;2;66;80;2;;;;2;;2;;2;;.;;;1;66;321.621.189.405.462
629693;1;2;66;80;1;4;3;;2;;2;;;;;9;2;1;66;293.198.717.990.081
629693;1;5;66;80;2;;;;2;;2;;2;;.;;;1;66;293.198.717.990.081
629694;1;2;66;80;1;2;1;;2;;2;;;;;2;2;1;66;316.079.460.160.838
629694;1;3;66;80;1;2;1;;2;;2;;;;;2;2;1;66;316.079.460.160.838
629695;1;1;66;80;1;1;8;PARA PREPARAR VIAJE AL EXTERIOR;2;;1;800000;;;;9;2;1;66;333.587.520.303.469
629695;1;2;66;80;1;1;7;;2;;2;;;;POR QUE LA IDEA ES DE SALIR DEL PAIS;12;2;1;66;333.587.520.303.469
629697;1;1;66;80;1;4;3;;2;;2;;;;;8;2;1;66;259.435.397.039.866
629698;1;1;66;80;2;;;;2;;2;;2;;.;;;1;66;278.507.965.451.104
629698;1;4;66;80;2;;;;2;;2;;2;;.;;;1;66;278.507.965.451.104
629701;1;1;66;80;1;1;6;;2;;2;;;;;8;2;1;66;271.578.335.799.808
629701;1;2;66;80;1;4;2;;2;;2;;;;;9;2;1;66;271.578.335.799.808
629702;1;2;66;80;1;2;5;;2;;2;;;;;6;2;1;66;266.870.016.242.775
629704;1;2;66;80;2;;;;2;;2;;2;;.;;;1;66;260.089.331.706.634
629705;1;1;66;80;1;4;4;;3;;2;;;;;4;2;1;66;240.703.410.111.926
629705;1;2;66;80;1;4;7;;2;;2;;;;;4;2;1;66;240.703.410.111.926
629705;1;4;66;80;2;;;;2;;2;;2;;.;;;1;66;240.703.410.111.926
629706;1;1;66;80;1;4;2;;2;;2;;;;;9;2;1;66;274.466.731.062.142
629706;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;274.466.731.062.142
629707;1;1;66;80;1;4;2;;2;;2;;;;;9;2;1;66;267.585.523.662.128
629707;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;267.585.523.662.128
629708;1;1;66;80;1;4;2;;3;;2;;;;;9;2;1;66;25.045.660.542.469
629710;1;2;66;80;2;;;;2;;2;;2;;.;;;1;66;275.890.324.731.821
629711;1;1;66;80;1;3;3;;2;;2;;;;;8;2;1;66;257.350.963.326.006
629711;1;6;66;80;1;4;4;;3;;2;;;;;10;2;1;66;257.350.963.326.006
629712;1;2;66;80;2;;;;2;;2;;2;;.;;;1;66;290.788.862.358
629714;1;2;66;80;2;;;;2;;2;;2;;.;;;1;66;261.158.055.318.974
629715;1;2;66;80;2;;;;2;;2;;2;;.;;;1;66;277.397.724.964.894
629715;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;277.397.724.964.894
629715;1;4;66;80;2;;;;2;;2;;2;;.;;;1;66;277.397.724.964.894
629716;1;2;66;80;2;;;;2;;2;;2;;.;;;1;66;293.198.717.990.081
629716;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;293.198.717.990.081
629716;1;4;66;80;2;;;;2;;2;;2;;.;;;1;66;293.198.717.990.081
629717;1;1;66;80;1;4;4;;3;;2;;;;;8;2;1;66;254.219.870.942.296
629717;1;2;66;80;2;;;;2;;2;;2;;.;;;1;66;254.219.870.942.296
629717;1;4;66;80;2;;;;2;;2;;2;;.;;;1;66;254.219.870.942.296
629717;1;6;66;80;2;;;;2;;2;;2;;.;;;1;66;254.219.870.942.296
629717;1;7;66;80;1;3;3;;2;;2;;;;;8;2;1;66;254.219.870.942.296
629718;1;2;66;80;1;3;7;;2;;2;;;;;9;2;1;66;273.548.034.331.506
629718;1;4;66;80;1;1;8;EMBARAZO;2;;2;;;;EMBARAZO;12;2;1;66;273.548.034.331.506
629718;1;5;66;80;2;;;;2;;2;;2;;.;;;1;66;273.548.034.331.506
629719;1;2;66;80;2;;;;2;;2;;1;4;;9;;1;66;402.095.644.512.538
629719;1;4;66;80;2;;;;2;;2;;2;;.;;;1;66;402.095.644.512.538
629719;1;5;66;80;2;;;;2;;2;;2;;.;;;1;66;402.095.644.512.538
629720;1;1;66;80;1;3;3;;2;;2;;;;;8;2;1;66;275.504.835.006.609
629720;1;4;66;80;1;2;3;;2;;2;;;;;4;2;1;66;275.504.835.006.609
629720;1;6;66;80;2;;;;2;;2;;2;;.;;;1;66;275.504.835.006.609
629721;1;1;66;80;1;4;4;;3;;2;;;;;4;2;1;66;274.341.407.624.877
629722;1;2;66;80;2;;;;2;;2;;2;;.;;;1;66;226.326.010.756.419
629723;1;2;66;80;1;4;2;;2;;2;;;;;9;2;1;66;316.967.537.223.601
629723;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;316.967.537.223.601
629724;1;2;66;80;1;2;7;;2;;2;;;;;9;2;1;66;381.270.293.539.753
629725;1;2;66;80;1;2;8;CAMBIO DE DOMICILIO;2;;2;;;;;8;2;1;66;436.009.301.295.353
629726;1;1;66;80;1;4;2;;2;;2;;;;;9;2;1;66;245.183.321.121.623
629726;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;245.183.321.121.623
629726;1;5;66;80;2;;;;2;;2;;1;2;;9;;1;66;245.183.321.121.623
629726;1;7;66;80;2;;;;2;;2;;2;;.;;;1;66;245.183.321.121.623
629727;1;1;66;80;2;;;;2;;2;;2;;.;;;1;66;281.752.312.537.326
629727;1;5;66;80;2;;;;2;;2;;2;;.;;;1;66;281.752.312.537.326
629728;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;263.020.325.609.387
629730;1;2;66;80;1;2;2;;2;;2;;;;;9;2;1;66;326.071.652.276.041
629730;1;6;66;80;2;;;;2;;2;;2;;.;;;1;66;326.071.652.276.041
629730;1;7;66;80;2;;;;2;;2;;2;;.;;;1;66;326.071.652.276.041
629731;1;2;66;80;1;4;3;;2;;2;;;;;4;2;1;66;222.476.320.123.031
629731;1;3;66;80;1;1;2;;2;;1;72000;;;;9;2;1;66;222.476.320.123.031
629731;1;4;66;80;1;1;8;POR EMBARAZO;2;;2;;;;POR EMBARAZO;12;2;1;66;222.476.320.123.031
629732;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;31.939.363.418.731
629734;1;1;66;80;1;4;7;;3;;2;;;;;8;2;1;66;262.694.903.691.166
629735;1;1;66;80;1;4;3;;2;;2;;;;;8;2;1;66;222.476.320.123.031
629735;1;2;66;80;2;;;;2;;2;;2;;.;;;1;66;222.476.320.123.031
629736;1;2;66;80;2;;;;2;;2;;1;2;;5;;1;66;305.016.234.831.802
629737;1;3;66;80;1;2;1;;2;;2;;;;;2;2;1;66;256.239.641.073.246
629738;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;297.048.408.623.469
629739;1;1;66;80;1;4;5;;2;;2;;;;;9;2;1;66;229.257.004.659.172
629739;1;2;66;80;1;4;7;;2;;2;;;3;;4;1;1;66;229.257.004.659.172
629740;1;3;66;80;1;4;2;;2;;2;;;;;9;2;1;66;239.309.264.581.365
629741;1;1;66;80;1;4;4;;3;;2;;;;;10;2;1;66;246.780.655.963.467
629741;1;2;66;80;1;4;2;;2;;2;;;;;9;2;1;66;246.780.655.963.467
629742;1;2;66;80;1;4;2;;2;;2;;;2;;5;1;1;66;381.270.293.539.753
629743;1;1;66;80;1;1;3;;2;;2;;;;;4;2;1;66;259.763.909.788.413
629744;1;3;66;80;2;;;;2;;2;;2;;.;;;1;66;31.939.363.418.731
629747;1;2;66;80;2;;;;2;;2;;2;;.;;;1;66;243.634.404.014.679
629747;1;3;66;80;1;4;2;;2;;2;;;;;9;2;1;66;243.634.404.014.679
629747;1;4;66;80;1;4;3;;2;;2;;;;;4;2;1;66;243.634.404.014.679
629750;1;2;66;80;1;1;7;;2;;2;;;;;9;2;1;66;278.492.805.886.026
629751;1;2;66;80;1;2;2;;2;;2;;;;;9;2;1;66;315.076.956.866.808
629754;1;2;66;80;2;;;;2;;2;;2;;.;;;1;66;298.235.550.295.661
629756;1;1;66;80;2;;;;3;;2;;2;;.;;;1;66;240.703.410.111.926
629756;1;2;66;80;1;4;7;;2;;2;;;;;9;2;1;66;240.703.410.111.926
629756;1;3;66;80;1;3;4;;3;;2;;;;;10;2;1;66;240.703.410.111.926
629756;1;4;66;80;1;1;1;;2;;2;;;;;2;2;1;66;240.703.410.111.926
629758;1;2;66;80;1;4;2;;2;;2;;;;;9;2;1;66;275.535.454.674.482
629760;1;4;73;80;1;1;1;;2;;2;;;;;2;2;1;73;238.028.384.812.764
629762;1;5;73;80;1;4;3;;2;;2;;;;;4;2;1;73;186.114.290.928.333
629764;1;4;73;80;2;;;;2;;2;;2;;.;;;1;73;218.630.514.416.662
629764;1;5;73;80;2;;;;2;;2;;2;;.;;;1;73;218.630.514.416.662
629765;1;3;73;80;2;;;;2;;2;;2;;.;;;1;73;190.570.736.379.254
629765;1;4;73;80;1;3;4;;3;;2;;;;;11;2;1;73;190.570.736.379.254
629767;1;3;73;80;2;;;;2;;2;;2;;.;;;1;73;230.820.112.438.987
629767;1;4;73;80;2;;;;2;;2;;2;;.;;;1;73;230.820.112.438.987
629767;1;7;73;80;2;;;;2;;2;;2;;.;;;1;73;230.820.112.438.987
629769;1;4;73;80;2;;;;3;;2;;2;;.;;;1;73;176.359.933.187.739
629770;1;2;73;80;1;4;8;CAMBIO  DE DOMICILIO;2;;2;;;;;9;2;1;73;199.261.605.363.943
629771;1;1;73;80;1;4;2;;3;;2;;;;;9;2;1;73;102.750.135.695.346
629771;1;3;73;80;1;4;2;;2;;2;;;;;9;2;1;73;102.750.135.695.346
629771;1;4;73;80;2;;;;2;;2;;2;;.;;;1;73;102.750.135.695.346
629772;1;2;73;80;1;4;2;;2;;2;;;;;9;2;1;73;197.061.287.704.138
629772;1;4;73;80;1;2;3;;2;;2;;;;;4;2;1;73;197.061.287.704.138
629775;1;1;73;80;1;3;3;;2;;2;;;;;4;2;1;73;218.724.274.823.107
629776;1;2;73;80;2;;;;2;;2;;2;;.;;;1;73;513.480.873.343.609
629776;1;3;73;80;2;;;;2;;2;;2;;.;;;1;73;513.480.873.343.609
629778;1;1;73;80;1;4;3;;2;;2;;;;;4;2;1;73;167.807.627.826.101
629778;1;2;73;80;2;;;;2;;2;;2;;.;;;1;73;167.807.627.826.101
629780;1;4;73;80;1;4;4;;3;;2;;;;;10;2;1;73;182.055.063.695.894
629781;1;1;73;80;1;4;4;;3;;2;;;;;10;2;1;73;190.709.300.002.305
629783;1;1;73;80;1;4;2;;2;;2;;;;;9;2;1;73;165.551.500.034.986
629785;1;2;73;80;2;;;;2;;2;;2;;.;;;1;73;17.774.109.805.731
629787;1;3;73;80;2;;;;2;;2;;2;;.;;;1;73;211.451.203.386.268
629788;1;1;73;80;1;4;3;;2;;2;;;;;4;2;1;73;164.215.138.382.022
629789;1;1;73;80;1;3;3;;2;;2;;;;;4;2;1;73;375.186.264.787.268
629790;1;3;73;80;1;1;1;;2;;2;;;;;2;2;1;73;256.870.829.756.528
629790;1;4;73;80;2;;;;2;;2;;2;;.;;;1;73;256.870.829.756.528
629793;1;2;73;80;2;;;;2;;2;;2;;.;;;1;73;419.269.529.504.565
629793;1;3;73;80;2;;;;2;;2;;2;;.;;;1;73;419.269.529.504.565
629795;1;2;73;80;1;4;2;;2;;2;;;;;9;2;1;73;417.394.088.370.906
629795;1;3;73;80;1;1;1;;2;;2;;;;;2;2;1;73;417.394.088.370.906
629795;1;4;73;80;2;;;;2;;2;;2;;.;;;1;73;417.394.088.370.906
629795;1;5;73;80;2;;;;3;;2;;1;4;;10;;1;73;417.394.088.370.906
629795;1;6;73;80;1;4;2;;2;;2;;;;;9;2;1;73;417.394.088.370.906
629796;1;3;73;80;2;;;;2;;2;;2;;.;;;1;73;178.940.318.954.878
629796;2;3;73;80;1;4;2;;2;;2;;;;;8;2;1;73;178.940.318.954.878
629801;1;2;73;80;1;1;7;;2;;2;;;;;2;2;1;73;212.612.368.737.902
629801;1;3;73;80;2;;;;2;;2;;2;;.;;;1;73;212.612.368.737.902
629801;2;2;73;80;1;4;2;;2;;2;;;;;4;2;1;73;212.612.368.737.902
629803;1;1;73;80;1;4;2;;2;;2;;;;;9;2;1;73;192.603.419.385.564
629807;1;2;73;80;2;;;;2;;2;;2;;.;;;1;73;198.401.565.546.388
629808;1;2;73;80;2;;;;2;;2;;2;;.;;;1;73;212.787.565.039.232
629809;1;2;73;80;2;;;;2;;2;;2;;.;;;1;73;18.625.677.074.067
629809;1;3;73;80;2;;;;2;;2;;2;;.;;;1;73;18.625.677.074.067
629810;1;5;73;80;2;;;;2;;2;;2;;.;;;1;73;230.298.987.386.971
629813;1;1;73;80;1;4;3;;2;;2;;;;;4;2;1;73;154.281.668.150.812
629813;1;2;73;80;1;4;2;;2;;2;;;;;8;2;1;73;154.281.668.150.812
629813;1;3;73;80;1;4;7;;2;;2;;;;;8;2;1;73;154.281.668.150.812
629817;1;3;73;80;2;;;;2;;2;;2;;.;;;1;73;220.520.717.610.636
629820;1;3;73;80;2;;;;2;;2;;2;;.;;;1;73;152.584.720.957.646
629821;1;2;73;80;1;4;2;;2;;2;;;;;9;2;1;73;21.334.674.563.718
629825;1;2;73;80;2;;;;2;;2;;2;;.;;;1;73;219.185.778.825.326
629825;1;3;73;80;2;;;;2;;2;;2;;.;;;1;73;219.185.778.825.326
629825;2;1;73;80;1;4;4;;3;;2;;;;;8;2;1;73;219.185.778.825.326
629825;2;2;73;80;1;4;2;;2;;2;;;;;9;2;1;73;219.185.778.825.326
629826;1;2;73;80;1;4;3;;2;;2;;;;;8;2;1;73;129.026.191.587.763
630229;1;2;66;80;1;4;2;;2;;2;;;;;9;2;1;66;36.437.051.629.916
630248;1;2;5;80;1;1;3;;2;;2;;;;;4;2;1;5;805.703.984.237.875
630248;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;805.703.984.237.875
630249;1;1;5;80;1;4;2;;2;;2;;;;;11;2;1;5;17.218.934.488.395
630250;1;1;5;80;1;4;2;;2;;2;;;;;8;2;1;5;172.069.190.032.135
630251;1;2;5;80;2;;;;2;;2;;2;;.;;;1;5;949.762.751.769.637
630252;1;1;5;80;1;4;3;;2;;2;;;;;4;2;1;5;805.978.063.755.608
630252;1;2;5;80;1;4;2;;2;;2;;;;;9;2;1;5;805.978.063.755.608
630252;1;6;5;80;2;;;;2;;2;;2;;.;;;1;5;805.978.063.755.608
630253;1;1;5;80;1;3;3;;2;;2;;;;;8;2;1;5;734.249.096.393.339
630255;1;1;5;80;1;4;4;;3;;2;;;;;10;2;1;5;534.096.353.398.831
630255;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;534.096.353.398.831
630255;1;7;5;80;2;;;;2;;2;;2;;.;;;1;5;534.096.353.398.831
630257;1;1;5;80;1;4;6;;2;;2;;;;;8;2;1;5;614.834.210.042.047
630257;1;2;5;80;1;4;2;;2;;2;;;;;9;2;1;5;614.834.210.042.047
630258;1;2;5;80;1;4;7;;2;;2;;;;;9;2;1;5;941.327.070.727.237
630259;1;2;5;80;2;;;;2;;2;;2;;.;;;1;5;100.912.292.375.524
630260;1;1;5;80;1;4;4;;3;;2;;;;;10;2;1;5;690.700.726.317.858
630261;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;794.915.577.064.909
630262;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;760.280.731.736.598
630262;1;5;5;80;2;;;;2;;2;;2;;.;;;1;5;760.280.731.736.598
630264;1;1;5;80;1;4;4;;3;;2;;;;;10;2;1;5;888.365.777.646.711
630264;1;2;5;80;2;;;;2;;2;;2;;.;;;1;5;888.365.777.646.711
630264;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;888.365.777.646.711
630265;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;791.314.933.416.401
630266;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;693.867.380.182.418
630266;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;693.867.380.182.418
630267;1;2;5;80;2;;;;2;;2;;2;;.;;;1;5;941.064.604.314.485
630267;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;941.064.604.314.485
630268;1;2;5;80;2;;;;2;;2;;2;;.;;;1;5;868.395.259.621.394
630269;1;1;5;80;1;4;3;;2;;2;;;;;4;2;1;5;112.699.207.930.901
630269;1;3;5;80;1;4;3;;2;;2;;;;;8;2;1;5;112.699.207.930.901
630269;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;112.699.207.930.901
630270;1;4;5;80;1;3;5;;2;;2;;;;;7;2;1;5;243.572.368.399.108
630270;1;6;5;80;1;4;3;;3;;2;;;;;11;2;1;5;243.572.368.399.108
630271;1;1;5;80;2;;;;3;;2;;2;;.;;;1;5;153.653.446.094.489
630271;1;2;5;80;1;4;4;;3;;2;;;;;9;2;1;5;153.653.446.094.489
630272;1;1;5;80;1;4;3;;2;;2;;;;;4;2;1;5;172.890.074.618.858
630274;1;2;5;80;2;;;;2;;2;;2;;.;;;1;5;875.810.718.920.934
630274;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;875.810.718.920.934
630276;1;2;5;80;1;1;1;;2;;2;;;;;2;2;1;5;773.613.875.828.323
630277;1;2;5;80;1;2;4;;3;;2;;;;;9;2;1;5;886.403.259.441.229
630278;1;1;5;80;1;4;3;;2;;2;;;;;8;2;1;5;979.341.825.987.917
630278;1;4;5;80;1;1;4;;3;;2;;;;;9;2;1;5;979.341.825.987.917
630279;1;2;5;80;1;2;2;;2;;2;;;;;9;2;1;5;914.378.478.631.021
630280;1;2;5;80;2;;;;2;;2;;2;;.;;;1;5;841.250.699.229.983
630280;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;841.250.699.229.983
630280;1;5;5;80;2;;;;2;;2;;2;;.;;;1;5;841.250.699.229.983
630281;1;1;5;80;2;;;;2;;2;;2;;.;;;1;5;523.376.805.315.586
630281;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;523.376.805.315.586
630282;1;2;5;80;1;2;3;;2;;2;;;;;4;2;1;5;820.047.392.951.012
630282;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;820.047.392.951.012
630283;1;2;5;80;2;;;;2;;2;;2;;.;;;1;5;797.000.752.658.234
630283;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;797.000.752.658.234
630284;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;781.005.455.540.512
630285;1;1;5;80;1;4;4;;3;;2;;;;;8;2;1;5;120.909.604.225.727
630285;1;2;5;80;1;4;4;;3;;2;;;;;8;2;1;5;120.909.604.225.727
630290;1;2;5;80;1;2;2;;2;;2;;;;;9;2;1;5;912.760.678.372.463
630291;1;2;5;80;1;4;2;;2;;2;;;;;9;2;1;5;210.535.325.047.752
630295;1;2;5;80;2;;;;2;;2;;2;;.;;;1;5;966.537.503.292.426
630295;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;966.537.503.292.426
630296;1;2;5;80;1;4;2;;2;;2;;;;;9;2;1;5;791.314.933.416.401
630296;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;791.314.933.416.401
630297;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;750.118.355.443.043
630298;1;1;5;80;2;;;;3;;2;;2;;.;;;1;5;533.123.538.246.519
630298;1;2;5;80;1;4;3;;2;;2;;;;;4;2;1;5;533.123.538.246.519
630298;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;533.123.538.246.519
630298;1;4;5;80;1;4;1;;2;;2;;;;;1;2;1;5;533.123.538.246.519
630298;1;6;5;80;2;;;;2;;2;;2;;.;;;1;5;533.123.538.246.519
630299;1;2;5;80;1;4;2;;2;;2;;;;;9;2;1;5;822.854.867.896.021
630299;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;822.854.867.896.021
630299;1;6;5;80;1;3;1;;2;;2;;;;;2;2;1;5;822.854.867.896.021
630301;1;2;5;80;2;;;;2;;2;;2;;.;;;1;5;10.633.359.266.682
630301;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;10.633.359.266.682
630301;1;5;5;80;1;1;1;;2;;2;;;;;2;2;1;5;10.633.359.266.682
630301;1;6;5;80;2;;;;2;;2;;2;;.;;;1;5;10.633.359.266.682
630301;1;7;5;80;2;;;;2;;2;;2;;.;;;1;5;10.633.359.266.682
630302;1;2;5;80;1;4;2;;2;;2;;;;;9;2;1;5;988.848.269.441.601
