DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;DSI;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DPTO;fex_c_2011
702999;1;2;11;70;52;48;1;;2;24;1;;9;2;;;;;;;;;;1;;2;;2;1;97;97;1581;15;11;346.629.141.113.371
703014;1;1;11;70;2;50;1;;2;3;1;;2;1;;;;;;;;;;1;;1;340000;2;1;95;95;4521;45;11;159.091.584.283.887
703016;1;2;11;70;8;48;4;;2;10;4;;1;2;;;;;;;;;;1;;2;;2;1;56;56;9301;93;11;260.533.280.169.522
703016;1;3;11;70;6;48;1;;2;8;1;;3;2;;;;;;;;;;1;;2;;2;1;45;45;5234;52;11;260.533.280.169.522
703036;1;5;11;70;8;92;1;;2;8;1;;4;7;;;;;;;;;;1;;2;;2;1;90;97;2529;25;11;289.064.953.242.275
703041;1;3;11;70;36;48;1;;2;36;1;;9;6;;;;;;;;;;1;;2;;2;1;15;15;2212;22;11;200.173.651.502.638
703054;1;3;11;70;2;48;1;;2;3;1;;8;1;;;1;;;;;;;;;2;;2;1;2;2;7220;72;11;198.754.514.151.756
703057;1;2;11;70;8;40;2;;2;8;1;;9;1;;;;;;;;;;1;;2;;2;1;13;45;5211;52;11;217.269.226.398.547
703057;1;4;11;70;20;48;1;;2;20;1;;9;4;;;;;;;;;;1;;2;;2;1;95;95;4521;45;11;217.269.226.398.547
703057;1;5;11;70;12;48;1;;2;20;1;;9;4;;;;;;;;;;1;;2;;2;1;3;87;4530;45;11;217.269.226.398.547
703060;1;2;11;70;20;50;1;;2;24;1;;2;1;;;;;;;;;;1;;2;;2;1;45;53;5521;55;11;271.549.221.003.676
703069;1;2;11;70;8;72;1;;2;12;1;;9;5;;;;;;;;;;1;;2;;2;1;59;59;8511;85;11;313.687.003.788.826
703088;4;1;11;70;8;45;2;;2;8;4;;1;1;;;;;;;;;;1;;2;;2;1;19;13;8060;80;11;234.236.326.926.638
703137;1;3;11;70;20;50;1;;2;20;1;;4;7;;;;;;;;;;1;;2;;2;1;45;45;5233;52;11;200.316.254.141.654
703148;1;1;11;70;2;48;1;;2;2;1;;4;6;;;;;1;;;;;;;1;320000;2;1;79;95;4521;45;11;237.509.729.870.995
703182;1;2;11;70;8;48;1;;2;8;1;;7;4;;;;;;;;;;1;;2;;2;1;19;19;7414;74;11;187.825.541.555.266
703187;1;4;11;70;4;40;1;;2;4;1;;4;1;;;;;;;;;;1;;1;98;2;1;97;38;8519;85;11;304.479.074.779.288
703247;1;3;11;70;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;97;;;;11;270.654.151.394.166
703278;1;1;11;70;56;40;1;;2;56;1;;9;1;;;;;;;;;;1;;2;;2;1;12;21;6512;65;11;298.071.118.135.309
703307;1;5;11;70;3;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;33;;;;11;376.909.835.245.528
703317;1;3;11;70;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;16;;;;11;146.511.549.978.231
703317;1;4;11;70;8;48;1;;2;8;1;;7;1;;;;;;;;;;1;;2;;2;1;5;5;7310;73;11;146.511.549.978.231
703328;1;2;11;70;4;40;1;;2;16;1;;7;1;;;;;;;;;;1;;2;;2;1;2;16;6512;65;11;260.055.062.506.198
703347;1;2;13;70;26;48;1;;2;26;1;;8;4;;;;;;;;;;1;;2;;2;1;13;13;8050;80;13;201.137.086.430.023
703347;1;4;13;70;18;50;1;;2;18;1;;7;2;;;;;;;;;;1;;2;;2;1;55;55;8050;80;13;201.137.086.430.023
703365;1;9;13;70;20;60;1;;2;20;3;;1;8;;;;;;;;;;1;;2;;2;1;45;54;9500;95;13;35.016.507.362.475
703374;1;2;13;70;52;48;1;;2;204;1;;5;1;;;;;;;;;;1;;2;;2;1;59;45;5235;52;13;375.489.670.239.999
703374;1;3;13;70;104;50;3;;2;104;3;;1;1;;;;;;;;;;1;;2;;2;1;54;54;9500;95;13;375.489.670.239.999
703374;1;5;13;70;208;60;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;58;;;;13;375.489.670.239.999
703374;1;6;13;70;104;60;1;;2;104;3;;1;1;;;;;;;;;;1;;2;;2;1;55;54;9500;95;13;375.489.670.239.999
703374;1;10;13;70;52;60;1;;2;52;4;;1;1;;;;;;;;;;1;;2;;2;1;58;45;5262;52;13;375.489.670.239.999
703374;1;11;13;70;52;60;3;;1;;;.;;;.;.;;;;;;;;;.;;;;1;54;;;;13;375.489.670.239.999
703385;1;1;13;70;52;48;1;;2;520;1;;5;8;;;;;;;;;;1;;2;;2;1;32;53;9242;92;13;289.651.127.618.671
703389;1;2;13;70;8;48;1;;2;8;1;;9;7;;;;;;;;;;1;;2;;2;1;32;32;2211;22;13;188.419.775.059.733
703402;1;4;13;70;26;48;1;;2;26;4;;1;8;;;;;;;;;;1;;2;;2;1;87;93;4552;45;13;298.042.813.024.872
703418;1;3;13;70;24;48;1;;2;24;1;;6;6;;;;;;;;;;1;;2;;2;1;33;59;8021;80;13;25.846.715.184.122
703428;1;3;13;70;48;56;1;;2;48;1;;6;4;;;;;;;;;;1;;2;;2;1;59;39;5512;55;13;238.922.695.319.384
703430;1;4;13;70;20;56;1;;2;96;1;;8;4;;;;;;;;;;1;;2;;2;1;45;45;5211;52;13;274.875.086.649.489
703436;1;3;13;70;12;60;4;;2;12;4;;1;1;;;;;;;;;;1;;2;;2;1;98;98;6031;60;13;281.685.334.226.073
703440;1;14;13;70;8;60;3;;2;8;3;;1;1;;;;;;;;;;1;;2;;2;1;54;54;9500;95;13;407.685.329.874.431
703454;1;4;13;70;16;48;1;;2;24;2;;9;5;;;;;;;;;;1;;2;;2;1;5;5;8511;85;13;273.439.313.113.265
703456;1;3;13;70;24;56;1;;2;24;1;;3;4;;;;;;;;1;;;;2;;2;1;55;55;8512;85;13;209.717.800.131.757
703458;1;2;13;70;4;48;1;;2;4;1;;5;2;;;;;;;;;;1;;2;;2;1;19;19;9199;91;13;313.106.457.890.397
703460;1;3;13;70;20;48;1;;2;20;1;;6;2;;;;;;;;;;1;;2;;2;1;45;58;5233;52;13;229.562.728.343.837
703465;1;2;13;70;48;48;1;;2;60;1;;9;1;;;1;;;;;;;;;2;;2;1;33;33;5211;52;13;272.664.756.245.368
703469;1;5;13;70;20;48;1;;2;35;1;;9;3;;;1;;;;;;;;;2;;2;1;58;58;7491;74;13;253.052.258.616.456
703475;1;5;13;70;60;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;13;239.293.871.652.412
703477;1;2;13;70;20;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;50;;;;13;273.293.648.819.872
703482;1;1;13;70;30;48;1;;2;60;1;;9;1;;;;;;;;;;1;;1;150000;2;1;37;37;6601;66;13;281.685.334.226.073
703522;1;4;13;70;26;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;1;54;;;;13;316.942.310.661.932
703534;1;3;13;70;26;48;1;;2;26;1;;4;1;;;;;;;;;;1;;2;;2;1;32;32;5012;50;13;271.644.098.085.445
703536;1;1;13;70;52;48;1;;2;52;1;;8;1;;;;;;;;;;1;;2;;2;1;59;59;8511;85;13;340.130.454.471.146
703576;1;2;13;70;16;48;1;;2;150;1;;9;2;;;;;;;;;;1;;2;;2;1;19;19;8050;80;13;263.911.343.829.387
703584;1;3;13;70;100;48;1;;2;100;1;;9;1;;;;;;;;;;1;;2;;2;1;59;59;8511;85;13;404.356.324.047.553
703586;1;2;13;70;1;48;1;;2;1;1;;9;1;;;1;;;;;;;;;2;;2;1;53;53;5511;55;13;272.303.029.235.588
703595;1;1;13;70;104;84;1;;2;104;1;;9;1;;;;;;;;;;1;;2;;2;1;98;98;501;5;13;316.026.249.150.921
703625;1;3;13;70;104;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;13;556.124.128.745.052
703654;1;2;13;70;8;60;3;;2;8;3;;1;1;;;;;;;;;;1;;2;;2;1;54;54;9500;95;13;255.895.094.427.319
703660;1;2;13;70;4;48;1;;2;4;1;;6;5;;;;;;;;;;1;;1;461500;2;1;50;50;5511;55;13;219.698.959.121.106
703666;1;2;13;70;26;60;3;;2;26;3;;1;1;;;;;;;;;;1;;2;;2;1;54;54;9500;95;13;289.411.643.313.668
704192;1;3;17;70;4;60;1;;2;4;1;;2;1;;;;;;;;;;1;;2;;2;1;95;95;4521;45;17;164.789.502.351.416
704192;1;5;17;70;3;60;1;;2;3;1;;2;1;;;;;;;;;;1;;2;;2;1;95;95;4521;45;17;164.789.502.351.416
704194;1;1;17;70;24;60;1;;2;24;1;;9;8;;;;;;;;;;1;;2;;2;1;37;37;1741;17;17;259.142.216.157.311
704194;1;2;17;70;48;48;1;;2;208;1;;9;8;;;;;;;;;;1;;2;;2;1;79;79;1810;18;17;259.142.216.157.311
704209;1;2;17;70;24;20;1;;2;12;1;;2;4;;;;;;;;;;1;;2;;2;1;84;84;5020;50;17;126.332.726.424.601
704213;1;5;17;70;52;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;37;;;;17;317.268.116.663.374
704241;1;3;17;70;8;36;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;;;;17;193.154.424.890.406
704256;2;2;17;70;4;48;3;;2;16;1;;3;8;;;;;;;;;;1;;2;;2;1;54;53;5530;55;17;133.289.084.977.619
705351;1;5;23;70;3;36;3;;2;9;3;;1;4;;;;;;;;;;1;;2;;2;1;54;54;9500;95;23;606.318.532.711.372
705365;1;2;23;70;90;48;1;;2;90;1;;8;1;;;;;;;;;;1;;2;;2;1;33;37;5231;52;23;10.822.014.921.881
705373;1;6;23;70;2;20;3;;2;4;3;;1;1;;;;;;;;;;1;;2;;2;1;54;54;9500;95;23;144.867.462.237.517
705376;1;5;23;70;12;40;1;;2;104;4;;9;4;;;;;;;;;;1;;2;;2;1;55;5;7513;75;23;111.010.968.725.745
705405;1;1;23;70;24;42;1;;2;364;1;;2;2;;;;;;;;;;1;;2;;2;1;13;45;5234;52;23;961.398.226.171.963
705410;1;2;23;70;2;48;3;;2;20;3;;2;4;;;;;;;;;;1;;2;;2;1;54;54;9500;95;23;117.438.838.995.972
705413;1;3;23;70;2;60;4;;2;1;6;;2;1;;;;;;;;;;1;;2;;2;1;38;38;6421;64;23;148.529.705.273.467
705433;1;3;23;70;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;;;;23;100.165.927.862.502
705436;1;4;23;70;3;50;4;;2;3;4;;1;8;;;;;;;;;;1;;1;100000;2;1;62;62;140;1;23;851.199.416.775.308
705444;1;1;23;70;4;72;1;;2;4;1;;9;1;;;;;;;;;;1;;1;461500;1;1;55;55;7512;75;23;796.663.909.376.245
705449;1;3;23;70;3;24;1;;2;12;1;;2;4;;;;;;;;;;1;;2;;2;1;32;45;5211;52;23;206.802.755.758.617
705451;1;1;23;70;6;48;3;;2;12;3;;1;4;;;;;;;;;;1;;2;;2;1;54;54;9500;95;23;141.605.100.208.979
705451;1;3;23;70;6;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;32;;;;23;141.605.100.208.979
705464;1;2;23;70;8;50;1;;2;8;1;;2;1;;;;;;;;;;1;;1;150000;2;1;85;85;4542;45;23;945.839.150.353.619
705478;1;2;23;70;6;48;1;;2;32;4;;9;1;;;;;;;;;;1;;2;;2;1;13;5;7513;75;23;988.568.719.566.582
705496;1;2;23;70;8;36;1;;2;24;1;;4;2;;;;;;;;;;1;;2;;2;1;45;45;5235;52;23;144.066.071.483.536
705509;1;3;23;70;3;48;1;;2;20;1;;2;1;;;;;;;;;;1;;2;;2;1;45;95;4521;45;23;106.636.827.896.115
706694;1;1;50;70;6;48;1;;2;6;1;;3;1;;;;;;;;;;1;;2;;2;1;95;93;4552;45;50;17.482.558.683.276
706695;1;1;50;70;8;40;1;;2;8;1;;9;2;;;;;;;;;;1;;2;;2;1;44;44;2211;22;50;140.812.814.710.136
706697;1;1;50;70;78;40;4;;2;98;5;;2;1;;;;;;;;;;1;;2;;2;1;98;16;7430;74;50;162.797.099.059.813
706701;1;2;50;70;4;48;3;;2;13;1;;2;1;;;;;;;;;;1;;2;;2;1;54;53;5521;55;50;152.627.040.385.431
706708;1;3;50;70;4;48;1;;2;4;4;;3;1;;;;;;;;;;1;;1;600000;2;1;39;85;4542;45;50;311.906.094.354.928
706713;1;5;50;70;104;35;3;;2;305;1;;3;1;;;;;;;;;;1;;2;;2;1;54;45;5211;52;50;268.164.054.565.568
706718;1;2;50;70;21;24;1;;2;43;1;;2;2;;;;;;;;;;1;;2;;2;1;45;50;5522;55;50;167.879.426.323.032
706743;1;1;50;70;1;48;1;;2;8;1;;5;7;;;;;;;;;1;;ARRIENDOS;2;;2;1;58;58;5051;50;50;203.220.189.111.906
706751;1;1;50;70;4;48;4;;2;34;8;;4;1;;;;;;;;;;1;;2;;2;1;45;98;121;1;50;122.436.090.308.361
706772;1;3;50;70;10;48;1;;2;54;1;;3;1;;;;;;;;;;1;;2;;2;1;53;53;1551;15;50;16.399.826.043.057
706775;1;2;50;70;12;48;1;;2;8;1;;9;7;;;;;;;;;;1;;2;;2;1;55;55;5237;52;50;162.797.099.059.813
706781;1;1;50;70;8;48;4;;2;8;4;;1;7;;;;;;;;;;1;;2;;2;1;98;45;5262;52;50;161.275.383.135.379
706789;1;4;50;70;40;40;1;;2;20;1;;6;4;;;;;;;;;;1;;2;;2;1;45;33;5521;55;50;143.924.559.404.517
706789;1;6;50;70;2;40;1;;2;48;4;;2;4;;;;;;;;;;1;;2;;2;1;45;45;5211;52;50;143.924.559.404.517
706800;1;1;50;70;20;40;2;;2;20;2;;9;1;;;1;;;1;;;;;;2;;2;1;19;20;7512;75;50;194.983.049.695.166
706800;1;3;50;70;20;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;44;;;;50;194.983.049.695.166
706805;1;1;50;70;2;48;2;;2;20;2;;9;1;;;1;;;;;;;;;2;;2;1;13;13;8060;80;50;29.526.446.196.033
706817;1;4;50;70;24;48;1;;2;1;1;;4;4;;;;;;;;;;1;;2;;2;1;45;45;5221;52;50;112.664.167.195.729
706829;1;2;50;70;8;40;1;;2;25;4;;9;2;;;;;;;;;;1;;2;;2;1;41;18;9241;92;50;30.759.318.828.979
706839;1;3;50;70;24;48;1;;2;32;1;;9;1;;;;;;;;;;1;;2;;2;1;59;59;8512;85;50;181.012.370.987.303
706881;1;1;52;70;8;48;1;;2;8;8;;2;1;;;;;;;;;;1;;2;;2;1;37;62;118;1;52;120.269.551.051.807
706885;1;2;52;70;8;48;1;;2;8;1;;2;1;;;;;;;;;;1;;2;;2;1;45;45;5237;52;52;101.096.652.719.108
706887;1;2;52;70;8;48;1;;2;8;4;;1;1;;;;;;;;;;1;;1;300000;2;1;45;59;9309;93;52;118.045.771.511.391
706898;1;1;52;70;3;48;4;;2;3;4;;9;1;;;1;;;;;;;;;1;600000;2;1;39;39;7512;75;52;160.809.034.208.567
706930;1;2;52;70;78;20;1;;2;208;1;;2;2;;;;;;;;;;1;;2;;2;1;45;45;5233;52;52;16.174.347.897.317
706934;1;2;52;70;4;40;1;;2;17;1;;4;4;;;;;;;;;;1;;2;;2;1;39;94;2695;26;52;956.378.901.291.874
706953;1;6;52;70;2;48;1;;2;2;1;;4;6;;;;;;;;;;1;;1;150000;2;1;95;95;4530;45;52;84.637.189.073.838
706961;1;1;52;70;4;40;8;;2;4;8;;4;6;;;;;;;;;;1;;2;;2;1;62;62;121;1;52;100.982.495.955.524
706966;1;1;52;70;8;40;4;;2;8;4;;1;1;;;1;;;;;;;;;2;;2;1;98;98;6031;60;52;342.572.203.891.666
706966;1;3;52;70;32;40;1;;2;32;1;;2;8;;;;;;;;;;1;;2;;2;1;45;58;7020;70;52;342.572.203.891.666
706977;1;2;52;70;20;25;1;;2;20;1;;2;1;;;;;;;;;;1;;2;;2;1;45;45;5244;52;52;250.576.030.170.609
706996;1;7;52;70;12;40;1;;2;12;1;;3;1;;;;;;;;;;1;;2;;2;1;45;45;5234;52;52;128.410.842.366.968
706996;1;8;52;70;3;40;4;;2;3;4;;1;3;;;;;;;;;;1;;1;200000;2;1;58;58;7492;74;52;128.410.842.366.968
707005;1;3;52;70;24;40;1;;2;24;1;;6;1;;;;;;;;;;1;;2;;2;1;44;39;8512;85;52;894.339.199.758.958
707030;1;3;52;70;2;48;1;;2;2;1;;2;1;;;;;;;;;;1;;1;80000;2;1;59;45;5233;52;52;101.538.418.797.341
707034;1;3;52;70;2;40;1;;2;52;1;;4;8;;;;;;;;;;1;;2;;2;1;53;97;1551;15;52;832.859.702.143.509
707034;1;5;52;70;2;24;1;;2;8;3;;1;4;;;;;;;;;;1;;2;;2;1;45;55;9500;95;52;832.859.702.143.509
707039;1;1;52;70;4;48;4;;2;4;4;;9;2;;;;;;1;;;;;;1;3500000;2;1;2;2;7512;75;52;966.529.874.357.678
707039;1;2;52;70;48;26;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;59;;;;52;966.529.874.357.678
707048;1;4;52;70;40;52;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;52;128.860.136.896.103
707048;1;5;52;70;12;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;52;128.860.136.896.103
707057;1;3;52;70;17;40;2;;2;8;1;;3;3;;;;;;;;;;1;;2;;2;1;58;84;5020;50;52;118.045.771.511.391
707059;1;1;52;70;4;50;1;;2;4;1;;2;1;;;;;;;;;;1;;1;500000;2;1;98;98;6022;60;52;108.919.620.262.724
707059;1;2;52;70;52;48;4;;2;48;1;;2;2;;;;;;;;;;1;;2;;2;1;59;45;5233;52;52;108.919.620.262.724
707067;1;1;52;70;52;48;1;;2;52;1;;6;2;;;;;;;;;;1;;2;;2;1;32;32;4521;45;52;948.061.408.389.937
707086;1;1;54;70;60;50;1;;2;60;4;;1;1;;;;;;;;;;1;;2;;2;1;55;55;7493;74;54;304.877.908.083.878
707086;1;2;54;70;8;50;4;;2;8;4;;2;1;;;;;;;;;;1;;2;;2;1;95;95;4549;45;54;304.877.908.083.878
707091;1;4;54;70;60;50;1;;2;60;4;;4;1;;;;;;;;;;1;;2;;2;1;45;79;1810;18;54;257.015.801.482.182
707469;1;1;66;70;2;48;4;;2;3;5;;2;1;;;;;;;;;;1;;1;600000;2;1;95;95;4521;45;66;245.835.841.177.097
707473;1;2;66;70;6;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;95;;;;66;277.546.717.764.452
707473;2;5;66;70;24;60;1;;2;32;1;;4;4;;;;;;;;;;1;;2;;2;1;95;95;4521;45;66;277.546.717.764.452
707479;1;3;66;70;4;48;1;;2;5;1;;9;9;ESTA COTIZANDO;;;;;;;;;1;;2;;2;1;98;98;6021;60;66;238.075.003.522.317
707499;1;3;66;70;4;48;1;;2;5;1;;2;1;;;;;;;;;;1;;2;;2;1;95;95;4521;45;66;294.544.649.006.129
707508;1;1;66;70;12;48;1;;2;12;1;;4;2;;;;;;;;;;1;;2;;2;1;95;62;111;1;66;246.797.920.405.057
707508;1;2;66;70;16;48;1;;2;16;1;;7;1;;;;;;;;;;1;;2;;2;1;13;13;8045;80;66;246.797.920.405.057
707513;1;2;66;70;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;;;;66;245.835.841.177.097
707526;1;4;66;70;16;50;1;;2;20;1;;8;8;;;;;;;;;;1;;2;;2;1;37;37;6412;64;66;169.925.289.611.362
707526;1;6;66;70;20;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;95;;;;66;169.925.289.611.362
707551;1;1;66;70;3;48;1;;2;3;1;;9;2;;;;;;;;;;1;;1;800000;2;1;13;13;8060;80;66;244.116.870.205.804
707557;1;1;66;70;12;48;1;;2;12;1;;2;2;;;;;;;;;;1;;2;;2;1;84;84;5272;52;66;267.146.644.231.157
707576;1;2;66;70;8;50;1;;2;8;4;;1;2;;;;;;;;;;1;;2;;2;1;95;95;4521;45;66;267.111.283.579.624
707580;1;3;66;70;16;48;1;;2;24;1;;9;2;;;;;;;;;;1;;2;;2;1;58;97;1594;15;66;260.924.838.840.493
707580;1;4;66;70;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;66;260.924.838.840.493
707585;1;2;66;70;32;48;1;;2;104;4;;1;2;;;;;;;;;;1;;2;;2;1;45;77;1551;15;66;257.841.822.254.241
707627;1;3;66;70;4;50;4;;2;6;2;;9;1;;;1;;;;;;;;;2;;2;1;21;21;7499;74;66;232.290.800.962.916
707654;1;4;66;70;3;46;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;34;;;;66;264.916.439.954.837
707659;1;3;66;70;24;45;1;;2;24;1;;3;4;;;;;;;;;;1;;2;;2;1;34;95;4521;45;66;472.166.343.460.951
707659;1;4;66;70;2;48;1;;2;3;3;;1;1;;;;;;;;;;1;;1;300000;2;1;53;54;9500;95;66;472.166.343.460.951
707664;1;4;66;70;24;48;1;;2;24;1;;9;4;;;;;;;;;;1;;2;;2;1;97;97;6412;64;66;248.728.895.156.363
707667;1;1;66;70;24;48;1;;2;24;1;;9;1;;;;;;;;;;1;;2;;2;1;45;97;5211;52;66;221.100.145.406.409
707669;1;1;66;70;12;60;1;;2;12;1;;2;1;;;;;;;;;;1;;2;;2;1;95;95;4521;45;66;22.229.076.708.475
707676;1;4;66;70;24;60;1;;2;24;1;;4;4;;;;;;;;;;1;;2;;2;1;84;97;5139;51;66;267.301.246.186.611
707682;1;10;66;70;3;60;1;;2;4;1;;3;4;;;;;;;;;;1;;1;100000;2;1;95;95;4521;45;66;296.836.810.732.596
707685;1;3;66;70;24;48;1;;2;75;1;;9;1;;;;;;;;;;1;;2;;2;1;79;79;1810;18;66;251.599.907.962.604
707688;1;5;66;70;2;48;1;;2;3;2;;9;1;;;;;;;;;;1;;2;;2;1;45;58;7524;75;66;268.981.671.542.944
707693;1;3;66;70;20;40;1;;2;24;1;;4;1;;;;;;;;;;1;;2;;2;1;45;55;7020;70;66;267.111.283.579.624
707705;1;1;66;70;12;48;1;;2;12;1;;5;3;;;;;;;;;;1;;2;;2;1;62;62;121;1;66;275.241.995.675.648
707719;1;2;66;70;10;50;1;;2;15;1;;2;2;;;;;;;;;;1;;2;;2;1;45;21;6331;63;66;245.835.841.177.097
707926;1;1;68;70;48;48;1;;2;48;1;;4;2;;;;;;;;1;;;;2;;2;1;55;97;5211;52;68;360.901.963.990.721
707929;1;3;68;70;20;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;68;333.335.510.182.313
707956;1;4;68;70;8;48;1;;2;4;1;;5;4;;;;;;;;;;1;;2;;2;1;45;45;5233;52;68;298.301.920.727.882
707960;1;1;68;70;8;48;1;;2;9;1;;4;2;;;1;;;;;;;;;2;;2;1;32;39;8512;85;68;370.129.287.038.285
707966;1;3;68;70;24;48;1;;2;20;1;;4;2;;;;;;;;;;1;;2;;2;1;85;39;5239;52;68;41.146.436.768.397
707974;1;5;68;70;4;48;2;;2;16;1;;9;4;;;;;;;;;;1;;2;;2;1;12;12;4010;40;68;259.233.377.313.101
707979;2;1;68;70;4;56;1;;2;4;1;;4;1;;;;;;;;;;1;;1;800000;2;1;80;80;1921;19;68;421.724.844.739.998
707979;2;2;68;70;12;30;1;;2;364;1;;4;1;;;;;;;;;;1;;2;;2;1;45;80;1929;19;68;421.724.844.739.998
707983;1;2;68;70;1;48;1;;2;1;1;;5;1;;;1;;;;;;;;;1;516000;2;1;45;97;2610;26;68;3.007.443.084.886
707999;1;3;68;70;24;60;1;;2;5;1;;6;1;;;;;;;;;;1;;2;;2;1;97;97;5231;52;68;508.714.744.246.792
707999;1;4;68;70;4;48;1;;2;16;1;;4;1;;;;;;;;;;1;;2;;2;1;53;53;9249;92;68;508.714.744.246.792
708014;1;2;68;70;4;48;1;;2;4;4;;1;4;;;;;;;;;;1;;2;;2;1;39;39;4521;45;68;408.664.729.344.898
708022;1;1;68;70;4;48;1;;2;4;1;;4;1;;;;;;;;;;1;;2;;2;1;95;95;4521;45;68;35.031.515.507.732
708037;1;8;68;70;2;48;1;;2;4;1;;7;3;;;;;;;;;;1;;1;460000;2;1;45;45;5125;51;68;240.580.298.571.683
708053;1;1;68;70;4;60;1;;2;156;1;;2;1;;;;;;;;;;1;;2;;2;1;92;57;9302;93;68;416.975.142.438.221
708053;1;3;68;70;4;60;1;;2;4;1;;3;1;;;;;;;;;;1;;1;100000;2;1;77;37;6412;64;68;416.975.142.438.221
708059;1;3;68;70;4;48;3;;2;5;3;;1;1;;;;;;;;;;1;;2;;2;1;54;54;9500;95;68;714.714.352.956.589
708063;1;4;68;70;12;48;1;;2;12;1;;9;2;;;;;;;;;;1;;2;;2;1;45;44;6421;64;68;179.696.221.736.087
708180;1;1;73;70;26;48;4;;2;26;4;;1;1;;;;;;;;;;1;;2;;2;1;55;77;1551;15;73;144.608.574.300.317
708182;1;2;73;70;26;24;1;;2;20;1;;3;2;;;;;;;;;;1;;2;;2;1;45;45;5225;52;73;240.936.955.556.693
708188;1;3;73;70;12;48;1;;2;12;1;;3;4;;;;;;;;;;1;;2;;2;1;53;53;5521;55;73;222.949.723.691.731
708190;1;2;73;70;12;48;1;;2;12;4;;1;1;;;;;;;;;;1;;2;;2;1;79;79;1810;18;73;284.005.689.444.349
708193;1;2;73;70;156;40;1;;2;260;1;;3;2;;;;;;;;;;1;;2;;2;1;32;32;5241;52;73;205.354.505.299.801
708197;1;1;73;70;8;20;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;75;;;;73;108.268.567.909.792
708197;1;2;73;70;52;48;1;;2;208;4;;1;1;;;;;;;;;;1;;2;;2;1;32;45;5261;52;73;108.268.567.909.792
708201;1;2;73;70;4;48;1;;2;4;1;;9;4;;;;;;;;;;1;;1;650000;2;1;19;19;7491;74;73;196.278.669.143.548
708205;1;1;73;70;8;48;1;;2;520;1;;9;2;;;;;;;;;;1;;2;;2;1;45;33;5529;55;73;193.263.650.851.715
708212;1;2;73;70;34;48;4;;2;34;1;;4;1;;;;;;;;;;1;;2;;2;1;55;97;1810;18;73;136.759.626.717.352
708212;1;5;73;70;20;48;1;;2;104;1;;2;1;;;;;;;;;;1;;2;;2;1;37;99;7421;74;73;136.759.626.717.352
708214;1;2;73;70;8;48;1;;2;30;3;;1;2;;;;;;;;;;1;;2;;2;1;45;54;9500;95;73;250.012.791.712.945
708216;1;3;73;70;2;48;1;;2;2;1;;8;4;;;;;;;;;;1;;1;461500;2;1;45;45;5233;52;73;17.444.469.192.075
708217;1;1;73;70;8;50;1;;2;8;1;;6;7;;;;;;;;;;1;;1;500000;2;1;44;44;6601;66;73;244.712.496.631.314
708234;1;1;73;70;52;48;1;;2;124;1;;8;2;;;;;;;;;;1;;2;;2;1;45;55;5521;55;73;270.050.009.325.347
708245;1;2;73;70;52;24;4;;2;2;1;;2;2;;;;;1;;;;;;;1;300000;2;1;41;45;5239;52;73;208.994.043.572.728
708248;1;3;73;70;52;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;97;;;;73;190.842.371.260.224
708256;1;1;73;70;208;48;1;;2;120;1;;9;1;;;1;;;;;;;;;2;;2;1;33;33;6601;66;73;150.044.872.183.641
708267;1;5;73;70;8;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;3;;;;73;238.374.261.076.635
708272;1;3;73;70;4;24;1;;2;4;1;;4;4;;;;;;;;;;1;;2;;2;1;32;32;5249;52;73;204.008.233.719.057
