DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6410S1;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P6790;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P1879;P1805;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P1880;P1881;P1882;P3148;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P7240;P7240S1;clase;MES;OCI;RAMA4D_R4;OFICIO;RAMA2D_R4;INGLABO;DPTO;fex_c_2011;RAMA4DP8_R4
5169145;1;1;1;60;44;2; ; ; ; ; ; ; ; ; ; ;600;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;120000;1;900000;3; ;12;1;1;0;0;1;3;9;2;35;2; ;35; ; ;2;8; ;8; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;2; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;6; ;2;05;1;0142;61;01;120000;44;699,566317885826; 
5169147;1;1;1;60;44;2; ; ; ; ; ; ; ; ; ; ;120;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;120000;1;1000000;3; ;12;1;1;0;0;1;3;5;2;30;2; ;30; ; ;2;8; ;8; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;240;1; ;2; ; ; ; ; ; ; ;13;3;1; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;6; ;2;05;1;0143;61;01;120000;44;699,566317885826; 
5169148;1;3;1;60;44;2; ; ; ; ; ; ; ; ; ; ;60;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;20;2; ;20; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;3; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;2;05;1;0143;62;01; ;44;1230,99299412962; 
5169150;1;1;1;60;76;2; ; ; ; ; ; ; ; ; ; ;60;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;24;2; ;16;6; ;2;5; ;12;ACUDIRIA AL MUNICIPIO QUE LE CUBRE LA EPS S;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;36;4; ;2; ; ; ; ; ; ; ;5;3;5;1;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;2;1;1;1;1;2;1;1;3; ;2;05;1;5619;97;56; ;76;819,642568565456; 
5169150;1;2;1;60;76;2; ; ; ; ; ; ; ; ; ; ;108;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3; ;1;98;3; ;12;1;1;0;0;1;3;1;1;32;1; ;32; ; ;2;1; ;12;ACUDIRIA AL MUNICIPIO DONDE LA CUBRE EPS S;1;4;2;20;1;1; ; ; ; ; ; ; ; ;2;2;1;0;108;1; ;2; ; ; ; ; ; ; ;2;14; ; ;1;12;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;2;05;1;5619;53;56; ;76;819,642568565456; 
5169150;1;3;1;60;76;2; ; ; ; ; ; ; ; ; ; ;36;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3; ;1;98;3; ;12;2; ; ; ; ;3;3;2;60; ;.;0;7;REPARACION DE VEHICULO;1;4; ;12;ACUDIRIA AL MUNICIPIO DONDE LO CUBRE LA EPS S;1;1;2;5;1; ; ; ; ; ; ; ; ;1;2;2;1;36;18;1; ;2; ; ; ; ; ; ; ;10;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;2;05;1;4921;98;49; ;76;819,642568565456; 
5169150;1;4;1;60;76;2; ; ; ; ; ; ; ; ; ; ;72;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3; ;1;98;3; ;12;2; ; ; ; ;3;4;2;60; ;.;60; ; ;1;4; ;12;ACUDIRIA AL MUNICIPIO DONDE LE CUBRE LA EPS S;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;2;1; ;2; ; ; ; ; ; ; ;10;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;2;05;1;4921;98;49; ;76;819,642568565456; 
5169151;1;3;1;60;76;1;1; ; ;1; ; ;1;2;2;2;0;1; ;1; ;2;600000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;2;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;2;1; ;2; ; ; ; ; ; ; ;1;3;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;2;05;1;4111;95;41;600000;76;819,642568565456; 
5169152;1;1;1;60;76;1;2;2;12;1; ; ;1;1;2;1;240;1; ;1; ;2;1700000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;102854;2;2; ; ;2; ; ;2; ; ;2; ; ;1;98;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;1;1;1;0;24;1; ;2; ; ; ; ; ; ; ;3;11;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;2;05;1;2599;84;25;1700000;76;819,642568565456; 
5169154;1;1;1;60;76;1;2;1; ;1; ; ;2;2;2;2;7;1; ;1; ;2;877803;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;450000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;58; ; ;2;5; ;12;CON DINERO DEL TRABAJO PAGA MEDICO PARTICULAR Y COMPRA MEDICAMENTOS;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1;2;1;0;7;1; ;2; ; ; ; ; ; ; ;1;7;20; ;2; ; ; ;1;1;1;1;2;1;2;2;1;2;2; ;1;1;2;2;1;2;1;1;3; ;2;05;1;5320;97;53;877803;76;1881,25544541912; 
5169154;1;2;1;60;76;2; ; ; ; ; ; ; ; ; ; ;18;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;1000000;1;9000000;3; ;12;1;2;1;0;1;1;3;2;48; ;.;58; ; ;2;4; ;1; ;1;1;2;3;1;1; ; ; ; ; ; ; ; ;1;2;1;6;12;1; ;2; ; ; ; ; ; ; ;1;3;1; ;2; ; ; ;1; ;2;2;2;2;2;2;2;2;1;ES UN TRABAJO DE RIESGO;2;2;1;1;1;2;1;1;2; ;2;05;1;5320;98;53;1000000;76;1881,25544541912; 
5169155;1;1;1;60;76;1;2;1; ;1; ; ;1;1;2;1;156;1; ;2; ;2;877803;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;102854;2;1;34000;2;2; ; ;2; ; ;2; ; ;1;828116;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;4;7; ;1; ;1;1;1;13;1;1; ; ; ; ; ; ; ; ;1;1;1;6;48;4; ;2; ; ; ; ; ; ; ;8;2;45; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;2;05;1;8621;59;86;877803;76;819,642568565456; 
5169156;1;2;1;60;76;1;2;1; ;1; ; ;1;1;2;1;108;8; ;7;LE OFRECIERON EL TRABAJO;2;877803;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;102854;2;2; ; ;2; ; ;2; ; ;2; ; ;1;940000;2; ;2; ;2; ;2; ;1;24; ; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ;44; ;.;68; ; ;4;8; ;1; ;1;2;1;9;1;1; ; ; ; ; ; ; ; ;1;1;1;0;3;8; ;2; ; ; ; ; ; ; ;8;3;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;2;05;1;0124;62;01;877803;76;2578,22499226426; 
5169156;1;4;1;60;76;2; ; ; ; ; ; ; ; ; ; ;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;0;1;0;3; ;10;2; ; ; ; ;1;3;2;65; ;.;65; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;2;4; ;1;76;14;5; ; ;2;7;13;11;2; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;2;05;1;0111;61;01;0;76;2578,22499226426; 
5169156;1;6;1;60;76;1;1; ; ;1; ; ;1;2;2;2;2;1; ;2; ;2; ;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;2; ; ; ; ; ; ; ; ;3;2; ;3; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;11;2; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;2;05;1;1081;77;10; ;76;2578,22499226426; 
5169157;1;2;1;60;76;1;2;1; ;1; ; ;2;1;2;1;24;1; ;1; ;2; ;2; ; ;2; ;2; ;1;100000;2; ;2; ; ;2; ; ;1;70000;2;2; ; ;2; ; ;2; ; ;1;98;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;60; ;.;60; ; ;9;8; ;1; ;1;1;1;30;1; ; ; ; ; ; ; ; ;1;2;1;1;3;36;1; ;2; ; ; ; ; ; ; ;8;7;45; ;1;10;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;1; ;2;05;1;1071;62;10; ;76;1918,01067684982; 
5169167;1;1;1;60;76;2; ; ; ; ; ; ; ; ; ; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2019;1;0;1;99;3; ;12;1;1;0;0;1;3;3;1;112; ;.;112; ; ;2;1; ;1; ;1;1;2;20;1;1; ; ; ; ; ; ; ; ;1;2;1;0;46;5; ;2; ; ; ; ; ; ; ;13;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;1;2;8; ;2;05;1;0145;61;01;0;76;3095,47266499802; 
5169167;1;2;1;60;76;1;2;1; ;1; ; ;1;1;2;1;24;1; ;6; ;2;1150000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;102854;2;2; ; ;1;2000000;2;2; ; ;2; ; ;1;1115000;2; ;1;575000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;8;7; ;1; ;1;1;1;2;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;1;76;3;6; ; ;2;1; ;11;60; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;8; ;2;05;1;8552;21;85;1150000;76;3095,47266499802; 
5169168;1;1;1;60;76;1;1; ; ;1; ; ;1;2;2;2;2;1; ;2; ;2;880000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;7; ; ; ; ; ; ; ; ;48; ;.;48; ; ;4;9; ;12;CON DINERO DEL TRABAJO PAGA MEDICO PARTICULAR Y COMPRA MEDICAMENTOS;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;5;36;1; ;2; ; ; ; ; ; ; ;11;11;15; ;1;18;2;1;1;1;2;2;2;2;2;2;1;2;2; ;2;1;1;2;1;2;2;1;7; ;2;05;1;4111;95;41;880000;76;2184,15382303658; 
5169177;1;1;1;60;11;1;2;1; ;1; ; ;1;1;2;1;36;1; ;1; ;2;1800000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;102854;2;1;36000;2;2; ; ;2; ; ;1;90000;2;1;1800000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;10; ; ; ; ; ; ; ; ;48; ;.;0;6; ;9;7; ;1; ;1;2;1;12;1;1; ; ; ; ; ; ; ; ;1;1;1;0;60;1; ;2; ; ; ; ; ; ; ;8;1;90;1;2; ; ; ;1;1;1;1;2;2;2;1;1;1;2; ;2;1;1;1;1;1;1;2;2; ;2;05;1;4511;44;45;1800000;25;2790,48362911678; 
5169178;1;1;1;60;11;1;2;1; ;1; ; ;2;1;2;1;132;1; ;2; ;2;2000000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;2000000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;0;3; ;9;7; ;1; ;1;1;1;19;1;1; ; ; ; ; ; ; ; ;1;1;1;12;48;1; ;2; ; ; ; ; ; ; ;2;1;120; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;5; ;2;05;1;7020;08;70;2000000;25;2208,3970286575; 
5169178;1;2;1;60;25;1;2;1; ;2;1; ;1;1;2;1;192;1; ;1; ;2;877803;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;115000;2;2; ; ;2; ; ;2; ; ;2; ; ;1;848000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;25;7;PANDEMIA COVID 19;9;7; ;1; ;1;1;1;22;1;1; ; ; ; ; ; ; ; ;1;1;1;0;30;1; ;2; ; ; ; ; ; ; ;1;1;60; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;1;2;1;1; ;2;05;1;2930;97;29;877803;25;2208,3970286575;7810
5169179;1;1;1;60;11;1;2;1; ;1; ; ;1;1;1;1;360;2; ;2; ;2;6000000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;1;3000000;2;2; ; ;1;6000000;1;3000000;1;98;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;40; ;.;40; ; ;9;7; ;1; ;1;3;1;30;1; ; ;1; ; ; ; ; ; ;1;1;1;2;12;4; ;2; ; ; ; ; ; ; ;1;1;120; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;2; ;2;05;1;6411;09;64;6000000;25;2509,94573483362; 
5169181;1;1;1;60;25;1;2;1; ;1; ; ;1;1;2;1;324;1; ;1; ;2;877803;1;97000;2;2; ;2; ;2; ;2; ;2; ; ;1;102854;2;1;62000;2;2; ; ;2; ; ;2; ; ;1;804639;2; ;2; ;2; ;2; ;1;6; ; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ;48; ;.;54; ; ;5;7; ;1; ;1;1;1;13;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;11;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;2;05;1;0128;97;01;877803;25;2262,97278882419; 
5169181;1;2;1;60;25;2; ; ; ; ; ; ; ; ; ; ;36;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;0;1;1000000;1; ;9;2; ; ; ; ;3;11;1;10;1; ;0;6; ;2;2; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;8;30;1;1;5;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;3; ;2;05;1;9008;17;90;0;25;2262,97278882419; 
5169181;1;3;1;60;25;2; ; ; ; ; ; ; ; ; ; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;0;1;9000000;3; ;10;2; ; ; ; ;3;1;1;60; ;.;0;6; ;4;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;4;4; ;2; ; ; ; ; ; ; ;2;13;50;1;2; ; ; ;1;1;1;1;1;1;2;1;2;2;2; ;1;1;1;2;1;2;2;1;3; ;2;05;1;4520;99;45;0;25;2262,97278882419; 
5169181;1;4;1;60;25;1;2;1; ;1; ; ;1;1;2;1;84;1; ;2; ;2;500000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;102854;2;2; ; ;2; ; ;2; ; ;2; ; ;1;804639;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;10; ; ; ; ; ; ; ; ;40; ;.;50; ; ;4;7; ;1; ;1;1;1;7;1;1; ; ; ; ; ; ; ; ;1;1;1;2;24;1; ;2; ; ; ; ; ; ; ;1;11;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;1;1;3; ;2;05;1;8530;13;85;500000;25;2262,97278882419; 
5169187;1;1;1;60;25;1;2;2;6;1; ; ;1;1;2;1;23;1; ;1; ;2;1200000;1;200000;1;2; ;2; ;2; ;2; ;1;52000;1;1;102854;2;1;84000;2;2; ; ;2; ; ;2; ; ;1;1000000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;1;1;1; ;1; ; ; ; ; ; ;1;1;1;0;24;4; ;2; ; ; ; ; ; ; ;8;13;8; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;2;05;1;0125;62;01;1200000;25;2815,18121084793; 
5169187;1;4;1;60;25;1;2;1; ;1; ; ;1;1;2;1;31;1; ;2; ;2;1100000;1;98;2;2; ;2; ;2; ;2; ;1;50000;2;1;102854;2;1;48000;2;2; ; ;2; ; ;2; ; ;1;1000000;2; ;2; ;2; ;2; ;1;4; ; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ;48; ;.;52; ; ;9;7; ;1; ;1;1;1;2;1;1; ; ; ; ; ; ; ; ;1;1;1;0;72;8; ;2; ; ; ; ; ; ; ;8;13;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;2;05;1;0125;62;01;1100000;25;2815,18121084793; 
5169187;1;5;1;60;25;1;2;1; ;1; ; ;1;1;2;1;29;1; ;2; ;2;990000;1;120000;2;2; ;2; ;2; ;2; ;1;50000;2;1;102854;2;2; ; ;2; ; ;2; ; ;2; ; ;1;1100000;2; ;2; ;2; ;2; ;1;8; ; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ;48; ;.;56; ; ;9;7; ;1; ;1;1;1;2;1;1; ; ; ; ; ; ; ; ;1;1;1;0;4;1; ;2; ; ; ; ; ; ; ;1;13;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;2;05;1;0125;97;01;990000;25;2815,18121084793; 
5169188;1;3;1;60;11;1;2;1; ;1; ; ;1;2;2;2;12;1; ;2; ;2;900000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;30;7;CUARENTENA OBLIGATORIA;6;9; ;1; ;1;1;1;4;1;1; ; ; ; ; ; ; ; ;1;2;1;3;32;1; ;2; ; ; ; ; ; ; ;1;1;120; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;2;05;1;4111;03;41;900000;25;2479,65758793842; 
5169189;1;1;1;60;25;1;2;2;12;1; ; ;1;1;2;1;96;1; ;1; ;2;877803;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;102854;2;2; ; ;2; ; ;2; ; ;2; ; ;1;804639;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;10; ; ; ; ; ; ; ; ;48; ;.;0;6; ;9;8; ;1; ;1;2;1;33;1;1; ; ; ; ; ; ; ; ;1;1;1;1;244;1; ;2; ; ; ; ; ; ; ;2;13;15;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;2;05;1;0125;62;01;877803;25;1283,48012278029; 
5169189;1;3;1;60;25;1;2;2;6;1; ; ;1;1;2;1;18;1; ;1; ;2;1200000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;102854;2;2; ; ;2; ; ;2; ; ;2; ; ;1;1100000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;50; ;.;50; ; ;9;7; ;1; ;1;1;1;10;1;1; ; ; ; ; ; ; ; ;1;1;1;1;48;1; ;2; ; ; ; ; ; ; ;3;1;60; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;2;05;1;8544;39;85;1200000;25;1283,48012278029; 
5169189;1;4;1;60;25;1;1; ; ;1; ; ;2;2;2;2;24;1; ;1; ;2;500000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;10; ; ; ; ; ; ; ; ;20;1; ;0;6; ;3;7; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;24;12;1; ;2; ; ; ; ; ; ; ;12;13;20;1;1;30;1;1;1;1;1;1;2;1;2;1;2;2;2; ;2;1;2;1;1;2;2;1;3; ;2;05;1;5613;53;56;500000;25;1283,48012278029; 
5169191;1;1;1;60;25;1;2;2;6;1; ; ;1;2;2;2;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2;1300000;1;98;3; ;12;2; ; ; ; ;1;8;2;60; ;.;60; ; ;9;4; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1;1;1;0;12;1; ;2; ; ; ; ; ; ; ;3;3;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;2;05;1;5320;98;53;1300000;25;3579,67733769495; 
5169191;1;2;1;60;25;1;2;2;10;2;4;FUNDACION SOLIDARIA CREER;1;1;2;1;7;1; ;1; ;2;877803;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;102900;2;2; ; ;2; ; ;2; ; ;2; ; ;1;900000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;40;7;CUARENTENA OBLIGATORIA;5;7; ;1; ;1;1;1;6;1;1; ; ; ; ; ; ; ; ;1;1;1;0;24;1; ;2; ; ; ; ; ; ; ;3;13;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;2;05;1;8511;53;85;877803;25;3579,67733769495;8890
5169192;1;1;1;60;25;1;2;2;12;2;1; ;1;1;2;1;8;1; ;1; ;2;877803;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;102854;2;1;33000;2;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;5; ; ; ; ; ; ; ; ;48; ;.;0;6; ;9;8; ;1; ;1;1;1;0;1;1; ; ; ; ; ; ; ; ;1;1;1;1;8;1; ;2; ; ; ; ; ; ; ;2;3;20;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;2;05;1;0125;62;01;877803;25;2815,18121084793;7810
