directorio;secuencia_p;orden;P7250;P7310;P7320;OFICIO2;RAMA2D_D_r4;RAMA4D_D_r4;P7350;P7360;dsi;mes;area;dpto;fex_c_2011
151789;1;1;4;2;14;03;47;4741;1;2;1;07;63;63;614,591173208666
151792;1;3;12;2;18;97;47;4761;1;5;1;07;52;52;97,7714611425961
151794;1;1;16;2;8;53;56;5619;4;2;1;07;76;76;684,22076560321
151795;1;4;28;2;32;12;69;6910;1;2;1;07;73;73;110,154878586356
151796;1;2;998;1; ; ; ; ; ; ;1;07;73;73;125,983585479996
151798;1;1;25;2;25;54;55;5530;1;5;1;07;50;50;205,601676262145
151806;1;1;3;2;14;54;97;9700;3;1;1;07;63;63;267,662408607838
151808;1;1;12;2;16;13;85;8551;1;9;1;07;52;52;127,385392101308
151810;1;1;14;2;17;45;47;4772;1;2;1;07;18;18;40,8255005930544
151817;1;3;48;2;48;03;68;6820;1;6;1;07;17;17;103,900020596997
151818;1;3;4;2;6;39;84;8412;4;9;1;07;63;63;213,047902533379
151822;1;2;8;2;52;33;47;4721;1;2;1;07;50;50;626,430077107873
151823;1;2;52;2;52;02;41;4111;4;1;1;07;50;50;171,249107444914
151824;1;2;8;2;14;19;70;7020;1;6;1;07;18;18;55,7749627286031
151835;1;2;8;1; ; ; ; ; ; ;1;07;63;63;49,7854825975451
151841;1;2;4;2;4;12;84;8413;2;9;1;07;41;41;81,7951377909455
151844;1;1;24;2;24;19;84;8413;4;9;1;07;73;73;168,038863737575
151846;1;2;4;2;24;75;13;1391;4;1;1;07;63;63;86,0353001418333
151851;1;3;24;2;32;13;85;8530;1;7;1;07;47;47;119,895355997121
151856;1;1;3;2;3;98;49;4921;4;1;1;07;41;41;105,373580713829
151857;1;3;6;2;6;37;53;5320;1;3;1;07;20;20;226,292311899456
151858;1;2;8;2;16;95;41;4111;4;1;1;07;13;13;959,389703944397
151862;1;2;12;2;17;98;49;4923;1;7;1;07;18;18;54,4631554051862
151864;1;2;4;2;18;33;47;4711;1;3;1;07;05;05;1718,77985422912
151865;1;1;8;2;16;53;56;5611;1;3;1;07;41;41;73,5340503046089
151867;1;2;28;2;28;34;94;9411;1;8;1;07;50;50;146,37408289418
151871;1;1;8;2;8;85;43;4321;1;6;1;07;05;05;872,63398343871
151873;1;1;7;2;16;45;47;4789;1;2;1;07;41;41;61,2998851172848
151873;1;2;4;2;16;54;97;9700;3;1;1;07;41;41;61,2998851172848
151887;1;1;14;2;16;95;41;4111;1;2;1;07;41;41;94,5795139614172
151889;1;2;28;2;28;33;47;4711;1;7;1;07;73;73;181,694694247668
151893;1;2;20;1; ; ; ; ; ; ;1;07;73;73;236,212094554212
151914;1;2;12;2;16;21;10;1011;1;9;1;07;18;18;61,9006120796276
151922;1;1;12;2;16;44;46;4661;1;9;1;07;05;05;966,123982431205
151922;1;2;12;2;300;45;47;4771;1;4;1;07;05;05;966,123982431205
151926;1;4;12;2;28;53;56;5611;1;4;1;07;23;23;94,6639938449923
151934;1;2;4;2;28;54;97;9700;3;1;1;07;44;44;113,345431428355
151937;1;2;7;2;7;97;47;4761;1;8;1;07;76;76;1346,99470554643
151944;1;2;6;2;16;53;56;5611;1;4;1;07;76;76;1413,877739844
151944;1;3;6;2;16;55;56;5611;1;4;1;07;76;76;1413,877739844
151945;1;2;26;2;35;95;41;4111;1;2;1;07;05;05;854,736633622406
151952;1;3;16;2;16;37;53;5320;4;1;1;07;47;47;194,343370967939
151957;1;3;18;2;18;62;01;0141;8;4;1;07;70;70;177,189760595063
151959;3;2;4;1; ; ; ; ; ; ;1;07;08;08;479,060511271202
151967;1;1;20;2;20;53;56;5619;4;1;1;07;19;19;136,324120071387
151967;1;2;20;2;20;54;81;8121;4;1;1;07;19;19;136,324120071387
151967;1;3;20;2;20;54;81;8121;4;1;1;07;19;19;136,324120071387
151967;1;4;24;2;24;95;41;4112;4;2;1;07;19;19;136,324120071387
151972;1;1;16;2;16;53;55;5511;1;7;1;07;13;13;641,244593126139
151976;1;1;16;2;16;45;92;9200;4;1;1;07;41;41;128,570321256913
151978;1;1;8;2;16;53;56;5611;1;4;1;07;08;08;632,114433327051
151978;1;4;8;2;16;53;56;5611;1;3;1;07;08;08;632,114433327051
151979;1;1;2;2;10;45;47;4741;4;1;1;07;19;19;144,886409116291
151985;1;3;4;2;12;45;47;4771;1;4;1;07;11;11;4902,88230967004
151987;1;3;28;2;28;45;47;4755;1;5;1;07;27;27;6,84146637863823
151987;1;5;20;2;20;03;86;8622;1;4;1;07;27;27;6,84146637863823
151994;1;1;10;2;12;95;41;4112;4;1;1;07;70;70;122,536248497267
151994;1;2;9;2;11;59;88;8810;4;1;1;07;70;70;122,536248497267
152003;1;3;16;2;16;45;12;1200;1;9;1;07;13;13;661,850747430133
152003;1;4;52;2;52;45;47;4711;1;9;1;07;13;13;661,850747430133
152004;1;3;2;2;3;13;85;8544;1;8;1;07;13;13;647,429909828628
152005;1;1;16;2;16;02;42;4210;1;9;1;07;05;05;1924,15793348236
152006;1;1;3;2;12;95;41;4111;4;2;1;07;19;19;152,778773134562
152011;1;2;17;2;17;53;56;5611;1;2;1;07;15;15;172,90657740553
152014;1;1;4;2;24;95;41;4111;4;2;1;07;44;44;128,733453384864
152014;1;3;24;2;24;19;85;8544;4;9;1;07;44;44;128,733453384864
152024;1;3;24;1; ; ; ; ; ; ;1;07;13;13;995,888597095758
152025;1;1;16;2;16;45;56;5619;4;2;1;07;11;11;3480,83766106319
152025;1;2;16;2;16;45;56;5619;4;2;1;07;11;11;3480,83766106319
152025;1;3;12;2;16;45;47;4771;1;3;1;07;11;11;3480,83766106319
152029;1;2;16;2;16;33;47;4754;1;4;1;07;66;66;343,795724239965
152029;1;3;16;2;16;33;47;4754;1;4;1;07;66;66;343,795724239965
152031;1;2;16;2;16;79;14;1410;1;9;1;07;08;08;936,358359274
152031;1;4;208;2;52;39;41;4111;1;8;1;07;08;08;936,358359274
152033;1;3;4;2;16;45;47;4771;1;2;1;07;05;05;2200,82312078241
152036;1;1;20;2;20;55;81;8121;4;1;1;07;50;50;320,387478760726
152036;1;3;16;2;16;13;85;8530;1;4;1;07;50;50;320,387478760726
152036;1;5;25;1; ; ; ; ; ; ;1;07;50;50;320,387478760726
152046;1;1;3;2;11;45;47;4781;4;1;1;07;19;19;84,6358193190438
152053;1;1;6;2;6;98;49;4921;1;9;1;07;66;66;305,310039369923
152056;1;2;16;2;16;53;56;5611;1;4;1;07;11;11;4007,40698116737
152057;1;4;8;2;8;38;61;6110;1;9;1;07;17;17;132,111155197626
152058;1;2;27;2;27;54;81;8121;4;1;1;07;47;47;170,337206452619
152062;1;2;8;2;20;53;56;5619;4;1;1;07;20;20;82,9388927645321
152062;1;4;4;2;24;45;47;4771;1;5;1;07;20;20;82,9388927645321
152062;1;7;4;2;16;41;47;4771;4;1;1;07;20;20;82,9388927645321
152065;1;1;16;2;16;02;84;8412;4;9;1;07;50;50;125,093139499076
152067;1;3;20;2;20;95;41;4112;4;5;1;07;19;19;176,343728712502
152073;1;1;3;2;48;45;47;4771;1;3;1;07;18;18;66,4190535795233
152079;1;1;2;2;10;02;42;4210;4;1;1;07;50;50;343,60857118413
152083;1;2;45;2;40;53;56;5611;1;4;1;07;70;70;291,000431406517
152084;1;1;40;2;20;59;97;9700;3;1;1;07;05;05;348,035543767239
152084;1;2;24;2;28;55;81;8121;4;1;1;07;05;05;348,035543767239
152086;1;1;44;2;78;55;84;8424;1;7;1;07;19;19;74,341941742465
152094;1;1;8;2;16;53;56;5611;1;2;1;07;19;19;93,4484604733536
152094;1;2;10;2;16;95;25;2511;1;2;1;07;19;19;93,4484604733536
152096;1;2;29;2;29;59;84;8413;4;9;1;07;18;18;61,1845540250062
152099;1;1;52;2;52;21;25;2599;1;8;1;07;68;68;252,203431917053
152104;1;3;36;1; ; ; ; ; ; ;1;07;11;11;7381,90433359799
152107;1;3;16;2;16;53;56;5611;1;2;1;07;19;19;78,2849229701424
152108;1;4;32;2;32;53;56;5611;1;5;1;07;08;08;612,993238694681
152118;1;1;16;2;16;80;15;1522;4;1;1;07;11;11;1735,93570513779
152120;1;2;20;2;20;95;15;1522;4;4;1;07;19;19;78,938874073326
152125;1;1;12;2;12;98;49;4921;1;7;1;07;50;50;321,429170299843
152129;1;1;18;2;12;12;69;6910;4;1;1;07;05;05;1688,44485739257
152132;1;1;16;2;16;59;88;8810;4;1;1;07;54;54;152,480901128637
152140;1;2;8;2;52;53;56;5611;1;9;1;07;76;76;1654,0302946837
152146;1;2;10;2;13;54;97;9700;3;1;1;07;52;52;91,700684143546
152146;1;3;12;2;12;17;90;9007;4;1;1;07;52;52;91,700684143546
152147;1;2;156;2;156;03;95;9511;1;3;1;07;50;50;273,504757080652
152152;1;3;16;2;16;59;96;9609;4;1;1;07;66;66;148,423714758736
152161;1;4;20;2;20;95;41;4111;4;1;1;07;08;08;767,847083812611
152172;1;3;6;2;16;81;31;3110;1;3;1;07;76;76;1447,76924998913
152175;1;3;16;2;16;59;85;8512;1;4;1;07;15;15;127,69154630574
152179;1;1;6;2;12;02;71;7110;4;1;1;07;47;47;99,4307449467062
152180;1;1;4;2;4;98;49;4921;4;1;1;07;70;70;138,83655673904
152180;1;2;8;2;16;57;96;9602;4;1;1;07;70;70;138,83655673904
152183;1;3;30;2;31;45;47;4771;1;5;1;07;70;70;127,541931689962
152185;1;1;5;2;17;95;41;4111;1;4;1;07;63;63;97,189034461026
152188;1;2;4;2;4;95;41;4111;5;4;1;07;76;76;1734,63375273748
152190;1;2;17;2;17;55;81;8121;4;1;1;07;76;76;1438,9253897391
152191;1;1;8;2;8;55;80;8010;1;9;1;07;73;73;374,843925642715
152191;1;3;16;2;16;54;97;9700;3;1;1;07;73;73;374,843925642715
152195;1;2;4;2;28;33;47;4771;1;7;1;07;52;52;149,740009078889
152199;1;1;52;2;52;55;47;4721;1;3;1;07;50;50;401,486419165685
152199;1;2;12;2;12;55;97;9700;3;1;1;07;50;50;401,486419165685
152199;3;1;20;2;20;55;97;9700;3;1;1;07;50;50;401,486419165685
152210;1;3;104;1; ; ; ; ; ; ;1;07;05;05;640,530048108626
152210;1;4;24;2;24;79;14;1410;1;3;1;07;05;05;640,530048108626
152217;1;3;6;2;16;55;81;8121;4;1;1;07;11;11;1063,17333597274
152221;1;3;12;2;16;98;46;4664;1;7;1;07;73;73;236,204955498847
152229;1;1;21;2;21;95;41;4112;4;2;1;07;44;44;177,142397960386
152231;1;2;17;2;17;54;97;9700;3;1;1;07;17;17;212,440237195685
152239;1;2;20;2;20;11;42;4290;1;9;1;07;23;23;160,628284763172
152246;1;1;14;2;14;53;56;5611;1;6;1;07;50;50;764,715519976619
152247;1;1;10;2;16;58;80;8010;1;4;1;07;50;50;317,128036140841
152248;1;2;52;2;104;32;86;8610;1;9;1;07;73;73;278,675929209183
152248;1;3;26;1; ; ; ; ; ; ;1;07;73;73;278,675929209183
152249;1;2;8;2;8;54;88;8890;4;1;1;07;05;05;541,99102604179
152249;1;4;12;1; ; ; ; ; ; ;1;07;05;05;541,99102604179
152250;1;2;9;2;9;59;86;8699;4;1;1;07;68;68;636,218709887754
152253;1;2;8;2;24;45;47;4754;1;2;1;07;18;18;55,6382522743523
152254;1;1;15;2;15;02;42;4290;1;9;1;07;13;13;428,145221501923
152256;1;3;20;2;20;45;47;4711;1;9;1;07;41;41;107,079364041382
152265;1;2;3;2;12;54;97;9700;3;1;1;07;23;23;215,587740395054
152266;1;5;6;2;12;33;47;4711;1;9;1;07;44;44;58,9707135380988
152267;1;1;8;2;12;55;68;6820;1;3;1;07;11;11;4846,64825863499
152272;1;3;16;2;16;39;84;8412;4;9;1;07;15;15;145,378397184858
152273;1;4;5;2;16;19;41;4111;1;8;1;07;63;63;138,686065630558
152280;1;1;16;2;16;95;41;4111;4;1;1;07;54;54;78,2383895344551
152280;1;3;20;2;20;53;56;5619;4;1;1;07;54;54;78,2383895344551
152282;1;1;15;2;15;98;49;4921;4;1;1;07;54;54;193,057047448543
152282;2;1;12;2;14;45;47;4771;1;3;1;07;54;54;193,057047448543
152284;1;2;15;2;18;53;56;5613;1;4;1;07;66;66;258,872273116769
152290;1;1;24;2;24;59;86;8699;4;1;1;07;19;19;127,882206654146
152290;1;4;40;2;40;13;85;8544;1;5;1;07;19;19;127,882206654146
152292;1;1;16;2;16;53;56;5611;4;1;1;07;41;41;97,6783511483901
152292;1;2;16;2;16;41;47;4771;4;1;1;07;41;41;97,6783511483901
152295;1;1;10;2;15;95;41;4111;1;9;1;07;73;73;575,332669005637
152301;1;6;8;2;16;41;47;4771;4;1;1;07;20;20;123,766844672873
152324;1;2;10;2;16;55;85;8530;1;8;1;07;52;52;199,539323208394
152333;1;1;12;2;12;57;96;9602;4;2;1;07;44;44;137,56694201609
152334;1;3;13;1; ; ; ; ; ; ;1;07;47;47;166,828377530256
152335;1;3;8;2;16;59;96;9609;1;2;1;07;52;52;147,972779973367
152335;1;4;10;2;16;95;41;4111;4;3;1;07;52;52;147,972779973367
152338;1;1;17;2;17;54;97;9700;3;1;1;07;17;17;283,420035824142
152338;1;2;17;2;17;95;41;4111;1;9;1;07;17;17;283,420035824142
152338;1;6;17;2;17;54;97;9700;3;1;1;07;17;17;283,420035824142
152341;1;2;26;2;26;98;49;4923;1;9;1;07;52;52;308,836207097541
152341;1;4;16;2;18;98;49;4921;4;1;1;07;52;52;308,836207097541
152343;1;1;20;2;20;45;46;4649;1;9;1;07;44;44;73,3798471627926
152349;1;3;26;2;52;32;84;8412;4;9;1;07;73;73;116,297733686196
152351;1;1;12;2;16;98;49;4921;4;1;1;07;20;20;195,922801000831
152354;1;1;6;2;17;02;43;4321;4;8;1;07;54;54;142,347668271037
152354;1;2;72;2;96;45;47;4723;1;4;1;07;54;54;142,347668271037
152354;1;3;12;2;72;40;47;4723;1;4;1;07;54;54;142,347668271037
152356;1;3;8;2;16;33;01;0126;1;6;1;07;54;54;381,891712243571
152364;1;1;12;2;12;58;80;8010;1;9;1;07;66;66;205,218464229119
152366;1;1;52;2;106;13;85;8541;4;9;1;07;15;15;60,7404094381091
152368;1;2;30;2;30;21;10;1081;1;4;1;07;73;73;242,115073652529
152373;1;2;9;2;10;95;41;4111;1;5;1;07;13;13;312,044174797348
152374;1;4;24;2;28;45;47;4771;1;2;1;07;52;52;154,416918453275
152381;1;3;72;2;72;01;07;0729;1;6;1;07;17;17;228,188318328971
152383;1;1;16;2;16;45;47;4711;1;5;1;07;41;41;104,388719348356
152384;1;1;17;2;17;45;47;4781;4;1;1;07;76;76;986,720151157223
152387;1;4;16;2;16;97;46;4631;1;9;1;07;05;05;635,611896358104
152388;1;2;4;2;20;53;56;5611;4;2;1;07;20;20;140,540133930145
152391;1;1;6;2;20;13;85;8544;4;9;1;07;19;19;145,31962192547
152391;1;2;8;2;12;50;56;5611;1;5;1;07;19;19;145,31962192547
152392;1;1;3;2;16;98;49;4923;1;4;1;07;68;68;371,696972245862
152398;1;3;12;2;12;07;86;8621;1;9;1;07;66;66;146,063923441164
152399;1;2;6;2;18;54;97;9700;3;1;1;07;11;11;1741,08980264494
152402;1;1;16;2;16;59;86;8621;4;9;1;07;41;41;158,629512787271
152404;1;1;8;2;12;58;84;8423;2;9;1;07;54;54;143,37394857872
152404;1;2;72;2;72;21;45;4541;1;4;1;07;54;54;143,37394857872
152409;1;1;16;2;16;41;47;4771;4;1;1;07;41;41;160,600356667076
152412;1;1;12;2;12;95;41;4111;1;6;1;07;11;11;6472,89493555279
152416;1;2;12;2;24;59;86;8610;1;9;1;07;20;20;79,7056752884535
152416;1;5;8;1; ; ; ; ; ; ;1;07;20;20;79,7056752884535
152427;1;1;2;2;2;95;41;4111;1;2;1;07;66;66;270,491055919982
152433;1;1;16;2;16;03;10;1012;1;9;1;07;41;41;158,629512787271
152437;1;3;12;2;12;79;14;1410;4;1;1;07;54;54;675,008191303412
152449;1;1;20;2;24;53;56;5619;4;2;1;07;70;70;248,740690584252
152453;1;1;78;2;52;45;45;4541;1;4;1;07;08;08;501,056030989914
152455;1;3;4;2;16;33;66;6614;1;2;1;07;54;54;138,783905662295
152460;1;1;20;2;20;95;41;4112;4;2;1;07;44;44;130,93563149761
152467;1;2;20;2;20;32;94;9491;1;2;1;07;17;17;89,0792729792495
152470;1;1;15;2;16;98;49;4923;4;1;1;07;11;11;5555,44000042173
152470;1;2;24;2;52;55;47;4774;1;3;1;07;11;11;5555,44000042173
152470;1;4;16;2;16;33;59;5914;1;9;1;07;11;11;5555,44000042173
152478;1;1;12;2;16;05;74;7490;1;9;1;07;11;11;3495,49337707158
152483;1;1;16;2;16;19;88;8890;4;7;1;07;70;70;100,220085210863
152488;1;3;28;2;28;53;56;5630;1;3;1;07;17;17;292,794648920597
152488;1;6;20;2;20;53;56;5611;1;3;1;07;17;17;292,794648920597
152489;1;1;8;2;17;54;97;9700;3;1;1;07;27;27;45,7618084437802
152492;1;3;24;2;24;33;47;4772;1;8;1;07;11;11;4658,6025644286
152495;1;5;3;2;18;57;96;9602;1;3;1;07;27;27;20,2891142599181
152502;1;2;4;2;16;41;47;4773;4;1;1;07;47;47;154,439691300159
152512;1;2;24;1; ; ; ; ; ; ;1;07;20;20;371,833020577492
152517;1;2;10;2;16;98;49;4921;4;1;1;07;47;47;133,768554510457
152518;1;3;24;2;104;53;56;5611;1;3;1;07;08;08;579,453624426724
152534;1;1;52;1; ; ; ; ; ; ;1;07;27;27;13,0748024125086
152536;1;1;20;2;28;41;28;2829;1;9;1;07;11;11;5656,7296725631
152540;1;1;6;2;16;54;81;8121;4;1;1;07;41;41;113,011702703678
152541;1;2;16;2;16;98;97;9700;3;2;1;07;17;17;203,950254211589
152542;1;4;9;2;15;39;82;8299;1;5;1;07;47;47;91,5314872090036
152542;1;5;4;2;12;33;47;4723;1;6;1;07;47;47;91,5314872090036
152545;1;1;16;2;16;95;43;4330;4;3;1;07;11;11;1290,04229014012
152545;1;2;16;2;16;53;56;5611;1;2;1;07;11;11;1290,04229014012
152549;1;1;16;2;16;97;15;1522;4;1;1;07;54;54;546,571995996672
152549;1;4;16;2;16;80;15;1522;4;1;1;07;54;54;546,571995996672
152550;1;1;4;2;20;55;81;8121;4;1;1;07;63;63;204,558929214924
152553;2;2;8;2;8;19;86;8621;4;9;1;07;20;20;166,514867960161
152554;1;1;16;2;17;03;95;9522;4;1;1;07;11;11;2994,61060805448
152554;1;2;10;2;18;54;97;9700;3;1;1;07;11;11;2994,61060805448
152565;1;2;16;2;16;13;85;8530;1;7;1;07;54;54;393,965716218779
152577;1;1;16;2;16;45;47;4789;4;1;1;07;54;54;515,506805406086
152577;1;3;12;2;28;80;15;1522;4;1;1;07;54;54;515,506805406086
152577;1;5;12;2;28;77;10;1081;4;1;1;07;54;54;515,506805406086
152583;1;2;16;2;20;77;10;1081;1;3;1;07;05;05;3302,67393959843
152585;1;1;12;2;16;98;49;4921;1;9;1;07;63;63;114,327451689411
152587;1;3;16;2;16;45;47;4771;1;3;1;07;73;73;137,398753348976
152587;1;4;16;2;16;53;56;5611;1;4;1;07;73;73;137,398753348976
152594;1;2;14;2;14;45;47;4755;1;4;1;07;70;70;181,206275127612
152605;1;1;17;2;17;41;47;4762;4;1;1;07;73;73;225,75512781686
152607;1;1;6;2;18;98;49;4923;1;2;1;07;76;76;1139,43944989339
152607;1;3;14;2;14;84;45;4520;4;2;1;07;76;76;1139,43944989339
152610;1;3;8;2;52;32;69;6910;1;4;1;07;47;47;103,704440658275
152612;1;3;8;2;8;39;84;8412;4;9;1;07;73;73;173,901136191661
152618;1;3;12;1; ; ; ; ; ; ;1;07;73;73;166,961662885471
152623;1;1;17;2;17;97;52;5224;4;1;1;07;54;54;535,001524916515
152623;1;2;12;2;16;45;47;4792;4;1;1;07;54;54;535,001524916515
152626;1;2;3;2;4;53;56;5619;4;1;1;07;63;63;154,151918985116
152629;1;2;8;2;20;45;47;4773;1;3;1;07;73;73;537,911145271165
152641;1;1;3;2;103;54;97;9700;3;1;1;07;11;11;1891,59968895074
152647;1;2;6;2;17;45;47;4771;1;3;1;07;54;54;341,24178549078
152648;1;2;12;2;14;57;96;9602;4;1;1;07;70;70;82,8684771658931
152651;1;1;16;2;16;39;49;4921;1;4;1;07;11;11;4007,40698116737
152656;1;2;8;1; ; ; ; ; ; ;1;07;27;27;6,84146637863823
152657;1;3;8;2;16;18;93;9319;4;1;1;07;54;54;338,682799685847
152663;1;1;8;2;8;55;86;8622;1;9;1;07;11;11;4362,61582882693
152668;1;3;8;2;20;95;41;4112;4;2;1;07;44;44;235,882854152395
152670;1;1;16;2;16;97;52;5224;1;6;1;07;11;11;2668,51592861108
152676;1;2;4;2;30;39;85;8544;4;9;1;07;11;11;1594,0702671316
152677;1;1;16;2;16;41;47;4771;4;1;1;07;11;11;3632,68808478904
152687;1;4;48;1; ; ; ; ; ; ;1;07;11;11;2160,23560301194
152695;1;1;16;2;16;18;68;6820;4;6;1;07;11;11;1954,31779774958
152695;1;2;16;2;16;21;93;9311;1;3;1;07;11;11;1954,31779774958
152700;1;2;16;2;16;55;68;6820;1;9;1;07;11;11;5139,09056165527
152703;1;4;20;2;8;53;56;5611;1;3;1;07;11;11;5384,86834068962
152705;1;1;20;2;20;41;47;4771;4;1;1;07;11;11;3810,40269032127
152706;1;2;14;2;10;45;10;1040;1;9;1;07;50;50;336,14106283849
152708;1;2;250;2;250;55;81;8121;4;1;1;07;50;50;316,24874748335
152709;1;3;12;2;12;33;47;4752;1;9;1;07;50;50;232,080570502051
152710;1;2;12;2;48;45;47;4771;1;4;1;07;08;08;1053,69794386352
152720;1;1;16;2;16;58;36;3600;1;9;1;07;08;08;575,515183307858
152727;1;5;10;2;10;57;96;9602;4;1;1;07;41;41;161,031152124806
152732;1;3;5;2;22;53;56;5611;1;4;1;07;73;73;191,146768348861
152732;1;4;4;1; ; ; ; ; ; ;1;07;73;73;191,146768348861
152733;1;4;12;2;12;45;47;4754;1;9;1;07;13;13;238,617831411258
152734;1;4;8;2;14;54;97;9700;3;2;1;07;76;76;680,39800970606
152734;1;5;32;1; ; ; ; ; ; ;1;07;76;76;680,39800970606
152735;1;4;10;2;10;97;56;5611;1;6;1;07;41;41;150,833635264662
152737;1;3;24;2;24;55;81;8121;4;1;1;07;23;23;61,7680541430621
152739;1;1;15;2;45;45;47;4792;4;1;1;07;41;41;104,253031047679
152742;1;2;20;2;20;53;56;5611;1;3;1;07;50;50;246,29303101477
152744;1;1;22;2;22;97;52;5224;4;1;1;07;73;73;337,316556836391
152744;1;2;22;2;22;33;10;1081;1;2;1;07;73;73;337,316556836391
152744;1;3;8;1; ; ; ; ; ; ;1;07;73;73;337,316556836391
152745;1;2;4;2;16;53;56;5611;1;3;1;07;08;08;536,605610365796
152749;1;3;52;2;52;02;42;4210;1;9;1;07;23;23;199,861547828835
152755;1;4;4;2;30;32;84;8413;4;9;1;07;73;73;266,507123441647
152757;1;3;6;2;12;54;97;9700;3;1;1;07;20;20;292,214623987583
152762;1;2;16;2;16;16;74;7410;4;1;1;07;05;05;862,844439973014
152763;1;1;10;2;17;03;85;8530;4;9;1;07;20;20;170,540731972449
152763;1;2;8;2;20;41;47;4771;4;1;1;07;20;20;170,540731972449
152764;1;6;12;2;16;53;56;5619;4;1;1;07;44;44;111,723761137351
152766;1;1;6;2;22;39;55;5511;1;3;1;07;52;52;241,959215350016
152769;1;1;8;2;20;12;84;8412;4;9;1;07;23;23;235,928572537884
152770;1;1;20;2;20;55;81;8121;4;1;1;07;50;50;312,66591296415
152770;1;2;16;2;16;33;59;5911;1;8;1;07;50;50;312,66591296415
152778;1;3;10;2;10;95;41;4111;4;1;1;07;41;41;55,4467580492492
152782;1;1;3;2;13;97;56;5611;4;3;1;07;19;19;123,494448921935
152789;1;2;35;2;60;52;56;5619;1;4;1;07;17;17;124,084023356948
152790;1;3;6;2;17;08;86;8621;4;9;1;07;52;52;177,449757187272
152793;1;3;15;2;15;55;81;8121;4;1;1;07;41;41;76,3579207814714
152793;1;7;15;2;15;98;46;4632;1;9;1;07;41;41;76,3579207814714
152797;1;2;4;2;32;39;86;8610;1;9;1;07;20;20;93,2810683650484
152801;3;1;12;2;12;45;47;4789;4;1;1;07;23;23;139,453104806879
152802;1;1;16;2;10;98;49;4921;4;1;1;07;44;44;211,796111195729
152804;1;5;30;2;31;59;85;8512;1;5;1;07;70;70;175,291046591969
152805;1;5;17;2;17;54;81;8121;4;1;1;07;76;76;204,265506439555
152806;1;1;18;2;20;42;47;4792;1;9;1;07;70;70;303,299936269146
152810;1;2;2;2;2;33;69;6920;1;2;1;07;05;05;421,610765429247
152810;1;5;16;2;16;45;47;4792;4;1;1;07;05;05;421,610765429247
152812;1;3;4;1; ; ; ; ; ; ;1;07;20;20;222,0861044224
152812;1;5;1;2;12;41;47;4771;4;3;1;07;20;20;222,0861044224
152814;1;1;999;2;150;38;82;8220;1;9;1;07;27;27;13,0748024125086
152816;1;2;12;2;30;95;41;4111;1;2;1;07;73;73;461,7007241407
152817;1;1;2;2;11;95;41;4111;4;2;1;07;19;19;241,475157680176
152820;1;3;10;2;10;59;96;9609;4;1;1;07;41;41;65,3671312191173
152825;1;1;8;2;8;95;41;4111;1;4;1;07;11;11;2389,56411909434
152826;1;1;16;2;12;39;93;9312;4;2;1;07;44;44;84,8271033201882
152832;1;2;130;2;130;59;47;4774;1;6;1;07;11;11;1898,80752322442
152832;1;3;130;2;130;59;47;4774;1;6;1;07;11;11;1898,80752322442
152832;1;4;130;2;130;59;47;4774;1;6;1;07;11;11;1898,80752322442
152835;1;1;7;2;7;99;38;3811;1;9;1;07;41;41;85,7191318600543
152838;1;1;16;2;12;44;96;9603;4;7;1;07;44;44;84,8271033201882
152838;1;3;24;2;52;44;61;6120;4;8;1;07;44;44;84,8271033201882
152840;1;1;16;2;16;55;85;8530;1;4;1;07;08;08;727,848314616735
152841;1;2;17;2;17;95;41;4111;1;4;1;07;76;76;1253,39928745372
152841;1;6;17;2;17;99;41;4111;1;3;1;07;76;76;1253,39928745372
152842;1;1;4;2;4;75;13;1311;1;9;1;07;66;66;418,696868066645
152843;1;1;15;2;15;95;41;4111;4;2;1;07;41;41;85,1087346252794
152844;1;5;52;2;26;02;42;4210;4;8;1;07;52;52;96,9829816172526
152854;1;2;16;2;20;06;86;8610;1;9;1;07;20;20;132,159520503997
152857;1;3;8;2;8;39;86;8610;4;8;1;07;68;68;365,959096604643
152857;1;4;28;2;28;33;86;8621;1;6;1;07;68;68;365,959096604643
152861;1;2;15;2;15;54;81;8121;4;1;1;07;41;41;84,4508266808668
152862;1;1;4;2;4;53;56;5619;4;2;1;07;23;23;163,127755869051
152862;1;2;4;2;4;53;56;5619;6;2;1;07;23;23;163,127755869051
152866;1;1;2;2;4;53;56;5611;4;2;1;07;44;44;80,2153272262522
152867;1;1;10;2;10;54;81;8121;4;1;1;07;41;41;79,2730975815078
152868;1;2;96;2;96;38;82;8220;1;9;1;07;17;17;148,881429349374
152873;1;1;10;2;10;54;81;8121;4;1;1;07;41;41;68,1825839349819
152878;1;3;52;2;52;45;47;4711;1;2;1;07;15;15;145,378397184858
152884;1;1;4;2;4;02;82;8299;4;6;1;07;44;44;183,21462906205
152885;1;1;16;2;16;97;33;3312;4;1;1;07;20;20;266,355559679512
152886;1;1;5;2;12;93;43;4330;4;1;1;07;63;63;131,311479856332
152888;1;1;8;2;20;36;49;4921;4;2;1;07;54;54;464,110079923041
152888;1;2;98;2;336;45;47;4771;4;2;1;07;54;54;464,110079923041
152889;1;1;10;2;36;55;81;8121;4;1;1;07;19;19;161,009353768288
152891;1;2;30;2;48;72;25;2599;1;8;1;07;17;17;155,639497357671
152892;1;2;28;2;52;55;78;7820;1;7;1;07;50;50;609,729388189757
