DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
5049645;1;1;1;10;1;1;8;1966;53;1;3;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;295,040716533466
5049645;1;2;1;10;2;2;2;1977;42;2;3;2; ;2; ;1;1;1; ; ;3; ; ;1;1;2; ;3;5; ; ;2;5;10;18;295,040716533466
5049645;1;3;1;10;3;1;7;2002;17;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;10;18;295,040716533466
5049645;1;4;1;10;4;2;11;2005;13;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;10;18;295,040716533466
5049646;1;1;1;10;1;1;9;1950;69;1;3;3; ;3; ;1;2;1; ; ;1;2;50000;2;1;2; ;3;2; ; ;2;2;10;18;244,737332609933
5049646;1;2;1;10;2;2;1;1957;62;2;3;3; ;3; ;1;1;1; ; ;1;2;50000;2;1;2; ;3;2; ; ;2;2;10;18;244,737332609933
5049646;1;3;1;10;3;2;12;1982;36;3;3;1;1;1;2;1;4;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;10;18;244,737332609933
5049646;1;4;1;10;4;1;5;1980;39;5;3;2; ;2; ;1;3;1; ; ;1;1;32000;2;1;2; ;3;5; ; ;2;5;10;18;244,737332609933
5049646;1;5;1;10;3;2;2;2003;16;4;6;1;4;1;3; ; ;1; ; ;1;5; ;2;1;1;1;5;10;1; ;2;10;10;18;244,737332609933
5049646;1;6;1;10;3;2;4;2011;8;4; ;1;4;1;3; ; ;1; ; ;1;5; ;2;1;1;1;3;2; ; ;2;2;10;18;244,737332609933
5049647;1;1;1;10;1;1;6;1973;46;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;18;298,59561927516
5049647;1;2;1;10;2;2;7;1975;44;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;298,59561927516
5049647;1;3;1;10;3;1;5;2003;16;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;10;18;298,59561927516
5049648;1;1;1;10;1;1;3;1983;36;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;18;735,161601800233
5049648;1;2;1;10;2;2;12;1991;27;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;10;18;735,161601800233
5049648;1;3;1;10;2;2;2;2007;12;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;10;18;735,161601800233
5049648;1;4;1;10;2;1;5;2008;11;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;10;18;735,161601800233
5049648;1;5;1;10;2;1;11;2009;9;3; ;2; ;1;2; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;10;18;735,161601800233
5049648;1;6;1;10;2;1;8;2012;7;3; ;2; ;1;2; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;10;18;735,161601800233
5049648;1;7;1;10;2;2;5;2018;1;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;18;735,161601800233
5049649;1;1;1;10;1;1;8;1976;43;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;18;549,709637137309
5049649;1;2;1;10;2;2;12;1985;33;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;549,709637137309
5049649;1;3;1;10;2;1;8;2010;9;3; ;1;1;1;2; ; ;1; ; ;3; ; ;1;1;1;1;3;3; ; ;2;3;10;18;549,709637137309
5049649;1;4;1;10;4;1;10;1966;53;5;4;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;18;549,709637137309
5049650;1;1;1;10;1;1;4;1984;35;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;18;436,525776425043
5049650;1;2;1;10;2;2;3;1975;44;2;3;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;10;18;436,525776425043
5049650;1;3;1;10;2;1;5;2004;15;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;10;18;436,525776425043
5049650;1;4;1;10;2;2;5;2010;9;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;10;18;436,525776425043
5049650;1;5;1;10;2;2;9;2015;4;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;18;436,525776425043
5049651;1;1;1;10;1;2;2;1959;60;1;5;3; ;3; ; ; ;2;1;3; ; ; ;1;1;2; ;3;5; ; ;2;5;10;18;309,756780488402
5049651;1;2;1;10;2;1;12;1995;23;3;2;3; ;1;1;1;3;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;10;18;309,756780488402
5049651;1;3;1;10;3;2;4;1998;21;5;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;18;309,756780488402
5049652;1;1;1;10;1;2;5;1966;53;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;10;18;226,536426918319
5049652;1;2;1;10;1;1;10;2002;17;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;10;18;226,536426918319
5049653;1;1;1;10;1;2;1;1967;52;1;5;3; ;3; ; ; ;1; ; ;1;2;100000;2;1;2; ;3;5; ; ;2;5;10;18;431,609894762073
5049653;1;2;1;10;2;1;5;2003;16;4;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;10;18;431,609894762073
5049653;1;3;1;10;1;1;9;2014;5;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;18;431,609894762073
5049654;1;1;1;10;1;1;4;1980;39;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;18;347,078001210363
5049654;1;2;1;10;2;2;3;1985;34;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;347,078001210363
5049654;1;3;1;10;3;1;5;2001;18;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;10;18;347,078001210363
5049654;1;4;1;10;4;1;4;2004;15;3;6;1;1;2; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;10;18;347,078001210363
5049654;1;5;1;10;5;2;12;2005;13;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;10;18;347,078001210363
5049654;1;6;1;10;6;1;12;2007;11;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;10;18;347,078001210363
5049655;1;1;1;10;1;1;5;1969;50;1;2;3; ;2; ;1;2;1; ; ;2;1;144000;2;1;2; ;6;5;4; ;2;16;10;18;708,74255496267
5049655;1;2;1;10;2;2;11;1987;31;2;2;2; ;2; ;1;1;1; ; ;2;5; ;2;1;2; ;5;11;2; ;2;11;10;18;708,74255496267
5049655;1;3;1;10;2;1;7;2008;11;3;6;1;1;1;2; ; ;1; ; ;2;5; ;2;1;1;1;4;0; ; ;2;5;10;18;708,74255496267
5049655;1;4;1;10;2;1;11;2014;4;3; ;1;1;1;2; ; ;1; ; ;2;5; ;2;2;2; ;1;0; ; ;2;0;10;18;708,74255496267
5049655;1;5;1;10;2;1;11;2016;2;3; ;1;1;1;2; ; ;1; ; ;2;5; ;2; ; ; ; ; ; ; ;2; ;10;18;708,74255496267
5049656;1;1;1;10;1;1;8;1962;57;1;3;3; ;1;4;1;2;1; ; ;1;3;104000;2;1;2; ;4;7; ; ;2;7;10;18;312,341432263598
5049656;1;2;1;10;2;2;7;1968;51;2;3;2; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;4;7; ; ;2;7;10;18;312,341432263598
5049656;1;3;1;10;2;1;4;2010;9;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;3; ; ;2;3;10;18;312,341432263598
5049656;1;4;1;10;4;2;10;1932;87;5;5;3; ;3; ; ; ;1; ; ;2;5; ;2;1;2; ;3;5; ; ;2;5;10;18;312,341432263598
5049657;1;1;1;10;1;1;1;1978;41;1;4;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;18;439,639993256958
5049658;1;1;1;10;1;1;4;1986;33;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;18;474,095542038773
5049658;1;2;1;10;2;2;5;1989;30;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;10;18;474,095542038773
5049658;1;3;1;10;3;2;7;2006;13;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;10;18;474,095542038773
5049658;1;4;1;10;2;1;7;2019;0;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;18;474,095542038773
5049659;1;1;1;10;1;1;4;1980;39;1;4;2; ;2; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;18;439,639993256958
5049660;1;1;1;10;1;1;9;1984;35;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;10;18;477,650444780467
5049660;1;2;1;10;2;2;4;1994;25;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;10;18;477,650444780467
5049660;1;3;1;10;1;1;12;2014;4;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;18;477,650444780467
5049661;1;1;1;10;1;1;12;1961;57;1;3;2; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;10;18;256,520803003254
5049661;1;2;1;10;2;2;9;1975;44;2;3;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;256,520803003254
5049661;1;3;1;10;2;2;4;2011;8;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;10;18;256,520803003254
5049662;1;1;1;10;1;1;6;1965;54;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;341,542055511654
5049662;1;2;1;10;2;2;6;1978;41;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;341,542055511654
5049662;1;3;1;10;2;2;1;2010;9;3; ;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;10;18;341,542055511654
5049663;1;1;1;10;1;1;6;1957;62;1;4;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;354,618740748559
5049664;1;1;1;10;1;1; ; ;54;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;18;439,639993256958
5049665;1;1;1;10;1;1;10;1961;58;1;4;3; ;2; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;18;351,063838006865
5049665;1;2;1;10;1;2;7;1998;21;3;6;1;1;2; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;18;351,063838006865
5049666;1;1;1;10;1;1;11;1983;35;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;708,74255496267
5049666;1;2;1;10;2;2;7;1984;35;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;10;18;708,74255496267
5049666;1;3;1;10;2;1;8;2009;10;3;6;3; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;10;18;708,74255496267
5049666;1;4;1;10;2;1;8;2012;7;3; ;3; ;1;2; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;10;18;708,74255496267
5049666;1;5;1;10;2;1;2;2019;0;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;18;708,74255496267
5049667;1;1;1;10;1;1;2;1960;59;1;2;3; ;3; ;1;2;1; ; ;3; ; ;1;1;2; ;3;1; ; ;2;1;10;18;274,330980740089
5049667;1;2;1;10;2;2;2;1959;60;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;18;274,330980740089
5049668;1;1;1;10;1;1;12;1968;50;1;2;2; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;10;18;269,022074195018
5049668;1;2;1;10;2;2;3;1970;49;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;10;18;269,022074195018
5049668;1;3;1;10;2;2;11;2008;10;4;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;10;18;269,022074195018
5049669;1;1;1;10;1;2;1;1970;49;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;10;18;607,109817525686
5049669;1;2;1;10;2;2;10;1999;20;5;5;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;10;18;607,109817525686
5049669;1;3;1;10;2;1;12;2016;2;5; ;2; ;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;18;607,109817525686
5049669;1;4;1;10;2;1;7;2018;1;5; ;3; ;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;18;607,109817525686
5049670;1;1;1;10;1;1;9;1992;27;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;10;18;710,123636933961
5049670;1;2;1;10;2;2;12;1998;20;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;10;18;710,123636933961
5049670;1;3;1;10;2;2;10;2012;7;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;10;18;710,123636933961
5049670;1;4;1;10;2;1;10;2018;1;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;18;710,123636933961
5049671;1;1;1;10;1;1;4;1935;84;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;18;274,330980740089
5049671;1;2;1;10;2;2;8;1938;81;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;274,330980740089
5049672;1;1;1;10;1;1;11;1985;33;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;272,576976936712
5049672;1;2;1;10;2;2;4;1987;32;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;18;272,576976936712
5049673;1;1;1;10;1;1;2;1971;48;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;18;364,005795108408
5049673;1;2;1;10;2;2;2;1975;44;2;3;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;6;3;3; ;2;14;10;18;364,005795108408
5049673;1;3;1;10;3;1;1;1997;22;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;18;364,005795108408
5049673;1;4;1;10;4;2;3;1999;20;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;10;18;364,005795108408
5049673;1;5;1;10;4;2;12;2017;1;4; ;2; ;1;4; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;18;364,005795108408
5049674;1;1;1;10;1;1;8;1963;56;1;4;3; ;2; ; ; ;1; ; ;1;1;32000;2;1;2; ;3;3; ; ;2;3;10;18;354,618740748559
5049675;1;1;1;10;1;1;2;1928;91;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;10;18;231,364441453581
5049675;1;2;1;10;2;2;11;1935;83;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;2;2; ;3;1; ; ;2;1;10;18;231,364441453581
5049675;1;3;1;10;3;1;2;1969;50;3;4;1;1;1;2; ; ;1; ; ;1;1;56000;2;1;2; ;6;3;3; ;2;14;10;18;231,364441453581
5049675;1;4;1;10;4;1;10;2004;15;4;6;1;3;2; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;10;18;231,364441453581
5049675;1;5;1;10;5;2;7;1973;46;3;4;1;1;1;2; ; ;1; ; ;1;1;48000;2;1;2; ;6;5;4; ;2;16;10;18;231,364441453581
5049675;1;6;1;10;3;1;6;2002;17;4;6;2; ;1;5; ; ;1; ; ;1;5; ;2;2;1;1;3;1; ; ;2;1;10;18;231,364441453581
5049676;1;1;1;10;1;1;8;1964;55;1;2;3; ;3; ;1;2;1; ; ;1;1;32000;2;1;2; ;3;5; ; ;2;5;10;18;187,555724428313
5049676;1;2;1;10;2;2;7;1984;35;2;2;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;10;18;187,555724428313
5049677;1;1;1;10;1;1;11;1954;65;1;3;2; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;18;270,776077998396
5049677;1;2;1;10;2;2;10;1962;57;2;3;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;10;18;270,776077998396
5049677;1;3;1;10;3;2;7;2003;16;5;6;2; ;3; ; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;10;18;270,776077998396
5049678;1;1;1;10;1;1;10;1996;23;1;2;2; ;2; ;1;2;1; ; ;1;1;33000;2;1;2; ;3;5; ; ;2;5;10;18;1560,56465438801
5049678;1;2;1;10;2;2;10;2001;18;2;2;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;10;18;1560,56465438801
5049679;1;1;1;10;1;1; ; ;39;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;10;18;2941,37487367784
5049679;1;2;1;10;2;2;8;1996;23;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;2941,37487367784
5049679;1;3;1;10;2;2;10;2011;8;3; ;2; ;1;2; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;10;18;2941,37487367784
5049679;1;4;1;10;2;1;6;2016;3;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;18;2941,37487367784
5049679;1;5;1;10;2;1;12;2018;0;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;18;2941,37487367784
5049679;1;6;1;10;6;1; ; ;14;5;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;18;2941,37487367784
5049680;1;1;1;10;1;1;5;1961;58;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;18;854,509096409673
5049680;1;2;1;10;2;2;4;1968;51;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;18;854,509096409673
5049680;1;3;1;10;3;1;4;1999;20;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;18;854,509096409673
5049681;1;1;1;10;1;1;7;1970;49;1;2;3; ;2; ;1;2;1; ; ;1;4; ;2;1;2; ;3;3; ; ;2;3;10;18;2941,37487367784
5049681;1;2;1;10;2;2;2;1981;38;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;2941,37487367784
5049681;1;3;1;10;2;1;10;2011;8;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;10;18;2941,37487367784
5049681;1;4;1;10;2;1;5;2017;2;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;18;2941,37487367784
5049681;1;5;1;10;5;1;10;1992;27;5;6;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;18;2941,37487367784
5049682;1;1;1;10;1;1;4;1960;59;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;750,408745365607
5049682;1;2;1;10;2;2;8;1968;51;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;18;750,408745365607
5049683;1;1;1;10;1;1;3;1968;51;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;10;18;1574,70735576295
5049683;1;2;1;10;2;2;10;1985;34;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;10;18;1574,70735576295
5049683;1;3;1;10;3;1;4;2003;16;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;10;18;1574,70735576295
5049683;1;4;1;10;4;1;9;2009;10;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;10;18;1574,70735576295
5049683;1;5;1;10;2;2;3;2015;4;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;18;1574,70735576295
5049684;1;1;1;10;1;1;11;1960;58;1;3;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;18;1675,00617364618
5049684;1;2;1;10;2;2;11;1975;43;2;3;2; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;18;1675,00617364618
5049684;1;3;1;10;2;1;1;2007;12;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;10;18;1675,00617364618
5049684;1;4;1;10;2;1;3;2014;5;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;10;18;1675,00617364618
5049685;1;1;1;10;1;1;12;1956;62;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;1097,5957556058
5049685;1;2;1;10;2;2;5;1954;65;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;1097,5957556058
5049686;1;1;1;10;1;1;1;1956;63;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;18;1142,81726878553
5049686;1;2;1;10;2;2;11;1971;47;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;10;18;1142,81726878553
5049686;1;3;1;10;3;1;10;2003;16;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;1142,81726878553
5049686;1;4;1;10;4;1;1;1988;31;3;4;2; ;1;2; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;18;1142,81726878553
5049687;1;1;1;10;1;1;4;1940;79;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;10;18;1418,82635221816
5049688;1;1;1;10;1;1;2;1995;24;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;1560,56465438801
5049688;1;2;1;10;2;2;4;1998;21;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;10;18;1560,56465438801
5049689;1;1;1;10;1;1;9;1950;69;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;3;1; ; ;2;1;10;18;1097,5957556058
5049689;1;2;1;10;2;2;1;1962;57;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;1097,5957556058
5049743;1;1;1;10;1;1;3;1984;35;1;2;2; ;2; ;1;2;1; ; ;1;1;40000;2;1;2; ;5;11;2; ;2;11;10;19;700,333872059715
5049743;1;2;1;10;2;2;5;1977;42;2;2;2; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;3;3; ; ;2;3;10;19;700,333872059715
5049743;1;3;1;10;2;2;2;2009;10;3;6;2; ;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;4; ; ;2;4;10;19;700,333872059715
5049744;1;1;1;10;1;1;1;1989;30;1;2;2; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;19;718,084894097367
5049744;1;2;1;10;2;2;9;1979;40;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;19;718,084894097367
5049745;1;1;1;10;1;2;10;1981;38;1;4;2; ;3; ; ; ;1; ; ;1;1;32000;2;1;2; ;4;8; ; ;2;8;10;19;1272,19153260648
5049745;1;2;1;10;1;2;5;2004;15;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;10;19;1272,19153260648
5049745;1;3;1;10;1;2;9;2018;1;3; ;2; ;1;1; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;10;19;1272,19153260648
5049745;1;4;1;10;4;2;4;1996;23;5;6;2; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;10;19;1272,19153260648
5049745;1;5;1;10;4;2;4;2015;4;5; ;2; ;1;4; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;19;1272,19153260648
5049745;1;6;1;10;4;2;5;1960;59;5;6;3; ;3; ; ; ;2;1;5; ; ; ;2;2;2; ;1;0; ; ;2;0;10;19;1272,19153260648
5049745;1;7;1;10;1;1;12;2002;16;5;6;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;10;19;1272,19153260648
5049746;1;1;1;10;1;2;7;1939;80;1;6;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;19;939,530363290331
5049747;1;1;1;10;1;1;11;1973;45;1;3;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;10;19;1967,43375192415
5049747;1;2;1;10;2;2;1;1982;37;2;3;2; ;2; ;1;1;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;10;19;1967,43375192415
5049747;1;3;1;10;3;1;4;1996;23;3;6;1;1;1;2; ; ;1; ; ;1;1;44000;2;1;2; ;5;11;2; ;2;11;10;19;1967,43375192415
5049747;1;4;1;10;4;1;9;1998;21;3;6;1;1;1;2; ; ;1; ; ;1;1;98;2;1;2; ;5;11;2; ;2;11;10;19;1967,43375192415
5049747;1;5;1;10;5;1;3;2000;19;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;10;19;1967,43375192415
5049748;1;1;1;10;1;2;8;1952;67;1;5;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;19;728,73009785452
